customer_id,num_failed_logins,num_fraud_attempts,encryption_type,biometric_auth,two_factor_auth,recent_security_update,firewall_enabled
506,2,3,5G,Disabled,TRUE,FALSE,Yes
507,6,1,3G,Disabled,FALSE,FALSE,Yes
508,8,2,3G,Disabled,TRUE,TRUE,Yes
509,2,4,WiFi,Disabled,TRUE,TRUE,Yes
510,4,4,3G,Disabled,TRUE,TRUE,No
511,4,3,4G,Enabled,FALSE,TRUE,Yes
512,8,4,WiFi,Enabled,FALSE,TRUE,Yes
513,4,2,3G,Enabled,FALSE,FALSE,No
514,9,1,WiFi,Enabled,TRUE,TRUE,Yes
515,9,2,4G,Enabled,TRUE,FALSE,No
516,0,1,WiFi,Enabled,FALSE,TRUE,No
517,9,2,WiFi,Enabled,FALSE,FALSE,No
518,4,3,5G,Disabled,TRUE,TRUE,Yes
519,2,2,WiFi,Disabled,FALSE,TRUE,Yes
520,6,0,5G,Enabled,FALSE,TRUE,No
521,2,0,3G,Enabled,TRUE,FALSE,No
522,6,1,5G,Disabled,FALSE,TRUE,No
523,0,0,5G,Enabled,FALSE,TRUE,Yes
524,6,2,3G,Disabled,FALSE,FALSE,No
525,1,4,5G,Disabled,FALSE,TRUE,Yes
526,9,1,3G,Disabled,TRUE,TRUE,Yes
527,7,1,5G,Disabled,FALSE,TRUE,Yes
528,0,1,3G,Enabled,FALSE,FALSE,Yes
529,1,2,4G,Disabled,TRUE,FALSE,No
530,3,3,5G,Disabled,FALSE,TRUE,No
531,1,4,WiFi,Disabled,TRUE,FALSE,Yes
532,9,0,5G,Disabled,FALSE,TRUE,No
533,9,4,3G,Disabled,FALSE,TRUE,No
534,7,0,3G,Disabled,FALSE,FALSE,No
535,8,1,WiFi,Disabled,FALSE,TRUE,Yes
536,2,0,4G,Enabled,TRUE,TRUE,No
537,7,4,WiFi,Disabled,FALSE,FALSE,No
538,8,0,5G,Enabled,TRUE,FALSE,Yes
539,9,1,4G,Disabled,TRUE,TRUE,Yes
540,3,4,WiFi,Disabled,FALSE,FALSE,Yes
541,1,4,3G,Enabled,TRUE,TRUE,No
542,1,3,3G,Disabled,TRUE,TRUE,Yes
543,0,2,3G,Disabled,TRUE,TRUE,No
544,8,3,4G,Disabled,TRUE,TRUE,Yes
545,5,1,4G,Disabled,FALSE,FALSE,Yes
546,5,2,3G,Disabled,FALSE,TRUE,No
547,5,0,4G,Disabled,FALSE,TRUE,Yes
548,9,4,5G,Enabled,FALSE,TRUE,Yes
549,5,4,3G,Enabled,FALSE,TRUE,No
550,1,0,3G,Enabled,FALSE,FALSE,Yes
551,6,2,WiFi,Disabled,TRUE,TRUE,No
552,8,3,5G,Enabled,TRUE,FALSE,Yes
553,8,0,5G,Disabled,TRUE,TRUE,Yes
554,1,1,WiFi,Enabled,TRUE,FALSE,Yes
555,5,1,3G,Enabled,TRUE,FALSE,No
556,8,2,3G,Disabled,FALSE,FALSE,Yes
557,7,0,WiFi,Enabled,TRUE,FALSE,No
558,7,2,3G,Disabled,FALSE,TRUE,No
559,3,4,4G,Disabled,FALSE,TRUE,Yes
560,8,4,5G,Enabled,FALSE,FALSE,Yes
561,0,0,4G,Disabled,FALSE,TRUE,Yes
562,4,0,5G,Disabled,TRUE,TRUE,Yes
563,8,3,4G,Disabled,FALSE,TRUE,Yes
564,1,4,4G,Enabled,FALSE,TRUE,Yes
565,7,1,WiFi,Disabled,FALSE,TRUE,No
566,4,4,3G,Enabled,FALSE,TRUE,Yes
567,5,0,5G,Enabled,TRUE,TRUE,Yes
568,8,3,4G,Disabled,TRUE,TRUE,Yes
569,6,2,WiFi,Disabled,FALSE,FALSE,Yes
570,8,3,5G,Enabled,FALSE,TRUE,No
571,8,4,WiFi,Enabled,FALSE,TRUE,Yes
572,3,1,5G,Enabled,TRUE,FALSE,No
573,3,4,5G,Disabled,TRUE,TRUE,No
574,5,4,5G,Disabled,FALSE,TRUE,Yes
575,6,1,3G,Disabled,FALSE,FALSE,Yes
576,7,3,5G,Disabled,FALSE,TRUE,No
577,8,0,WiFi,Disabled,FALSE,TRUE,Yes
578,8,3,WiFi,Disabled,TRUE,TRUE,No
579,7,1,WiFi,Enabled,FALSE,FALSE,Yes
580,1,2,3G,Enabled,FALSE,TRUE,Yes
581,6,2,WiFi,Enabled,TRUE,TRUE,Yes
582,9,2,3G,Enabled,FALSE,TRUE,Yes
583,5,0,5G,Enabled,FALSE,TRUE,No
584,0,4,3G,Enabled,FALSE,TRUE,Yes
585,6,4,4G,Enabled,TRUE,TRUE,No
586,5,0,4G,Disabled,TRUE,FALSE,Yes
587,4,4,4G,Enabled,TRUE,FALSE,No
588,9,4,3G,Disabled,FALSE,FALSE,Yes
589,4,4,4G,Disabled,TRUE,TRUE,Yes
590,0,0,WiFi,Disabled,FALSE,TRUE,No
591,5,1,3G,Enabled,FALSE,FALSE,Yes
592,8,0,WiFi,Enabled,FALSE,TRUE,Yes
593,0,1,3G,Disabled,TRUE,TRUE,No
594,9,4,3G,Disabled,TRUE,TRUE,No
595,8,0,WiFi,Enabled,TRUE,FALSE,Yes
596,6,0,5G,Disabled,FALSE,TRUE,Yes
597,4,2,5G,Disabled,FALSE,TRUE,No
598,9,3,4G,Disabled,FALSE,TRUE,Yes
599,0,0,4G,Enabled,FALSE,FALSE,Yes
600,3,3,3G,Disabled,TRUE,TRUE,No
601,0,3,4G,Disabled,FALSE,TRUE,Yes
602,5,4,WiFi,Disabled,TRUE,TRUE,No
603,9,1,4G,Enabled,FALSE,TRUE,No
604,4,2,WiFi,Disabled,TRUE,TRUE,Yes
605,7,2,5G,Disabled,TRUE,TRUE,Yes
606,6,0,3G,Disabled,FALSE,TRUE,No
607,0,0,3G,Enabled,FALSE,FALSE,No
608,9,0,3G,Disabled,FALSE,TRUE,No
609,9,4,WiFi,Enabled,FALSE,FALSE,No
610,5,1,WiFi,Disabled,FALSE,FALSE,Yes
611,9,1,3G,Enabled,FALSE,TRUE,Yes
612,4,1,3G,Disabled,FALSE,TRUE,No
613,2,4,5G,Enabled,TRUE,FALSE,No
614,3,3,WiFi,Disabled,FALSE,TRUE,No
615,0,1,5G,Disabled,TRUE,TRUE,Yes
616,0,4,3G,Disabled,TRUE,TRUE,Yes
617,7,4,4G,Disabled,TRUE,TRUE,No
618,4,4,3G,Enabled,FALSE,TRUE,No
619,8,2,WiFi,Enabled,FALSE,TRUE,No
620,0,3,WiFi,Disabled,TRUE,FALSE,No
621,0,0,5G,Enabled,FALSE,TRUE,No
622,3,3,WiFi,Disabled,TRUE,TRUE,Yes
623,2,4,4G,Enabled,FALSE,FALSE,No
624,3,2,5G,Disabled,FALSE,TRUE,No
625,6,3,WiFi,Disabled,FALSE,FALSE,Yes
626,2,1,WiFi,Disabled,FALSE,TRUE,Yes
627,8,4,5G,Enabled,FALSE,TRUE,Yes
628,6,1,5G,Enabled,TRUE,FALSE,Yes
629,9,4,5G,Enabled,TRUE,TRUE,Yes
630,1,4,5G,Enabled,FALSE,FALSE,Yes
631,2,2,WiFi,Enabled,FALSE,FALSE,No
632,0,4,3G,Disabled,FALSE,TRUE,Yes
633,5,2,4G,Disabled,FALSE,FALSE,Yes
634,7,1,4G,Disabled,FALSE,TRUE,Yes
635,5,1,WiFi,Disabled,TRUE,TRUE,No
636,7,0,3G,Disabled,FALSE,TRUE,Yes
637,6,1,4G,Disabled,FALSE,TRUE,No
638,1,2,5G,Enabled,FALSE,TRUE,Yes
639,1,1,4G,Enabled,TRUE,FALSE,No
640,2,0,WiFi,Enabled,TRUE,TRUE,Yes
641,7,3,5G,Enabled,FALSE,TRUE,Yes
642,8,1,WiFi,Disabled,FALSE,TRUE,Yes
643,9,3,5G,Disabled,FALSE,TRUE,Yes
644,4,4,3G,Enabled,FALSE,FALSE,No
645,5,4,5G,Disabled,TRUE,TRUE,Yes
646,2,4,4G,Enabled,TRUE,FALSE,No
647,2,0,WiFi,Disabled,FALSE,TRUE,Yes
648,9,2,4G,Disabled,TRUE,FALSE,Yes
649,3,3,5G,Disabled,FALSE,TRUE,Yes
650,9,2,WiFi,Disabled,FALSE,TRUE,No
651,1,3,4G,Enabled,FALSE,TRUE,Yes
652,4,1,WiFi,Enabled,TRUE,TRUE,No
653,2,1,WiFi,Enabled,TRUE,TRUE,Yes
654,7,1,5G,Enabled,TRUE,TRUE,No
655,2,1,WiFi,Enabled,TRUE,TRUE,Yes
656,2,4,WiFi,Disabled,FALSE,TRUE,No
657,6,0,5G,Enabled,TRUE,TRUE,Yes
658,7,2,5G,Enabled,FALSE,TRUE,Yes
659,0,1,4G,Enabled,TRUE,TRUE,No
660,9,1,3G,Disabled,FALSE,TRUE,Yes
661,3,2,3G,Disabled,FALSE,TRUE,No
662,9,0,4G,Disabled,TRUE,TRUE,Yes
663,0,1,4G,Enabled,TRUE,FALSE,No
664,6,2,WiFi,Enabled,TRUE,FALSE,Yes
665,9,4,3G,Disabled,FALSE,FALSE,No
666,4,2,WiFi,Disabled,FALSE,TRUE,No
667,1,0,5G,Enabled,FALSE,FALSE,No
668,0,4,5G,Enabled,FALSE,TRUE,No
669,2,4,3G,Enabled,TRUE,TRUE,No
670,2,0,3G,Enabled,FALSE,TRUE,No
671,1,0,4G,Disabled,TRUE,TRUE,No
672,1,3,WiFi,Enabled,TRUE,TRUE,Yes
673,6,1,3G,Enabled,TRUE,TRUE,Yes
674,2,1,3G,Disabled,FALSE,FALSE,Yes
675,7,4,3G,Enabled,TRUE,TRUE,Yes
676,6,3,5G,Enabled,TRUE,FALSE,Yes
677,2,4,WiFi,Disabled,FALSE,TRUE,Yes
678,6,1,5G,Disabled,TRUE,TRUE,Yes
679,3,3,3G,Disabled,FALSE,TRUE,No
680,6,3,WiFi,Disabled,TRUE,TRUE,No
681,2,1,4G,Enabled,FALSE,FALSE,Yes
682,0,3,3G,Enabled,TRUE,FALSE,Yes
683,4,4,5G,Enabled,TRUE,FALSE,No
684,1,2,4G,Enabled,FALSE,TRUE,No
685,1,1,4G,Disabled,TRUE,TRUE,Yes
686,2,4,5G,Disabled,TRUE,TRUE,No
687,0,1,WiFi,Disabled,TRUE,FALSE,Yes
688,9,3,3G,Disabled,TRUE,TRUE,Yes
689,5,4,5G,Disabled,TRUE,TRUE,Yes
690,9,1,5G,Disabled,FALSE,FALSE,Yes
691,2,4,WiFi,Disabled,TRUE,FALSE,Yes
692,6,4,WiFi,Disabled,FALSE,FALSE,Yes
693,5,2,WiFi,Enabled,FALSE,TRUE,Yes
694,1,0,3G,Disabled,TRUE,TRUE,No
695,9,1,4G,Enabled,TRUE,TRUE,Yes
696,0,3,4G,Disabled,FALSE,TRUE,Yes
697,6,1,4G,Enabled,FALSE,FALSE,No
698,9,0,4G,Enabled,FALSE,TRUE,No
699,7,4,5G,Enabled,FALSE,TRUE,No
700,7,1,5G,Enabled,FALSE,TRUE,No
701,7,4,4G,Disabled,FALSE,TRUE,Yes
702,2,4,4G,Enabled,TRUE,TRUE,Yes
703,2,0,4G,Enabled,TRUE,TRUE,No
704,6,1,5G,Disabled,FALSE,FALSE,Yes
705,8,3,5G,Enabled,TRUE,FALSE,No
706,4,4,WiFi,Enabled,FALSE,TRUE,No
707,1,2,5G,Disabled,TRUE,TRUE,Yes
708,2,0,4G,Disabled,FALSE,FALSE,Yes
709,8,1,WiFi,Disabled,TRUE,TRUE,No
710,9,2,WiFi,Enabled,FALSE,TRUE,No
711,3,1,WiFi,Disabled,FALSE,TRUE,Yes
712,8,0,WiFi,Enabled,FALSE,TRUE,Yes
713,9,4,WiFi,Enabled,TRUE,FALSE,Yes
714,5,2,WiFi,Enabled,TRUE,TRUE,No
715,7,2,WiFi,Disabled,FALSE,TRUE,No
716,0,3,5G,Enabled,FALSE,TRUE,Yes
717,0,1,4G,Disabled,TRUE,TRUE,No
718,6,4,4G,Disabled,FALSE,TRUE,Yes
719,2,0,4G,Disabled,TRUE,FALSE,Yes
720,8,0,WiFi,Enabled,TRUE,TRUE,Yes
721,4,3,4G,Enabled,FALSE,TRUE,No
722,5,3,4G,Enabled,FALSE,TRUE,No
723,8,4,WiFi,Disabled,TRUE,FALSE,No
724,3,3,WiFi,Disabled,FALSE,TRUE,Yes
725,6,3,4G,Disabled,TRUE,TRUE,Yes
726,1,4,3G,Disabled,TRUE,TRUE,Yes
727,6,0,3G,Disabled,TRUE,TRUE,Yes
728,3,0,3G,Enabled,TRUE,FALSE,No
729,9,2,3G,Enabled,FALSE,TRUE,Yes
730,3,0,WiFi,Disabled,TRUE,FALSE,No
731,8,1,5G,Enabled,FALSE,TRUE,No
732,2,0,3G,Enabled,FALSE,TRUE,No
733,3,0,4G,Enabled,TRUE,TRUE,No
734,1,2,WiFi,Enabled,TRUE,TRUE,No
735,1,4,5G,Disabled,FALSE,TRUE,No
736,7,1,5G,Enabled,TRUE,FALSE,Yes
737,5,3,5G,Disabled,FALSE,TRUE,Yes
738,5,4,3G,Enabled,FALSE,TRUE,No
739,7,4,5G,Disabled,TRUE,FALSE,Yes
740,3,1,5G,Enabled,FALSE,TRUE,No
741,1,0,5G,Enabled,TRUE,TRUE,No
742,4,1,WiFi,Disabled,FALSE,TRUE,No
743,7,2,3G,Disabled,FALSE,TRUE,Yes
744,6,3,3G,Enabled,TRUE,FALSE,No
745,8,1,5G,Disabled,FALSE,FALSE,No
746,5,1,5G,Enabled,TRUE,TRUE,No
747,6,2,WiFi,Disabled,FALSE,FALSE,Yes
748,8,1,4G,Disabled,FALSE,TRUE,Yes
749,4,1,5G,Disabled,FALSE,TRUE,Yes
750,4,4,5G,Disabled,FALSE,FALSE,No
751,2,0,5G,Enabled,FALSE,TRUE,Yes
752,7,3,5G,Disabled,TRUE,FALSE,Yes
753,5,2,4G,Enabled,FALSE,FALSE,No
754,3,1,3G,Disabled,FALSE,TRUE,Yes
755,2,2,4G,Enabled,TRUE,TRUE,Yes
756,9,3,5G,Disabled,TRUE,TRUE,Yes
757,4,0,4G,Disabled,TRUE,TRUE,Yes
758,6,1,WiFi,Enabled,TRUE,TRUE,Yes
759,6,4,5G,Disabled,FALSE,TRUE,No
760,4,1,WiFi,Enabled,FALSE,TRUE,Yes
761,1,1,4G,Enabled,TRUE,TRUE,Yes
762,0,3,3G,Enabled,FALSE,TRUE,Yes
763,4,2,4G,Enabled,TRUE,TRUE,Yes
764,5,3,4G,Enabled,FALSE,FALSE,Yes
765,9,2,4G,Disabled,FALSE,TRUE,No
766,1,2,4G,Disabled,FALSE,TRUE,No
767,5,4,3G,Disabled,FALSE,FALSE,No
768,5,3,WiFi,Disabled,TRUE,FALSE,Yes
769,7,3,5G,Disabled,TRUE,FALSE,Yes
770,6,3,WiFi,Disabled,TRUE,FALSE,No
771,8,3,5G,Disabled,TRUE,FALSE,Yes
772,2,0,5G,Enabled,FALSE,TRUE,No
773,9,4,5G,Enabled,FALSE,FALSE,No
774,2,1,4G,Disabled,FALSE,TRUE,No
775,9,0,4G,Disabled,TRUE,FALSE,No
776,1,0,4G,Enabled,TRUE,TRUE,Yes
777,2,4,WiFi,Enabled,FALSE,TRUE,Yes
778,5,0,WiFi,Enabled,FALSE,FALSE,Yes
779,4,4,4G,Disabled,FALSE,TRUE,No
780,7,4,4G,Disabled,FALSE,TRUE,No
781,0,2,3G,Enabled,FALSE,TRUE,No
782,9,2,WiFi,Enabled,FALSE,TRUE,Yes
783,5,2,WiFi,Disabled,FALSE,TRUE,No
784,5,3,5G,Disabled,FALSE,TRUE,Yes
785,0,4,WiFi,Enabled,TRUE,TRUE,No
786,3,4,3G,Disabled,TRUE,TRUE,No
787,6,2,4G,Disabled,FALSE,TRUE,Yes
788,9,0,3G,Enabled,FALSE,TRUE,Yes
789,0,4,3G,Disabled,TRUE,TRUE,No
790,4,2,3G,Disabled,FALSE,FALSE,No
791,3,2,3G,Disabled,FALSE,TRUE,Yes
792,2,1,3G,Disabled,FALSE,TRUE,Yes
793,4,0,5G,Disabled,FALSE,TRUE,No
794,6,4,4G,Enabled,FALSE,TRUE,No
795,5,0,4G,Enabled,FALSE,FALSE,No
796,5,2,3G,Enabled,TRUE,FALSE,No
797,9,0,3G,Disabled,FALSE,TRUE,No
798,7,0,3G,Enabled,TRUE,FALSE,No
799,6,4,5G,Disabled,FALSE,TRUE,No
800,2,2,4G,Enabled,FALSE,TRUE,Yes
801,2,4,WiFi,Enabled,FALSE,FALSE,Yes
802,8,3,WiFi,Enabled,TRUE,TRUE,No
803,2,3,3G,Disabled,FALSE,FALSE,No
804,8,4,5G,Enabled,FALSE,TRUE,Yes
805,9,2,3G,Enabled,TRUE,FALSE,No
806,6,0,5G,Enabled,TRUE,FALSE,Yes
807,7,3,5G,Enabled,FALSE,TRUE,No
808,6,3,5G,Disabled,FALSE,TRUE,Yes
809,0,2,4G,Disabled,TRUE,TRUE,Yes
810,3,3,4G,Disabled,TRUE,TRUE,No
811,8,3,5G,Disabled,FALSE,TRUE,Yes
812,8,4,4G,Enabled,FALSE,FALSE,No
813,3,2,3G,Enabled,FALSE,TRUE,Yes
814,9,0,WiFi,Enabled,TRUE,FALSE,Yes
815,0,3,3G,Disabled,FALSE,TRUE,No
816,3,0,WiFi,Enabled,FALSE,TRUE,No
817,6,0,4G,Disabled,FALSE,FALSE,Yes
818,9,3,WiFi,Enabled,FALSE,FALSE,Yes
819,9,4,3G,Enabled,FALSE,TRUE,No
820,5,4,4G,Enabled,FALSE,TRUE,No
821,0,4,3G,Disabled,FALSE,FALSE,Yes
822,2,4,5G,Disabled,TRUE,TRUE,No
823,6,3,5G,Disabled,FALSE,TRUE,Yes
824,3,2,5G,Disabled,FALSE,TRUE,No
825,9,4,WiFi,Disabled,FALSE,TRUE,No
826,3,3,WiFi,Enabled,FALSE,TRUE,No
827,2,0,5G,Disabled,FALSE,TRUE,Yes
828,8,1,4G,Enabled,TRUE,TRUE,Yes
829,6,1,4G,Disabled,FALSE,TRUE,Yes
830,3,3,WiFi,Disabled,FALSE,FALSE,Yes
831,9,2,3G,Disabled,FALSE,TRUE,Yes
832,7,4,3G,Disabled,FALSE,TRUE,No
833,1,2,WiFi,Enabled,FALSE,FALSE,No
834,0,0,WiFi,Enabled,TRUE,TRUE,No
835,5,0,3G,Enabled,FALSE,TRUE,No
836,3,4,WiFi,Disabled,FALSE,FALSE,Yes
837,2,1,4G,Enabled,FALSE,FALSE,No
838,2,3,WiFi,Disabled,FALSE,TRUE,Yes
839,7,3,3G,Enabled,FALSE,FALSE,Yes
840,3,2,3G,Enabled,TRUE,TRUE,No
841,1,2,5G,Enabled,TRUE,TRUE,Yes
842,6,3,5G,Enabled,FALSE,FALSE,Yes
843,2,1,5G,Disabled,FALSE,FALSE,Yes
844,4,3,4G,Disabled,FALSE,TRUE,Yes
845,9,4,5G,Enabled,TRUE,TRUE,Yes
846,0,1,3G,Enabled,TRUE,TRUE,Yes
847,7,1,5G,Enabled,FALSE,FALSE,No
848,7,1,4G,Disabled,FALSE,TRUE,No
849,1,1,4G,Disabled,FALSE,TRUE,Yes
850,4,0,5G,Disabled,FALSE,TRUE,Yes
851,8,0,WiFi,Disabled,TRUE,TRUE,Yes
852,9,4,5G,Disabled,FALSE,TRUE,Yes
853,2,1,3G,Enabled,TRUE,TRUE,No
854,8,4,5G,Enabled,FALSE,TRUE,No
855,0,1,3G,Disabled,FALSE,FALSE,No
856,3,1,4G,Enabled,FALSE,TRUE,No
857,0,1,4G,Enabled,FALSE,TRUE,Yes
858,6,1,4G,Enabled,FALSE,TRUE,Yes
859,7,3,4G,Disabled,FALSE,FALSE,No
860,9,3,4G,Enabled,FALSE,TRUE,No
861,9,3,4G,Disabled,TRUE,FALSE,Yes
862,5,3,5G,Disabled,TRUE,TRUE,No
863,7,3,4G,Enabled,TRUE,FALSE,Yes
864,3,0,WiFi,Enabled,FALSE,TRUE,Yes
865,2,2,5G,Enabled,TRUE,TRUE,No
866,7,2,WiFi,Disabled,TRUE,TRUE,No
867,5,2,4G,Enabled,TRUE,FALSE,No
868,6,0,4G,Disabled,FALSE,TRUE,Yes
869,1,4,3G,Disabled,TRUE,TRUE,No
870,5,1,3G,Disabled,FALSE,FALSE,Yes
871,3,2,3G,Enabled,TRUE,TRUE,Yes
872,3,0,4G,Enabled,FALSE,FALSE,Yes
873,4,3,3G,Enabled,FALSE,TRUE,No
874,3,2,WiFi,Disabled,FALSE,FALSE,Yes
875,1,0,3G,Disabled,TRUE,TRUE,Yes
876,2,1,3G,Enabled,TRUE,TRUE,Yes
877,2,4,5G,Disabled,FALSE,TRUE,Yes
878,8,3,4G,Enabled,TRUE,FALSE,Yes
879,7,3,3G,Enabled,TRUE,TRUE,No
880,8,0,3G,Disabled,FALSE,TRUE,Yes
881,6,1,5G,Disabled,FALSE,FALSE,No
882,9,4,4G,Enabled,FALSE,TRUE,Yes
883,7,4,4G,Disabled,TRUE,FALSE,Yes
884,8,4,3G,Enabled,TRUE,TRUE,Yes
885,6,3,3G,Enabled,FALSE,TRUE,Yes
886,4,4,WiFi,Enabled,FALSE,TRUE,Yes
887,0,3,4G,Enabled,FALSE,TRUE,No
888,1,3,4G,Enabled,TRUE,FALSE,Yes
889,8,2,WiFi,Disabled,TRUE,TRUE,Yes
890,0,3,5G,Enabled,FALSE,FALSE,Yes
891,7,4,4G,Disabled,TRUE,TRUE,No
892,7,4,4G,Enabled,TRUE,TRUE,Yes
893,4,4,3G,Enabled,FALSE,TRUE,Yes
894,8,0,WiFi,Disabled,FALSE,TRUE,No
895,7,1,4G,Disabled,TRUE,TRUE,No
896,1,3,4G,Disabled,TRUE,TRUE,Yes
897,0,3,4G,Enabled,TRUE,TRUE,No
898,1,2,4G,Enabled,TRUE,TRUE,No
899,5,3,5G,Disabled,FALSE,FALSE,Yes
900,1,2,WiFi,Enabled,FALSE,FALSE,Yes
901,9,0,3G,Disabled,FALSE,FALSE,Yes
902,8,2,4G,Disabled,FALSE,TRUE,Yes
903,3,4,5G,Enabled,FALSE,FALSE,Yes
904,8,4,4G,Disabled,FALSE,FALSE,Yes
905,8,4,4G,Enabled,FALSE,FALSE,Yes
906,7,2,5G,Enabled,TRUE,TRUE,Yes
907,2,2,3G,Enabled,TRUE,TRUE,Yes
908,4,1,4G,Disabled,FALSE,TRUE,No
909,4,3,5G,Disabled,TRUE,TRUE,No
910,4,3,3G,Disabled,TRUE,TRUE,No
911,1,3,3G,Enabled,TRUE,TRUE,No
912,0,0,5G,Enabled,FALSE,TRUE,No
913,1,2,5G,Enabled,TRUE,FALSE,No
914,6,3,WiFi,Disabled,TRUE,FALSE,No
915,6,0,WiFi,Enabled,FALSE,TRUE,Yes
916,0,4,WiFi,Enabled,FALSE,TRUE,No
917,4,2,3G,Disabled,TRUE,TRUE,No
918,6,0,4G,Enabled,FALSE,TRUE,Yes
919,9,1,3G,Enabled,FALSE,TRUE,Yes
920,7,4,3G,Disabled,TRUE,FALSE,Yes
921,4,1,4G,Disabled,FALSE,FALSE,Yes
922,9,0,WiFi,Enabled,TRUE,TRUE,Yes
923,4,1,3G,Disabled,FALSE,TRUE,No
924,6,0,WiFi,Disabled,TRUE,TRUE,No
925,2,3,5G,Disabled,FALSE,TRUE,Yes
926,8,2,4G,Disabled,FALSE,TRUE,Yes
927,4,2,4G,Enabled,TRUE,TRUE,No
928,0,2,5G,Enabled,FALSE,FALSE,Yes
929,3,1,WiFi,Disabled,FALSE,TRUE,Yes
930,5,0,4G,Enabled,FALSE,TRUE,No
931,3,4,3G,Enabled,FALSE,TRUE,Yes
932,6,1,4G,Enabled,FALSE,TRUE,No
933,4,3,4G,Disabled,FALSE,TRUE,Yes
934,4,3,5G,Disabled,TRUE,TRUE,No
935,3,3,3G,Enabled,FALSE,TRUE,Yes
936,9,1,WiFi,Enabled,FALSE,TRUE,No
937,5,3,WiFi,Enabled,TRUE,FALSE,Yes
938,2,4,4G,Enabled,FALSE,FALSE,Yes
939,0,3,WiFi,Disabled,FALSE,TRUE,Yes
940,1,1,WiFi,Enabled,TRUE,TRUE,Yes
941,8,1,5G,Disabled,TRUE,FALSE,No
942,5,1,4G,Disabled,FALSE,FALSE,No
943,1,0,5G,Enabled,TRUE,TRUE,No
944,0,2,4G,Enabled,TRUE,FALSE,Yes
945,7,1,3G,Disabled,TRUE,TRUE,No
946,5,4,WiFi,Disabled,FALSE,FALSE,Yes
947,6,0,3G,Enabled,FALSE,FALSE,Yes
948,0,3,3G,Disabled,TRUE,TRUE,Yes
949,3,2,5G,Disabled,TRUE,FALSE,No
950,3,0,4G,Enabled,FALSE,TRUE,No
951,9,0,5G,Disabled,FALSE,FALSE,Yes
952,6,3,WiFi,Enabled,FALSE,TRUE,No
953,2,1,5G,Enabled,FALSE,TRUE,No
954,5,0,3G,Enabled,TRUE,TRUE,No
955,3,2,3G,Enabled,FALSE,TRUE,No
956,8,2,3G,Enabled,TRUE,FALSE,No
957,9,0,WiFi,Disabled,TRUE,TRUE,Yes
958,0,1,5G,Enabled,TRUE,TRUE,No
959,1,4,WiFi,Enabled,FALSE,TRUE,No
960,3,4,3G,Disabled,TRUE,TRUE,No
961,8,3,WiFi,Enabled,FALSE,FALSE,No
962,3,0,3G,Disabled,FALSE,TRUE,Yes
963,9,1,4G,Enabled,TRUE,FALSE,Yes
964,7,4,5G,Enabled,TRUE,TRUE,No
965,8,3,WiFi,Disabled,FALSE,TRUE,Yes
966,2,3,WiFi,Enabled,FALSE,TRUE,Yes
967,4,2,5G,Enabled,FALSE,TRUE,Yes
968,4,3,WiFi,Disabled,FALSE,TRUE,Yes
969,6,2,4G,Disabled,TRUE,TRUE,No
970,5,3,3G,Disabled,FALSE,FALSE,No
971,2,1,5G,Enabled,FALSE,TRUE,Yes
972,7,0,3G,Disabled,FALSE,FALSE,Yes
973,0,3,WiFi,Enabled,FALSE,TRUE,Yes
974,5,4,WiFi,Disabled,FALSE,TRUE,Yes
975,2,1,5G,Disabled,FALSE,FALSE,Yes
976,4,2,3G,Disabled,TRUE,FALSE,No
977,3,0,4G,Enabled,TRUE,TRUE,No
978,3,4,3G,Disabled,FALSE,TRUE,Yes
979,1,2,WiFi,Disabled,FALSE,FALSE,Yes
980,8,3,WiFi,Enabled,FALSE,FALSE,No
981,8,2,3G,Disabled,TRUE,FALSE,No
982,9,1,3G,Enabled,FALSE,TRUE,No
983,9,3,5G,Enabled,FALSE,TRUE,No
984,4,2,WiFi,Enabled,FALSE,TRUE,No
985,6,2,5G,Enabled,FALSE,FALSE,Yes
986,8,4,WiFi,Disabled,FALSE,FALSE,No
987,0,1,5G,Disabled,FALSE,TRUE,No
988,1,3,WiFi,Enabled,FALSE,TRUE,Yes
989,3,0,3G,Disabled,TRUE,FALSE,Yes
990,0,3,3G,Enabled,FALSE,TRUE,Yes
991,5,1,WiFi,Enabled,FALSE,FALSE,No
992,4,0,5G,Disabled,TRUE,TRUE,No
993,6,4,4G,Disabled,TRUE,TRUE,No
994,9,1,5G,Disabled,FALSE,FALSE,Yes
995,5,2,WiFi,Disabled,FALSE,FALSE,No
996,9,0,4G,Disabled,TRUE,TRUE,No
997,0,0,4G,Enabled,TRUE,TRUE,Yes
998,9,2,5G,Enabled,FALSE,TRUE,Yes
999,6,1,WiFi,Enabled,FALSE,TRUE,Yes
1000,0,2,WiFi,Enabled,FALSE,FALSE,No
1001,0,1,WiFi,Enabled,TRUE,FALSE,Yes
1002,8,1,3G,Disabled,FALSE,TRUE,No
1003,8,2,3G,Disabled,FALSE,FALSE,Yes
1004,7,3,3G,Enabled,FALSE,FALSE,No
1005,5,2,4G,Disabled,FALSE,TRUE,No
1006,2,3,3G,Disabled,TRUE,TRUE,No
1007,4,1,WiFi,Disabled,FALSE,FALSE,Yes
1008,5,1,3G,Disabled,FALSE,TRUE,No
1009,8,4,3G,Disabled,FALSE,FALSE,Yes
