customer_id,active_services,monthly_recharges,roaming_status,streaming_service_user,gaming_usage_hours,ar_vr_usage,cloud_storage_user,iot_devices_connected
479,7,3,Yes,TRUE,13.517,4.118,FALSE,3
480,3,1,Yes,TRUE,9.083,3.688,FALSE,3
481,6,2,Yes,TRUE,26.149,3.083,FALSE,2
482,8,1,Yes,TRUE,20.79,1.828,TRUE,3
483,2,1,No,TRUE,23.354,4.265,TRUE,5
484,1,2,No,FALSE,17.873,0.104,FALSE,2
485,6,3,Yes,TRUE,27.779,4.013,FALSE,1
486,4,1,No,TRUE,0.667,3.279,FALSE,2
487,3,3,No,FALSE,5.015,1.036,FALSE,2
488,1,1,Yes,TRUE,21.136,4.687,FALSE,3
489,8,3,No,TRUE,2.82,3.879,FALSE,0
490,2,2,No,TRUE,23.121,4.305,FALSE,1
491,2,2,No,TRUE,3.495,3.933,FALSE,3
492,8,4,No,TRUE,26.096,0.679,TRUE,1
493,2,4,No,TRUE,28.626,4.314,TRUE,4
494,5,2,No,FALSE,28.908,0.407,FALSE,3
495,3,2,No,FALSE,14.382,4.472,TRUE,5
496,5,2,Yes,TRUE,9.2,3.521,FALSE,2
497,1,10,Yes,TRUE,3.731,2.245,FALSE,5
498,7,2,Yes,TRUE,13.498,3.603,TRUE,5
499,8,2,No,TRUE,1.799,4.136,FALSE,1
500,3,1,No,TRUE,25.268,3.773,FALSE,0
501,4,2,No,FALSE,6.322,0.494,FALSE,4
502,1,1,No,TRUE,11.555,1.62,FALSE,4
503,6,3,No,FALSE,3.698,2.352,TRUE,4
504,4,1,No,TRUE,15.354,0.289,TRUE,3
505,4,1,Yes,TRUE,15.897,3.332,TRUE,3
506,1,2,Yes,TRUE,5.996,3.522,FALSE,1
507,3,1,No,TRUE,4.272,4.116,FALSE,5
508,3,1,No,TRUE,9.095,2.809,FALSE,2
509,2,1,Yes,TRUE,28.638,4.128,FALSE,3
510,7,4,Yes,TRUE,13.78,3.323,FALSE,4
511,8,4,No,FALSE,7.372,2.418,TRUE,2
512,5,2,No,TRUE,14.497,2.577,FALSE,2
513,9,2,No,TRUE,26.187,3.374,FALSE,0
514,9,3,No,TRUE,8.331,1.485,FALSE,0
515,3,2,Yes,TRUE,28.665,3.959,FALSE,1
516,3,2,No,TRUE,15.382,3.962,FALSE,5
517,3,1,No,FALSE,27.277,3.817,FALSE,4
518,8,3,Yes,FALSE,21.39,4.763,FALSE,3
519,1,3,No,FALSE,18.457,3.152,FALSE,3
520,8,1,No,TRUE,21.361,1.543,FALSE,4
521,5,2,Yes,FALSE,24.059,0.677,FALSE,5
522,1,4,Yes,FALSE,25.644,1.909,TRUE,2
523,1,1,Yes,TRUE,20.583,0.725,FALSE,5
524,8,4,Yes,FALSE,13.231,4.519,FALSE,3
525,2,2,Yes,FALSE,5.517,3.425,FALSE,5
526,9,2,Yes,FALSE,17.069,1.194,FALSE,3
527,8,1,Yes,TRUE,2.283,0.342,FALSE,2
528,7,4,Yes,TRUE,23.408,3.541,FALSE,2
529,4,1,Yes,TRUE,18.292,1.171,FALSE,4
530,8,1,No,FALSE,25.691,4.021,FALSE,3
531,1,1,Yes,TRUE,26.116,3.55,TRUE,5
532,4,3,No,FALSE,0.765,3.323,FALSE,5
533,6,4,Yes,TRUE,14.288,1.407,FALSE,4
534,4,1,No,TRUE,22.369,0.035,FALSE,4
535,8,3,No,TRUE,15.419,0.195,FALSE,0
536,9,2,No,TRUE,12.954,0.377,TRUE,1
537,9,3,Yes,TRUE,24.828,4.837,FALSE,1
538,1,1,No,TRUE,24.259,4.489,FALSE,0
539,2,2,No,FALSE,9.637,1.992,TRUE,5
540,8,2,Yes,TRUE,5.65,4.394,FALSE,3
541,4,3,Yes,FALSE,18.678,2.241,FALSE,2
542,1,1,Yes,TRUE,8.119,4.543,TRUE,0
543,9,2,No,FALSE,20.996,1.152,FALSE,0
544,2,1,Yes,TRUE,26.469,1.905,FALSE,5
545,1,2,Yes,TRUE,7.492,0.04,FALSE,2
546,2,2,Yes,TRUE,10.236,0.246,FALSE,4
547,6,1,Yes,TRUE,10.728,2.517,FALSE,5
548,4,3,No,TRUE,25.318,4.26,FALSE,4
549,9,2,Yes,TRUE,9.675,2.358,FALSE,3
550,3,1,Yes,TRUE,3.354,1.24,FALSE,5
551,4,1,No,FALSE,7.052,4.295,TRUE,1
552,1,3,No,TRUE,11.904,2.882,TRUE,1
553,1,2,No,FALSE,26.198,2.08,FALSE,2
554,2,1,Yes,FALSE,14.679,3.442,TRUE,1
555,9,1,No,TRUE,0.604,3.727,FALSE,1
556,3,4,Yes,TRUE,0.159,3.753,TRUE,1
557,3,3,No,FALSE,0.315,2.17,FALSE,4
558,5,1,Yes,TRUE,26.497,2.254,FALSE,5
559,8,1,No,FALSE,12.441,3.674,TRUE,1
560,8,3,No,TRUE,10.723,3.241,FALSE,1
561,8,3,Yes,FALSE,8.533,2.574,FALSE,1
562,7,1,No,FALSE,5.44,1.84,FALSE,0
563,3,2,No,TRUE,11.591,3.652,FALSE,4
564,3,4,No,FALSE,7.728,4.982,FALSE,4
565,9,4,No,FALSE,10.62,4.679,FALSE,2
566,4,3,No,TRUE,12.193,2.091,TRUE,1
567,3,1,Yes,FALSE,23.037,0.813,FALSE,4
568,8,4,No,TRUE,12.598,3.245,FALSE,5
569,3,3,Yes,FALSE,12.965,4.122,FALSE,4
570,2,4,No,FALSE,13.977,0.729,FALSE,0
571,7,4,No,TRUE,29.558,3.313,FALSE,5
572,7,3,No,TRUE,8.742,3.574,TRUE,5
573,6,2,No,FALSE,20.024,1.881,FALSE,4
574,2,2,Yes,FALSE,27.956,1.213,TRUE,3
575,2,2,No,FALSE,12.133,1.728,TRUE,3
576,4,3,No,FALSE,11.385,2.581,FALSE,5
577,3,1,Yes,TRUE,6.394,3.683,FALSE,1
578,6,3,No,FALSE,8.179,2.997,FALSE,5
579,8,2,No,TRUE,25.871,2.344,FALSE,4
580,1,2,No,TRUE,21.389,4.914,TRUE,3
581,9,1,No,FALSE,19.03,0.591,FALSE,2
582,9,2,Yes,TRUE,18.003,0.851,FALSE,0
583,7,3,Yes,TRUE,23.511,2.155,FALSE,0
584,4,2,Yes,TRUE,10.795,1.521,TRUE,3
585,2,2,Yes,FALSE,19.699,0.337,FALSE,2
586,3,4,Yes,TRUE,3.259,2.479,FALSE,4
587,9,4,No,TRUE,29.729,3.936,TRUE,0
588,1,1,No,FALSE,21.035,2.672,FALSE,3
589,6,3,No,TRUE,22.154,2.814,FALSE,1
590,5,2,No,TRUE,6.06,4.923,TRUE,3
591,5,3,Yes,FALSE,12.704,2.056,FALSE,5
592,8,3,No,TRUE,18.993,0.674,FALSE,0
593,1,1,No,FALSE,15.5,4.006,FALSE,3
594,1,2,No,FALSE,17.173,2.599,FALSE,3
595,1,1,Yes,FALSE,19.155,4.305,FALSE,2
596,9,4,No,FALSE,6.521,4.013,FALSE,5
597,5,3,No,TRUE,7.438,2.839,FALSE,4
598,6,1,No,FALSE,8.402,4.084,FALSE,3
599,5,2,Yes,TRUE,13.258,1.048,FALSE,1
600,5,2,Yes,TRUE,2.304,0.225,FALSE,4
601,4,3,No,TRUE,1.384,4.56,FALSE,0
602,8,2,No,FALSE,12.202,4.782,TRUE,3
603,7,3,Yes,FALSE,17.054,3.718,FALSE,0
604,3,4,No,FALSE,0.945,4.74,FALSE,4
605,2,3,No,TRUE,23.279,1.881,TRUE,5
606,4,3,Yes,FALSE,15.406,2.597,FALSE,1
607,6,4,No,TRUE,5.742,3.474,FALSE,5
608,9,4,Yes,TRUE,20.697,4.039,FALSE,4
609,3,2,No,TRUE,14.919,0.795,FALSE,5
610,7,1,Yes,TRUE,18.94,4.768,FALSE,5
611,5,1,Yes,TRUE,12.867,2.034,FALSE,1
612,3,2,No,FALSE,13.747,1.462,FALSE,5
613,5,3,No,TRUE,7.476,1.617,TRUE,4
614,5,19,No,FALSE,18.845,0.969,FALSE,5
615,8,1,No,TRUE,27.163,2.741,FALSE,3
616,2,3,No,TRUE,21.696,4.008,FALSE,1
617,5,3,No,FALSE,5.299,3.798,FALSE,5
618,1,4,Yes,FALSE,11.58,2.287,FALSE,1
619,5,4,Yes,TRUE,10.349,4.16,FALSE,5
620,5,3,Yes,FALSE,27.466,2.808,FALSE,1
621,9,3,No,FALSE,19.633,2.925,FALSE,5
622,9,2,No,TRUE,7.18,1.714,FALSE,2
623,3,16,No,FALSE,16.005,2.699,FALSE,0
624,6,3,No,TRUE,14.161,4.573,FALSE,2
625,7,4,Yes,TRUE,21.656,3.996,FALSE,5
626,4,3,No,TRUE,24.929,0.849,FALSE,0
627,9,2,Yes,TRUE,19.328,4.233,FALSE,5
628,1,3,No,FALSE,6.327,4.308,FALSE,5
629,8,1,No,TRUE,17.302,2.951,FALSE,5
630,9,2,No,TRUE,5.244,0.344,FALSE,1
631,3,2,Yes,TRUE,0.222,1.245,FALSE,3
632,6,4,Yes,FALSE,10.967,4.781,FALSE,1
633,4,1,Yes,TRUE,18.618,0.26,FALSE,2
634,8,4,No,TRUE,13.21,0.938,FALSE,4
635,8,3,No,TRUE,28.373,1.933,FALSE,4
636,3,3,No,FALSE,21.689,3.941,FALSE,0
637,5,2,Yes,TRUE,6.731,2.949,FALSE,4
638,1,2,No,FALSE,13.517,4.909,FALSE,4
639,2,3,No,TRUE,21.406,1.088,FALSE,1
640,5,2,Yes,TRUE,8.715,2.788,FALSE,5
641,1,2,No,FALSE,0.795,0.389,FALSE,2
642,2,2,Yes,FALSE,26.6,2.044,TRUE,1
643,1,1,No,FALSE,28.218,4.042,TRUE,0
644,1,3,No,TRUE,20.172,1.417,TRUE,0
645,2,4,Yes,FALSE,0.654,1.838,TRUE,1
646,7,2,Yes,TRUE,18.362,2.538,TRUE,5
647,9,1,No,FALSE,4.379,1.784,FALSE,5
648,2,3,No,FALSE,20.632,0.731,TRUE,1
649,9,4,No,FALSE,11.068,3.481,FALSE,4
650,6,4,No,TRUE,22.78,1.486,FALSE,2
651,5,4,Yes,FALSE,3.068,1.263,FALSE,2
652,9,4,No,TRUE,8.224,0.462,FALSE,1
653,3,2,No,TRUE,17.421,2.025,TRUE,5
654,5,4,No,FALSE,21.542,4.634,FALSE,2
655,8,3,No,TRUE,28.685,2.809,FALSE,3
656,1,4,Yes,TRUE,29.448,0.986,FALSE,3
657,9,3,No,TRUE,3.098,0.605,FALSE,0
658,1,3,No,TRUE,16.86,3.108,TRUE,3
659,3,3,Yes,FALSE,17.892,0.926,FALSE,1
660,4,3,Yes,TRUE,17.801,1.424,FALSE,3
661,2,1,Yes,FALSE,22.181,2.163,FALSE,2
662,4,1,No,TRUE,11.954,4.101,FALSE,0
663,4,1,No,TRUE,5.964,0.303,FALSE,1
664,3,1,No,TRUE,28.564,1.4,FALSE,2
665,3,3,No,TRUE,23.005,2.609,TRUE,1
666,6,4,Yes,TRUE,16.991,1.25,TRUE,0
667,3,2,No,TRUE,5.818,2.595,FALSE,0
668,5,2,No,TRUE,22.332,4.306,TRUE,5
669,4,4,Yes,TRUE,25.437,2.363,TRUE,4
670,8,4,Yes,FALSE,16.959,0.032,FALSE,5
671,7,4,No,FALSE,4.356,4.572,FALSE,0
672,4,2,No,TRUE,1.911,1.033,FALSE,2
673,7,3,Yes,TRUE,11.805,2.63,FALSE,2
674,3,3,Yes,FALSE,4.109,1.765,FALSE,5
675,3,1,No,TRUE,24.345,3.182,TRUE,3
676,1,2,Yes,TRUE,28.158,0.41,TRUE,1
677,4,2,No,FALSE,7.385,4.51,TRUE,3
678,4,2,No,FALSE,19.944,3.569,FALSE,0
679,8,1,No,TRUE,4.98,4.895,FALSE,0
680,3,4,Yes,FALSE,23.446,2.528,FALSE,0
681,4,1,No,TRUE,16.633,0.405,TRUE,2
682,8,1,Yes,TRUE,29.028,3.147,FALSE,2
683,2,1,No,FALSE,27.334,0.703,FALSE,3
684,6,4,Yes,TRUE,24.908,2.078,FALSE,1
685,3,2,No,TRUE,4.138,0.682,TRUE,1
686,2,3,Yes,TRUE,27.201,1.367,FALSE,0
687,4,3,No,FALSE,6.335,3.269,FALSE,2
688,4,2,No,FALSE,5.549,2.716,FALSE,3
689,1,1,Yes,TRUE,25.638,4.928,TRUE,5
690,7,1,No,TRUE,1.699,0.895,FALSE,5
691,9,4,No,TRUE,4.661,2.824,FALSE,5
692,3,3,No,FALSE,19.941,0.946,FALSE,3
693,1,2,Yes,TRUE,10.295,1.366,FALSE,2
694,2,1,No,FALSE,1.375,3.879,FALSE,2
695,4,18,Yes,TRUE,13.269,3.867,FALSE,5
696,6,3,No,TRUE,26.778,4.211,TRUE,1
697,8,3,No,FALSE,16.104,1.456,FALSE,1
698,5,1,No,TRUE,2.863,1.444,FALSE,5
699,6,4,No,TRUE,18.975,4.782,FALSE,0
700,2,4,Yes,TRUE,29.319,1.984,FALSE,4
701,1,4,No,TRUE,26.812,4.345,TRUE,4
702,5,1,No,TRUE,0.211,1.73,TRUE,3
703,3,3,Yes,FALSE,8.724,4.03,TRUE,4
704,2,2,Yes,FALSE,21.073,0.365,TRUE,3
705,5,2,No,FALSE,14.537,3.451,TRUE,5
706,2,3,No,TRUE,27.288,2.322,FALSE,0
707,2,4,Yes,FALSE,26.51,4.36,FALSE,4
708,5,4,No,TRUE,8.486,0.862,FALSE,1
709,2,2,Yes,TRUE,20.143,4.018,FALSE,4
710,8,3,Yes,TRUE,6.582,1.63,FALSE,2
711,9,2,No,FALSE,7.973,0.395,FALSE,2
712,4,2,Yes,FALSE,11.034,2.348,FALSE,1
713,5,2,No,TRUE,13.701,3.819,TRUE,2
714,9,2,Yes,TRUE,0.667,3.797,FALSE,4
715,9,3,Yes,TRUE,24.973,4.823,FALSE,4
716,8,1,Yes,TRUE,9.903,0.39,FALSE,5
717,7,2,No,TRUE,18.21,2.238,FALSE,2
718,6,2,Yes,TRUE,3.626,4.741,TRUE,0
719,8,4,No,TRUE,7.696,2.465,FALSE,4
720,8,1,No,TRUE,4.375,2.284,FALSE,1
721,7,2,Yes,TRUE,21.037,3.022,TRUE,5
722,1,3,Yes,TRUE,4.712,4.596,FALSE,4
723,3,1,No,TRUE,4.676,4.096,FALSE,2
724,4,1,Yes,TRUE,26.152,1.388,TRUE,3
725,2,4,No,TRUE,13.3,4.358,FALSE,4
726,1,2,No,TRUE,5.36,0.797,FALSE,1
727,8,4,Yes,FALSE,11.119,1.267,TRUE,1
728,5,4,No,TRUE,24.178,0.99,FALSE,4
729,8,3,No,TRUE,25.535,0.588,TRUE,3
730,4,3,Yes,FALSE,20.737,0.048,TRUE,2
731,9,2,Yes,TRUE,12.053,4.597,FALSE,0
732,9,4,Yes,TRUE,12.216,4.845,FALSE,4
733,6,4,No,FALSE,25.023,1.98,TRUE,3
734,1,3,Yes,TRUE,11.87,0.702,FALSE,1
735,2,1,No,TRUE,25.51,0.826,FALSE,0
736,2,3,Yes,FALSE,23.539,2.961,FALSE,1
737,8,1,Yes,TRUE,1.55,1.479,TRUE,3
738,9,1,No,TRUE,28.007,1.258,FALSE,0
739,1,2,Yes,TRUE,24.686,0.94,TRUE,2
740,1,3,Yes,TRUE,19.251,1.921,FALSE,5
741,7,12,Yes,TRUE,18.7,2.978,FALSE,0
742,7,3,No,TRUE,16.442,2.338,FALSE,0
743,9,3,No,TRUE,26.855,4.009,FALSE,5
744,3,1,Yes,FALSE,27.451,3.642,FALSE,4
745,6,4,No,TRUE,19.604,4.354,FALSE,1
746,2,1,No,TRUE,1.676,4.664,FALSE,1
747,4,2,Yes,TRUE,15.097,2.836,TRUE,5
748,1,1,No,FALSE,28.488,4.117,FALSE,3
749,1,3,No,FALSE,13.266,3.863,FALSE,5
750,6,4,No,FALSE,23.249,2.679,FALSE,1
751,5,4,Yes,FALSE,18.975,3.508,FALSE,5
752,8,2,No,TRUE,5.536,1.389,FALSE,2
753,6,4,No,TRUE,18.01,2.227,FALSE,1
754,5,1,No,FALSE,26.047,3.282,FALSE,1
755,5,2,Yes,TRUE,27.038,4.22,TRUE,5
756,7,1,No,FALSE,19.15,2.931,FALSE,4
757,5,2,Yes,FALSE,22.098,1.877,TRUE,3
758,5,1,No,FALSE,12.255,4.687,FALSE,1
759,6,3,No,FALSE,6.402,3.221,TRUE,1
760,9,1,No,TRUE,10.79,1.418,FALSE,1
761,3,2,Yes,FALSE,12.099,2.182,FALSE,2
762,3,4,Yes,FALSE,19.789,2.391,FALSE,3
763,8,1,Yes,FALSE,23.506,1.462,TRUE,1
764,8,3,Yes,TRUE,20.492,4.431,FALSE,3
765,8,1,No,FALSE,26.069,2.529,FALSE,3
766,4,2,Yes,TRUE,8.769,2.238,FALSE,5
767,6,1,Yes,TRUE,28.34,4.161,FALSE,2
768,5,2,Yes,TRUE,8.746,1.324,FALSE,5
769,9,2,No,FALSE,24.316,3.675,TRUE,0
770,8,1,Yes,FALSE,26.416,1.714,FALSE,0
771,7,1,Yes,TRUE,0.387,4.41,FALSE,5
772,3,1,No,FALSE,21.637,3.536,FALSE,4
773,2,1,No,TRUE,10.297,2.61,TRUE,5
774,9,1,No,FALSE,9.286,2.962,FALSE,5
775,5,3,No,TRUE,22.263,1.763,FALSE,4
776,2,2,No,TRUE,1.932,4.265,FALSE,1
777,6,2,No,TRUE,13.92,0.625,FALSE,1
778,5,4,No,TRUE,29.34,3.479,FALSE,4
779,4,1,No,TRUE,22.66,3.068,FALSE,2
780,2,3,No,TRUE,18.995,1.757,FALSE,5
781,4,4,No,TRUE,16.41,4.546,FALSE,1
782,1,3,No,TRUE,14.907,4.983,FALSE,2
783,9,2,Yes,TRUE,19.799,3.045,FALSE,0
784,2,2,No,TRUE,9.821,1.597,FALSE,1
785,8,3,Yes,TRUE,21.57,4.537,FALSE,4
786,4,1,Yes,FALSE,21.502,4.477,FALSE,4
787,9,3,No,TRUE,23.534,3.908,FALSE,4
788,2,1,No,FALSE,13.42,4.116,FALSE,1
789,5,2,No,FALSE,5.869,0.588,TRUE,3
790,8,1,No,TRUE,2.707,3.825,FALSE,3
791,1,4,No,TRUE,7.67,0.178,FALSE,0
792,4,1,Yes,TRUE,1.08,0.618,FALSE,4
793,6,1,No,TRUE,4.456,2.729,FALSE,1
794,7,3,Yes,FALSE,9.529,3.749,FALSE,1
795,2,1,No,FALSE,18.135,3.72,TRUE,3
796,3,4,Yes,TRUE,17.044,3.935,TRUE,1
797,6,4,Yes,FALSE,1.958,2.205,FALSE,1
798,1,1,No,FALSE,0.013,3.951,TRUE,3
799,8,3,No,TRUE,11.571,3.589,FALSE,4
800,4,4,No,FALSE,19.659,2.116,FALSE,5
801,6,4,No,FALSE,17.263,1.698,FALSE,4
802,8,1,No,TRUE,23.074,1.366,FALSE,5
803,6,4,No,TRUE,10.575,0.303,FALSE,2
804,2,4,Yes,FALSE,24.778,3.979,FALSE,0
805,4,4,No,TRUE,5.813,4.451,TRUE,3
806,3,2,Yes,TRUE,12.557,4.097,FALSE,4
807,8,1,Yes,FALSE,24.599,4.087,FALSE,5
808,3,1,Yes,FALSE,24.316,3.082,TRUE,5
809,2,2,Yes,TRUE,11.195,3.197,TRUE,3
810,4,4,Yes,FALSE,23.861,4.176,TRUE,2
811,1,4,No,TRUE,4.182,4.712,FALSE,1
812,6,1,Yes,FALSE,26.215,4.706,FALSE,2
813,4,2,No,TRUE,2.158,4.809,FALSE,1
814,5,4,No,TRUE,27.387,0.599,FALSE,3
815,8,1,No,FALSE,10.892,0.13,TRUE,0
816,2,4,Yes,FALSE,7.615,2.47,FALSE,5
817,4,3,Yes,FALSE,4.772,3.129,TRUE,0
818,5,2,Yes,FALSE,12.013,4.37,TRUE,5
819,4,4,No,TRUE,8.415,0.32,FALSE,3
820,8,4,No,FALSE,23.632,3.133,TRUE,0
821,1,2,No,FALSE,3.956,3.901,FALSE,1
822,8,2,No,FALSE,8.291,3.608,FALSE,1
823,5,1,No,TRUE,14.172,0.638,FALSE,1
824,3,2,No,FALSE,19.318,0.494,TRUE,5
825,8,1,Yes,FALSE,11.236,2.752,FALSE,0
826,2,4,No,FALSE,29.012,1.14,FALSE,4
827,7,2,Yes,TRUE,29.448,0.606,FALSE,1
828,5,3,No,TRUE,14.994,4.461,FALSE,0
829,7,3,No,TRUE,8.418,4.026,FALSE,3
830,4,1,Yes,FALSE,20.243,2.831,FALSE,0
831,8,3,Yes,FALSE,18.058,0.828,FALSE,4
832,3,1,Yes,TRUE,4.334,1.07,FALSE,1
833,7,2,Yes,TRUE,19.3,4.928,FALSE,2
834,2,2,Yes,TRUE,29.121,0.453,FALSE,4
835,9,4,No,FALSE,22.436,4.641,TRUE,4
836,7,4,Yes,TRUE,7.238,0.111,FALSE,4
837,6,1,Yes,FALSE,25.508,3.276,TRUE,0
838,1,2,No,TRUE,12.534,2.774,FALSE,3
839,8,3,Yes,TRUE,18.549,3.126,FALSE,4
840,3,4,No,TRUE,24.409,3.37,TRUE,2
841,5,3,No,TRUE,22.2,0.264,FALSE,2
842,9,2,Yes,TRUE,3.495,0.237,FALSE,2
843,4,3,No,TRUE,13.028,1.107,FALSE,2
844,5,1,Yes,FALSE,6.544,2.64,FALSE,1
845,6,1,Yes,TRUE,23.949,0.337,FALSE,1
846,3,3,Yes,TRUE,18.333,3.399,FALSE,4
847,4,1,Yes,TRUE,17.156,0.965,FALSE,1
848,7,2,Yes,FALSE,1.794,1.63,FALSE,2
849,9,3,Yes,TRUE,11.034,0.138,TRUE,2
850,7,2,No,FALSE,28.751,2.042,FALSE,1
851,4,1,No,TRUE,20.962,0.713,TRUE,0
852,6,3,No,FALSE,12.475,1.025,TRUE,3
853,6,1,No,FALSE,12.057,1.162,TRUE,1
854,8,3,Yes,FALSE,22.714,3.725,FALSE,5
855,3,3,No,TRUE,19.38,2.455,TRUE,4
856,9,3,No,FALSE,7.083,0.825,FALSE,0
857,4,3,No,FALSE,19.231,3.711,TRUE,4
858,6,4,Yes,TRUE,3.221,4.517,FALSE,3
859,3,4,Yes,TRUE,16.095,1.77,FALSE,1
860,9,2,No,TRUE,1.699,2.61,FALSE,0
861,4,4,No,TRUE,23.576,3.402,FALSE,1
862,1,20,No,TRUE,21.644,4.218,TRUE,4
863,5,3,Yes,TRUE,28.259,3.468,FALSE,1
864,6,3,No,FALSE,17.816,4.384,FALSE,4
865,2,2,Yes,FALSE,10.87,2.395,FALSE,2
866,6,2,No,TRUE,4.353,2.993,TRUE,1
867,5,2,No,FALSE,13.001,1.351,FALSE,0
868,7,3,Yes,TRUE,19.518,1.017,FALSE,1
869,5,4,Yes,TRUE,22.7,1.163,FALSE,0
870,1,3,No,TRUE,14.543,4.173,FALSE,5
871,5,3,No,TRUE,8.853,3.464,FALSE,3
872,9,4,No,TRUE,16.534,0.837,FALSE,0
873,6,3,Yes,TRUE,18.824,0.93,TRUE,2
874,1,3,No,FALSE,5.324,3.038,FALSE,4
875,6,1,Yes,FALSE,4.382,1.001,FALSE,3
876,5,4,No,TRUE,4.736,2.708,TRUE,4
877,8,3,Yes,FALSE,29.074,0.919,TRUE,2
878,6,1,No,FALSE,5.312,3.516,FALSE,1
879,3,3,No,FALSE,21.681,2.243,FALSE,1
880,8,4,Yes,FALSE,11.411,3.051,FALSE,0
881,9,2,Yes,TRUE,4.4,1.73,FALSE,5
882,7,3,Yes,TRUE,12.795,0.157,FALSE,3
883,7,1,Yes,TRUE,11.572,4.052,FALSE,4
884,2,2,Yes,TRUE,15.088,3.068,FALSE,2
885,3,4,No,FALSE,21.364,2.452,FALSE,0
886,8,2,Yes,FALSE,1.113,0.86,TRUE,2
887,4,2,No,TRUE,22.023,4.132,TRUE,1
888,5,2,Yes,FALSE,0.258,1.635,FALSE,3
889,1,1,Yes,TRUE,0.888,0.641,FALSE,0
890,9,4,Yes,FALSE,4.998,3.79,FALSE,3
891,4,3,Yes,TRUE,5.082,0.27,TRUE,1
892,6,4,No,TRUE,11.524,4.88,FALSE,0
893,7,1,Yes,TRUE,4.181,0.25,FALSE,2
894,1,1,No,FALSE,3.438,4.272,FALSE,4
895,6,3,Yes,TRUE,10.779,3.241,FALSE,2
896,8,4,No,TRUE,20.862,4.349,TRUE,5
897,7,3,No,TRUE,20.334,2.133,FALSE,4
898,6,3,Yes,TRUE,2.308,3.052,TRUE,0
899,9,4,Yes,FALSE,18.055,4.787,TRUE,1
900,5,3,No,FALSE,9.557,2.438,FALSE,2
901,9,3,Yes,FALSE,8.277,4.05,FALSE,3
902,4,4,Yes,FALSE,15.204,0.783,FALSE,2
903,3,2,No,TRUE,11.873,0.232,FALSE,3
904,2,2,No,FALSE,29.88,2.518,FALSE,5
905,2,2,No,TRUE,15.719,1.354,TRUE,2
906,2,3,No,TRUE,21.676,3.836,FALSE,4
907,7,1,No,TRUE,14.042,1.084,FALSE,0
908,9,3,Yes,FALSE,14.906,2.498,FALSE,1
909,3,3,Yes,TRUE,23.936,2.627,FALSE,5
910,9,3,Yes,TRUE,13.216,2.727,FALSE,1
911,5,4,Yes,TRUE,9.95,4.102,FALSE,1
912,5,4,Yes,TRUE,4.709,1.48,FALSE,1
913,6,2,No,TRUE,0.365,3.072,FALSE,2
914,5,3,No,TRUE,9.268,2.077,FALSE,4
915,8,1,No,TRUE,24.713,4.496,TRUE,4
916,2,2,Yes,FALSE,14.818,3.511,TRUE,4
917,9,4,Yes,TRUE,29.202,1.424,FALSE,5
918,5,4,Yes,TRUE,11.959,2.684,FALSE,4
919,8,1,No,TRUE,12.32,2.684,FALSE,0
920,8,2,Yes,TRUE,0.42,0.534,FALSE,2
921,1,1,Yes,TRUE,25.875,0.742,TRUE,5
922,7,4,No,TRUE,9.935,1.237,TRUE,5
923,1,3,No,FALSE,0.041,4.392,TRUE,5
924,3,1,No,TRUE,5.548,2.37,FALSE,4
925,4,4,No,TRUE,28.243,2.858,FALSE,3
926,2,2,Yes,TRUE,12.809,2.055,TRUE,0
927,5,4,Yes,TRUE,29.429,3.87,FALSE,4
928,3,2,Yes,TRUE,16.32,0.051,TRUE,3
929,3,4,No,TRUE,6.785,2.927,FALSE,0
930,8,1,Yes,TRUE,2.394,4.04,FALSE,1
931,7,1,Yes,TRUE,15.477,2.585,FALSE,2
932,7,2,Yes,TRUE,15.598,1.034,FALSE,0
933,9,3,No,TRUE,23.503,1.271,TRUE,0
934,3,1,Yes,FALSE,0.103,3.264,FALSE,3
935,2,3,No,TRUE,19.957,1.414,FALSE,5
936,9,2,Yes,TRUE,6.302,2.07,TRUE,2
937,2,1,No,TRUE,12.132,3.294,FALSE,2
938,1,2,No,FALSE,28.498,3.426,TRUE,3
939,8,25,No,TRUE,17.713,4.613,TRUE,0
940,1,2,Yes,FALSE,21.493,0.317,TRUE,4
941,2,3,Yes,FALSE,10.991,2.248,TRUE,4
942,2,3,No,TRUE,2.061,4.932,FALSE,5
943,6,3,No,FALSE,8.102,1.708,FALSE,2
944,1,2,No,TRUE,15.108,2.806,FALSE,2
945,1,4,Yes,FALSE,2.445,0.304,FALSE,3
946,7,1,Yes,FALSE,13.402,2.885,TRUE,2
947,5,2,No,FALSE,11.093,2.877,FALSE,4
948,5,3,No,FALSE,4.555,0.32,FALSE,1
949,8,2,Yes,TRUE,4.59,2.699,FALSE,0
950,3,2,No,TRUE,20.354,3.193,TRUE,4
951,9,3,No,TRUE,16.585,1.941,FALSE,1
952,6,4,No,TRUE,12.858,0.392,FALSE,1
953,3,2,No,TRUE,0.199,1.664,TRUE,1
954,4,3,No,TRUE,23.567,3.012,FALSE,0
955,1,2,No,TRUE,20.021,3.425,FALSE,2
956,2,2,Yes,TRUE,23.649,3.995,FALSE,1
957,6,4,Yes,FALSE,4.053,0.66,FALSE,2
958,4,3,Yes,TRUE,24.645,0.556,FALSE,2
959,3,4,No,TRUE,2.99,4.653,FALSE,2
960,7,1,No,TRUE,23.35,0.864,FALSE,0
