customer_id,latitude,longitude,tower_id,city,state,zip_code,distance_from_tower_km,urbanization_level
391,34.03395788,-118.2099079,39348,Los Angeles,CA,82933,8.07,High
392,40.70804452,-74.04890127,10008,New York,NY,79044,16.45,Medium
393,34.02775611,-118.2413572,33890,Los Angeles,CA,66365,2.45,High
394,25.75270982,-80.22410499,18843,Miami,FL,46580,4.62,Low
395,41.82859071,-87.67467726,49166,Chicago,IL,44393,15.71,Medium
396,40.66869094,-73.99753418,23924,New York,NY,25495,7.59,Medium
397,40.74879606,-74.02850549,1870,New York,NY,85752,5.29,Low
398,41.87065172,-87.58449269,16675,Chicago,IL,71155,9.37,Medium
399,34.0068927,-118.2812415,1142,Los Angeles,CA,65676,13.41,Medium
400,29.72051972,-95.37606749,48962,Houston,TX,64711,11.07,High
401,25.73472308,-80.18415085,41566,Miami,FL,16117,1.7,High
402,40.69194469,-74.00551295,23343,New York,NY,50560,3.98,Medium
403,25.76111899,-80.22550597,13462,Miami,FL,59530,7.67,High
404,41.88009339,-87.58710472,12590,Chicago,IL,59261,0.81,High
405,41.91563171,-87.58716786,40397,Chicago,IL,88730,1.12,High
406,29.72179416,-95.3876426,22525,Houston,TX,53314,4.93,Low
407,34.02029106,-118.2624858,42786,Los Angeles,CA,80135,3.64,Medium
408,29.72930204,-95.39627046,16954,Houston,TX,92821,1.83,Medium
409,41.90110046,-87.64916782,46497,Chicago,IL,33979,6.21,Medium
410,25.80924942,-80.16704918,41117,Miami,FL,88252,15.49,Medium
411,34.01928655,-118.2193213,44684,Los Angeles,CA,99916,12.73,Medium
412,41.84483813,-87.62478962,20708,Chicago,IL,93584,7.53,Medium
413,40.72590642,-74.00921445,14174,New York,NY,15012,8.71,Low
414,25.79306194,-80.24150855,3972,Miami,FL,71416,4.3,High
415,41.83494214,-87.63907467,24043,Chicago,IL,54388,17.85,Medium
416,34.03874011,-118.2314595,16341,Los Angeles,CA,14658,2.24,High
417,41.86124374,-87.62221766,10107,Chicago,IL,68188,11.48,Medium
418,40.74557383,-73.98580471,11413,New York,NY,22872,2.75,Medium
419,40.72162429,-73.97387139,33534,New York,NY,85881,9,Low
420,29.77702535,-95.34110079,789,Houston,TX,19813,13.81,Low
421,25.80407424,-80.15656275,14598,Miami,FL,95880,6.12,Low
422,40.67947062,-74.02220004,9585,New York,NY,97819,11.16,Low
423,40.73888298,-73.97032866,19668,New York,NY,70021,12.14,High
424,34.03286097,-118.2904189,15941,Los Angeles,CA,53310,6.23,Medium
425,29.80594629,-95.32001642,39264,Houston,TX,22188,15.52,Low
426,25.77067228,-80.22723326,24826,Miami,FL,51029,10.29,Medium
427,34.0783065,-118.2263652,18515,Los Angeles,CA,84096,15.37,Low
428,29.73736363,-95.33134704,26706,Houston,TX,33239,2.02,High
429,40.69037175,-73.98641498,27282,New York,NY,75305,14.22,Medium
430,40.74685267,-73.96748419,43405,New York,NY,29998,1.14,High
431,25.73091601,-80.23994073,27098,Miami,FL,17992,2.77,Medium
432,34.07908533,-118.2416458,282,Los Angeles,CA,39343,18.2,Low
433,41.89032953,-87.62104672,42361,Chicago,IL,88474,14.68,Low
434,29.72699318,-95.34776071,4903,Houston,TX,37339,3.88,Low
435,34.08028803,-118.2695027,33808,Los Angeles,CA,17536,4.99,Medium
436,29.77260022,-95.35665271,30038,Houston,TX,89046,8.37,High
437,40.67939075,-74.01260082,24647,New York,NY,59863,13.37,Low
438,25.76745973,-80.1770217,13627,Miami,FL,88634,19.77,Medium
439,41.86483328,-87.61675292,17059,Chicago,IL,86880,12.21,High
440,29.78488728,-95.40701824,9815,Houston,TX,50048,10.79,Medium
441,41.90122526,-87.60696415,21712,Chicago,IL,28326,9.33,Medium
442,34.01470877,-118.2754149,2264,Los Angeles,CA,63161,14.91,High
443,29.8103971,-95.33676944,6887,Houston,TX,34923,4.97,Low
444,25.8017687,-80.19862907,36966,Miami,FL,37471,1.44,Medium
445,41.89005816,-87.61797737,15602,Chicago,IL,62032,19.35,High
446,34.04789529,-118.274845,15011,Los Angeles,CA,16657,5.49,Medium
447,25.7466718,-80.18933005,27400,Miami,FL,16361,6.7,Low
448,40.75200982,-74.04826896,42378,New York,NY,43331,7.89,High
449,29.80936718,-95.33102326,39294,Houston,TX,30272,12.14,Low
450,40.67702642,-73.97377157,26022,New York,NY,92919,15.42,Medium
451,40.67586882,-73.9707276,37000,New York,NY,37936,6.11,Medium
452,40.66304358,-74.02790342,41976,New York,NY,27754,12.16,High
453,41.91212388,-87.57993396,25505,Chicago,IL,21350,8.92,Medium
454,29.7764941,-95.37404238,753,Houston,TX,69876,1.99,High
455,40.70362732,-74.05102843,7189,New York,NY,66795,9.2,Medium
456,25.78244983,-80.17681522,20750,Miami,FL,72238,10.19,High
457,34.08202656,-118.2344322,9221,Los Angeles,CA,95633,7.89,Medium
458,25.72384918,-80.17740966,5928,Miami,FL,96264,6.6,Low
459,29.79680765,-95.3635859,29248,Houston,TX,62521,6.43,Medium
460,25.75699104,-80.1419335,6625,Miami,FL,38798,10.55,Low
461,29.74141463,-95.35685024,43852,Houston,TX,10086,5.28,High
462,25.74037794,-80.21452585,45250,Miami,FL,16782,1.37,Medium
463,40.66584397,-73.97966325,46559,New York,NY,57768,5.43,High
464,25.71172723,-80.18364979,18759,Miami,FL,94665,14.68,High
465,29.77409511,-95.35940531,11646,Houston,TX,87160,9.29,Low
466,29.8052784,-95.32395743,10772,Houston,TX,17946,2.26,Low
467,41.91124866,-87.62901955,2239,Chicago,IL,12368,18.96,High
468,29.77880636,-95.34192915,41261,Houston,TX,57678,12.67,Medium
469,40.7292295,-74.02802719,18438,New York,NY,67370,19.61,Low
470,25.77739952,-80.22559499,24872,Miami,FL,10562,13.83,Low
471,34.06448522,-118.2708491,33856,Los Angeles,CA,30155,6.07,Medium
472,25.72758174,-80.21987738,23521,Miami,FL,14803,16.5,High
473,41.84611762,-87.66732804,3912,Chicago,IL,34884,2.51,Low
474,34.02770118,-118.2513297,10413,Los Angeles,CA,41755,6.28,High
475,34.02211928,-118.2586142,41159,Los Angeles,CA,29437,15.62,Medium
476,29.72256621,-95.39133585,21646,Houston,TX,60431,0.9,Medium
477,29.71912414,-95.40038447,38574,Houston,TX,21188,18.06,Medium
478,41.83096191,-87.61522683,31405,Chicago,IL,97350,15.87,High
479,29.7421763,-95.39082847,49505,Houston,TX,12552,11.34,Low
480,29.72867598,-95.40196621,33043,Houston,TX,61408,8.71,Medium
481,41.89038627,-87.59682912,27669,Chicago,IL,69484,11.2,High
482,29.72866974,-95.33355862,14594,Houston,TX,66972,6.26,Low
483,41.9145252,-87.65373652,34971,Chicago,IL,29553,16.85,Medium
484,34.02724761,-118.2523549,36817,Los Angeles,CA,60511,1.18,Low
485,34.08233401,-118.2548987,43914,Los Angeles,CA,97809,3,High
486,29.78712688,-95.37254346,41601,Houston,TX,99564,7.65,Low
487,25.78849762,-80.16816957,45478,Miami,FL,55016,2.23,Low
488,41.84855299,-87.64929577,44294,Chicago,IL,31948,2.23,Medium
489,41.91340028,-87.59555636,6244,Chicago,IL,26928,18.11,Low
490,41.8314196,-87.66891531,45271,Chicago,IL,96550,19.26,Low
491,29.77367033,-95.39257691,12656,Houston,TX,53454,1.02,Medium
492,25.79964786,-80.21466402,29274,Miami,FL,59476,13.79,High
493,40.73878166,-73.97051725,30700,New York,NY,10594,8.33,Low
494,40.75895733,-73.99222202,16359,New York,NY,45461,1.85,Medium
495,25.76213857,-80.16288867,17114,Miami,FL,73248,13.23,Low
496,25.77195917,-80.1862359,1114,Miami,FL,19326,1.25,Low
497,40.73818536,-74.01107129,45350,New York,NY,24952,15.04,Medium
498,25.80539003,-80.19198,49308,Miami,FL,77780,0.87,High
499,41.86695346,-87.61541441,28427,Chicago,IL,19777,7.53,Low
500,29.79866609,-95.33384695,25828,Houston,TX,37217,14.04,Low
501,40.73649371,-74.0284921,35306,New York,NY,98387,5.57,Medium
502,40.70176487,-73.99354264,6872,New York,NY,94060,5.69,High
503,41.88894556,-87.67418353,31939,Chicago,IL,51308,3.51,Low
504,29.7926395,-95.33724007,48883,Houston,TX,63295,3.87,Medium
505,41.86395975,-87.65785666,9208,Chicago,IL,74738,4.85,Low
506,41.89747181,-87.6563464,12261,Chicago,IL,51219,6.75,Low
507,40.73830508,-73.9596365,16059,New York,NY,32183,1.49,Medium
508,41.88499334,-87.59530455,17159,Chicago,IL,60566,18.62,Low
509,34.05856876,-118.2819391,19450,Los Angeles,CA,50109,11.1,Medium
510,41.90070404,-87.64597234,5792,Chicago,IL,48020,6.65,High
511,34.02516463,-118.2777385,32350,Los Angeles,CA,39351,0.62,Medium
512,41.84749431,-87.62352694,12697,Chicago,IL,85459,5.65,High
513,29.79679853,-95.32439547,28335,Houston,TX,41232,3.33,Medium
514,29.80032707,-95.34768342,14817,Houston,TX,67626,1.98,Low
515,29.77699909,-95.37606439,9457,Houston,TX,96957,17.11,High
516,40.68962404,-74.03429602,34840,New York,NY,59348,12.47,Medium
517,29.77603024,-95.39567067,49944,Houston,TX,27340,13.9,High
518,29.72461914,-95.39515263,25625,Houston,TX,52256,4.78,Low
519,41.8282161,-87.66528784,24691,Chicago,IL,70356,7.36,Medium
520,34.08991498,-118.2351584,10073,Los Angeles,CA,11615,16.98,Low
521,25.72550361,-80.18261473,44836,Miami,FL,51340,17.05,High
522,29.73178162,-95.39744067,24039,Houston,TX,32283,16.03,High
523,41.84284646,-87.6503447,23683,Chicago,IL,59130,0.9,Low
524,41.87442383,-87.60422158,48001,Chicago,IL,69479,7.45,Low
525,34.08169375,-118.2780489,45051,Los Angeles,CA,17605,17.18,Medium
526,25.73259682,-80.2270137,31705,Miami,FL,88535,19.61,High
527,40.69544577,-74.00049515,37696,New York,NY,54521,16.44,Medium
528,40.74647378,-74.03914378,37012,New York,NY,79463,8.2,Low
529,41.91769629,-87.59124051,6317,Chicago,IL,98395,14.76,Medium
530,40.73844541,-74.00779979,38483,New York,NY,18683,5.66,Medium
531,41.88366143,-87.66228091,3077,Chicago,IL,81011,16.24,High
532,34.07851333,-118.2815076,33023,Los Angeles,CA,73928,14.23,Medium
533,40.68626878,-73.97437626,13173,New York,NY,76401,5.29,Medium
534,25.75966923,-80.23775284,25674,Miami,FL,41935,12.44,Medium
535,25.79068125,-80.18042951,10599,Miami,FL,63946,3.61,Medium
536,29.80269567,-95.35193279,9950,Houston,TX,90918,18.36,High
537,40.68350258,-74.02131322,32329,New York,NY,33593,12.72,Medium
538,34.05346929,-118.2242949,25715,Los Angeles,CA,54421,5.65,High
539,40.7314805,-74.02621912,25361,New York,NY,36061,16.6,Medium
540,29.75738074,-95.3773063,21321,Houston,TX,19050,7.19,Medium
541,29.73142602,-95.39540561,35057,Houston,TX,56367,16.26,High
542,29.725456,-95.33243568,27192,Houston,TX,56114,0.2,Low
543,34.01915976,-118.1948849,9932,Los Angeles,CA,23203,18.17,Low
544,34.02857872,-118.1996101,15266,Los Angeles,CA,89703,19.2,Low
545,40.67156508,-73.98948469,26500,New York,NY,19667,11.65,Low
546,25.79842278,-80.20864825,28089,Miami,FL,93144,12.42,High
547,41.86534321,-87.58028535,33320,Chicago,IL,64049,14.47,Low
548,41.8852275,-87.59449631,27726,Chicago,IL,56323,5.79,High
549,41.87715989,-87.61083589,16579,Chicago,IL,20217,19.26,Low
550,40.74700614,-74.0484909,19328,New York,NY,29909,9.57,Medium
551,29.78601932,-95.33780122,41637,Houston,TX,74026,5.15,Low
552,40.7519665,-74.04134784,33966,New York,NY,97442,15.29,High
553,41.91745377,-87.58115617,28189,Chicago,IL,94646,18.4,High
554,25.72893587,-80.16956459,8111,Miami,FL,76948,0.51,Low
555,41.91141911,-87.63024723,45787,Chicago,IL,11044,18.2,Low
556,25.71839897,-80.23899658,47172,Miami,FL,88085,2.47,High
557,40.69596957,-74.0363056,11015,New York,NY,59546,6.3,High
558,34.09029261,-118.266423,30697,Los Angeles,CA,76707,17.35,Low
559,41.84103441,-87.59020104,34272,Chicago,IL,15692,3.89,Medium
560,41.88110469,-87.63933963,19311,Chicago,IL,41793,6.24,High
561,41.85939821,-87.64438156,5371,Chicago,IL,49826,6.84,Medium
562,29.71202429,-95.35087822,37945,Houston,TX,17657,7.83,Low
563,25.77853337,-80.16422823,14690,Miami,FL,38188,2.53,High
564,34.06554013,-118.2183063,8566,Los Angeles,CA,83760,7.34,High
565,40.71208017,-74.02567107,12851,New York,NY,58271,9.85,Medium
566,34.04536147,-118.2200934,20124,Los Angeles,CA,90484,13.79,High
567,25.77059378,-80.16398315,13376,Miami,FL,91145,18.53,High
568,29.78668304,-95.36948141,17988,Houston,TX,95430,6.55,Medium
569,34.02177579,-118.2373051,39230,Los Angeles,CA,51445,10.61,Low
570,34.05882446,-118.2531597,12196,Los Angeles,CA,11900,8.6,Low
571,25.76805483,-80.2332637,38206,Miami,FL,15961,0.84,High
572,25.75268806,-80.14222812,19499,Miami,FL,29137,4.07,High
573,29.80180477,-95.36289086,24374,Houston,TX,57145,2.56,Low
574,41.86719051,-87.66724389,11645,Chicago,IL,38446,17.5,High
575,34.07864147,-118.1990977,27096,Los Angeles,CA,32985,1.36,Medium
576,29.79520573,-95.34905362,8303,Houston,TX,19915,0.72,Medium
577,34.03577654,-118.2359227,13850,Los Angeles,CA,86545,7,Low
578,25.80642329,-80.22108454,15825,Miami,FL,71725,19.44,High
579,34.00819889,-118.2254652,9959,Los Angeles,CA,43186,2.88,High
580,34.05397615,-118.2842507,36265,Los Angeles,CA,98429,11.61,Medium
581,40.66880577,-74.05519376,4116,New York,NY,40625,4.79,High
582,40.75442757,-74.04210334,37674,New York,NY,14056,1.61,High
583,40.75419714,-74.03476823,19350,New York,NY,70582,0.72,Low
584,41.89774622,-87.59111183,10663,Chicago,IL,85805,7.47,High
585,40.6637509,-74.03004477,10418,New York,NY,73094,18.12,High
586,41.84945812,-87.58538277,36475,Chicago,IL,73247,0.57,High
587,41.84806959,-87.65908365,37252,Chicago,IL,89760,5.51,Medium
588,41.86908649,-87.62180101,35430,Chicago,IL,14417,7.04,Low
589,34.00470927,-118.2159414,38731,Los Angeles,CA,79090,15.54,Low
590,40.68259094,-73.99685065,36819,New York,NY,75758,5.95,Medium
591,34.04265691,-118.2410914,5464,Los Angeles,CA,98132,13.03,Medium
592,41.85462329,-87.67221963,40877,Chicago,IL,93136,1.32,Medium
593,25.79648892,-80.16362472,35394,Miami,FL,68474,1.97,Medium
594,40.67974989,-73.97015074,29198,New York,NY,36418,6.75,Medium
595,25.79738362,-80.17103299,14352,Miami,FL,35751,15.98,High
596,34.03960116,-118.2798246,24341,Los Angeles,CA,23742,4.14,High
597,40.68285274,-73.97776129,16152,New York,NY,46934,18.22,Low
598,40.68012084,-74.02021812,16907,New York,NY,38433,7.6,Medium
599,41.9257374,-87.63187743,40705,Chicago,IL,51226,2.82,Low
600,41.84793318,-87.59520071,25372,Chicago,IL,62507,1.99,High
601,25.72555794,-80.14280603,30701,Miami,FL,59505,12.25,High
602,40.74254527,-73.97799862,44429,New York,NY,48137,14.46,Medium
603,40.69124721,-74.02174378,37404,New York,NY,49307,8.89,Medium
604,41.86953626,-87.67554372,29071,Chicago,IL,83111,0.8,Medium
605,41.92218623,-87.66029197,37277,Chicago,IL,16247,12.2,Medium
606,29.77390445,-95.33530455,22480,Houston,TX,31169,8.04,Medium
607,41.89327013,-87.63964943,3046,Chicago,IL,51373,4.72,Medium
608,34.05208263,-118.2680477,9863,Los Angeles,CA,86354,5.2,High
609,41.91863283,-87.58095725,32194,Chicago,IL,68743,17.46,High
610,34.08118694,-118.2582823,40715,Los Angeles,CA,23208,10.42,Low
611,25.75338023,-80.21462642,31437,Miami,FL,51908,14.17,High
612,34.00683963,-118.2886948,29150,Los Angeles,CA,38842,14.07,Medium
613,34.02655921,-118.2810823,12996,Los Angeles,CA,47294,1.3,Medium
614,25.78423493,-80.2138842,27387,Miami,FL,52817,9.32,Medium
615,41.88103168,-87.6072536,16561,Chicago,IL,70650,10.05,Low
616,40.75165579,-73.97857964,28936,New York,NY,74566,8.64,Low
617,41.82812032,-87.67920548,45726,Chicago,IL,35793,7.97,Medium
618,25.75717384,-80.19112892,6795,Miami,FL,97297,7.79,Low
619,41.91636844,-87.6687725,19203,Chicago,IL,51283,0.31,High
620,41.86273997,-87.66415372,20430,Chicago,IL,69097,0.88,Low
621,40.74601797,-74.00702661,10358,New York,NY,94842,18.23,Low
622,40.6743519,-74.03111002,37638,New York,NY,80947,1.79,Medium
623,41.87080826,-87.65370478,49176,Chicago,IL,65408,5.16,Low
624,40.66988395,-74.05308674,35758,New York,NY,80901,19.55,Low
625,25.76491882,-80.14217596,8948,Miami,FL,57448,11.49,Medium
626,25.7814908,-80.19086852,29671,Miami,FL,27717,8.27,Medium
627,25.75255331,-80.21777403,47655,Miami,FL,30176,16.75,Low
628,29.71610649,-95.3507047,40719,Houston,TX,16612,0.58,Low
629,41.86883614,-87.5834167,49697,Chicago,IL,93157,13.54,Low
630,29.71962949,-95.34045161,69,Houston,TX,58685,19.98,High
631,25.7893443,-80.2343664,23021,Miami,FL,35075,8.16,Medium
632,34.07877227,-118.2077401,19968,Los Angeles,CA,75030,5.03,High
633,25.79372953,-80.19829113,25397,Miami,FL,31589,12.4,Medium
634,41.91772516,-87.59085861,730,Chicago,IL,63760,11.69,Low
635,25.75060496,-80.22972326,33588,Miami,FL,77818,3.26,Medium
636,41.83180886,-87.58505052,11278,Chicago,IL,88546,18.91,Low
637,29.78010442,-95.36022827,45443,Houston,TX,94683,14.2,High
638,34.00379712,-118.1996451,33105,Los Angeles,CA,22713,5.46,Low
639,40.70188825,-74.00381152,23697,New York,NY,31974,8.19,Low
640,29.7131494,-95.36928209,41966,Houston,TX,26313,15.16,Medium
641,41.91256562,-87.66584442,29694,Chicago,IL,81875,4.76,Low
642,40.66811017,-74.01863404,17164,New York,NY,38011,4.81,Low
643,34.04857726,-118.2212018,34015,Los Angeles,CA,84584,3.94,High
644,25.78217919,-80.22695639,43323,Miami,FL,33325,1.64,Low
645,34.04870374,-118.2501573,25194,Los Angeles,CA,68815,9.53,Low
646,34.06136035,-118.2892708,6522,Los Angeles,CA,38984,18.15,Low
647,34.07713905,-118.2770535,30,Los Angeles,CA,66246,18.73,High
648,29.76921303,-95.32425888,16225,Houston,TX,79094,2.18,Medium
649,34.09941878,-118.2343472,15901,Los Angeles,CA,93265,5.21,High
650,29.73722869,-95.34282301,42821,Houston,TX,34394,3.23,Medium
651,34.08287385,-118.2394939,26193,Los Angeles,CA,74782,8.34,Low
652,29.73865974,-95.35986462,1966,Houston,TX,41735,2.34,High
653,41.85051058,-87.62297321,43535,Chicago,IL,75506,2.12,Low
654,40.71709162,-73.97622813,17864,New York,NY,80841,8.74,Low
655,41.91409368,-87.64968645,24014,Chicago,IL,41431,5.84,Low
656,34.02464335,-118.2584099,18007,Los Angeles,CA,43163,15.21,Medium
657,34.05572259,-118.2445958,21729,Los Angeles,CA,48133,7.58,Low
658,29.72981342,-95.34465857,48597,Houston,TX,26501,17.36,High
659,25.80321394,-80.22498382,16579,Miami,FL,36496,6.24,Low
660,25.71648111,-80.23425189,26596,Miami,FL,75077,3.34,High
661,40.76254506,-74.05549897,22386,New York,NY,70444,5.09,Medium
662,41.90923507,-87.63918149,44133,Chicago,IL,98406,19.12,Low
663,29.71179521,-95.40377969,20159,Houston,TX,91746,5.76,Medium
664,41.88902829,-87.63634157,30431,Chicago,IL,43351,8.31,Medium
665,40.68266857,-73.96994593,42781,New York,NY,27714,6.88,Low
666,40.70520281,-73.96948413,45328,New York,NY,76876,8.14,Low
667,25.78884818,-80.16957791,31061,Miami,FL,30194,11.45,Medium
668,34.01984781,-118.2238573,7098,Los Angeles,CA,80031,13.87,Low
669,40.71747494,-74.03928144,7726,New York,NY,40899,5.8,Medium
670,34.01122281,-118.2700025,3642,Los Angeles,CA,78792,8.9,High
671,41.8760324,-87.63930965,3473,Chicago,IL,42770,19.52,Medium
672,34.08017607,-118.2544245,4840,Los Angeles,CA,59836,11.68,High
673,25.73705989,-80.21741044,22986,Miami,FL,52883,11.46,High
674,29.76009052,-95.32612401,37690,Houston,TX,36789,1.09,Medium
675,41.88457662,-87.62245674,42981,Chicago,IL,89875,4.6,High
676,40.72673191,-73.99426354,6927,New York,NY,49564,3.22,Medium
677,34.03865934,-118.2319795,39039,Los Angeles,CA,75851,11.23,Low
678,29.72381237,-95.33861245,39485,Houston,TX,85755,4.33,Low
679,41.84160185,-87.60613495,44724,Chicago,IL,10727,13.56,High
680,25.74419855,-80.2046068,5910,Miami,FL,15533,6.95,Low
681,25.74340751,-80.23587269,43670,Miami,FL,42959,9.98,High
682,41.88481691,-87.66661131,29657,Chicago,IL,97920,6.76,High
683,40.75322598,-74.03001826,12044,New York,NY,25965,6.94,High
684,40.74451973,-73.96098014,16308,New York,NY,37479,8.45,Medium
685,40.71170461,-74.04048339,48661,New York,NY,68613,19.84,High
686,40.73414852,-74.05234318,5342,New York,NY,39079,17.02,High
687,40.69647859,-73.98789509,23371,New York,NY,86481,4.42,High
688,25.7819097,-80.22324971,43372,Miami,FL,11683,16.91,Medium
689,29.78324506,-95.34549253,8946,Houston,TX,18398,4.47,High
690,29.74053446,-95.32901614,20187,Houston,TX,24461,9.94,Low
691,41.85796719,-87.58750881,5630,Chicago,IL,95689,19.91,Low
692,34.05385542,-118.2530397,26744,Los Angeles,CA,51214,18.24,High
693,25.80684941,-80.1623715,3954,Miami,FL,77463,1.65,Medium
694,41.88367475,-87.67970799,49223,Chicago,IL,67017,5.97,High
695,29.71508965,-95.33748644,49331,Houston,TX,36023,9.97,Low
696,41.90354022,-87.67454748,41653,Chicago,IL,80613,19.18,High
697,34.08048958,-118.2899571,3883,Los Angeles,CA,46633,3.77,High
698,25.73074529,-80.20113415,20373,Miami,FL,72337,10.37,Low
699,41.90283188,-87.66467728,20948,Chicago,IL,42510,15.07,Low
700,29.72954324,-95.36102779,25170,Houston,TX,34812,18.69,Medium
701,34.07376442,-118.2681131,14547,Los Angeles,CA,48985,13.08,Low
702,41.90719809,-87.66151105,15555,Chicago,IL,91929,7.27,High
703,29.74908806,-95.41701807,12587,Houston,TX,15639,13.97,Medium
704,41.85359692,-87.65791609,47886,Chicago,IL,84420,13.76,Low
705,34.0394009,-118.2379735,4804,Los Angeles,CA,98189,17.43,Medium
