customer_id,internet_usage_gb,internet_speed_avg_mbps,latency_ms,weekend_data_ratio,peak_usage_hour
696,282.6,107.687,127.058,0.35,1
697,163.43,220.473,59.797,0.39,0
698,229.47,335.578,170.87,0.76,16
699,160.5,337.289,86.171,0.56,19
700,234.27,296.68,85.563,0.25,6
701,183.5,165.095,28.676,0.12,21
702,240.51,91.542,181.032,0.12,12
703,171.95,365.338,51.652,0.47,23
704,9.87,320.233,149.088,0.46,1
705,211.68,104.02,84.287,0.51,11
706,125.9,372.965,179.512,0.69,22
707,15,199.114,186.868,0.63,15
708,218.8,38.013,162.209,0.86,1
709,202.87,130.55,175.83,0.62,19
710,166.86,115.69,180.546,0.58,0
711,62.57,343.814,195.158,0.79,7
712,136.15,118.712,148.864,0.52,20
713,206.36,366.352,174.328,0.14,12
714,16.43,142.139,41.22,0.13,12
715,122.08,377.233,30.578,0.89,1
716,97.66,165.14,140.767,0.35,20
717,191.77,106.42,182.143,0.81,23
718,125.44,363.419,41.138,0.22,16
719,185.22,379.715,100.76,0.83,2
720,168.19,25.859,79.18,0.19,17
721,145.63,239.2,192.272,0.79,16
722,186.09,334.389,30.377,0.23,6
723,115.17,31.512,197.709,0.83,20
724,153.64,265.356,34.883,0.22,21
725,278.43,384.422,21.641,0.59,11
726,14.36,353.003,76.899,0.53,5
727,267.98,6.636,99.491,0.86,22
728,68.98,264.68,151.954,0.34,3
729,220.61,326.645,41.304,0.9,13
730,100.46,4.905,146.716,0.83,22
731,129.48,16.625,131.134,0.26,2
732,294.46,345.212,95.466,0.78,2
733,189.3,299.804,50.732,0.34,7
734,236.6,49.643,34.437,0.9,3
735,65.05,121.942,24.401,0.29,1
736,145.65,77.756,126.221,0.76,10
737,95.82,166.108,28.112,0.3,20
738,261.37,359.553,32.565,0.25,18
739,71.42,166.248,121.011,0.9,20
740,13.63,119.956,166.394,0.77,22
741,36.59,293.136,179.002,0.45,12
742,130.97,21.816,63.274,0.37,23
743,106.48,122.999,169.903,0.43,9
744,26.62,378.634,62.567,0.47,16
745,266,283.498,16.72,0.24,6
746,38.17,203.017,75.577,0.11,17
747,103.03,56.36,145.042,0.75,8
748,84.14,60.872,88.855,0.6,23
749,278.64,95.526,34.433,0.88,5
750,78.47,334.267,111.572,0.17,14
751,94.83,379.191,126.916,0.4,18
752,102.34,344.644,76.545,0.88,12
753,132.83,249.719,15.451,0.59,2
754,64.53,287.741,86.062,0.72,22
755,118.88,379.721,82.201,0.5,2
756,83.65,112.999,142.478,0.25,18
757,60.34,355.245,191.483,0.37,18
758,150.72,373.941,70.657,0.52,6
759,34.19,296.446,127.471,0.66,6
760,50.35,50.788,117.092,0.67,3
761,272.65,115.271,22.609,0.2,13
762,200.49,364.404,127.148,0.27,17
763,15.02,94.597,10.848,0.62,17
764,38.51,242.659,185.355,0.54,3
765,177.13,17.92,155.016,0.28,9
766,112.32,350.348,52.958,0.88,8
767,257.75,357.991,192.115,0.79,11
768,12.77,34.932,172.88,0.76,10
769,159.51,296.711,29.329,0.39,11
770,198.83,235.084,26.36,0.77,17
771,264.47,64.585,9.83,0.32,2
772,278.45,31.173,171.353,0.81,0
773,68.48,15.334,165.522,0.45,3
774,46.84,33.616,106.473,0.11,1
775,12.62,318.274,29.676,0.75,1
776,6.44,330.653,79.812,0.14,21
777,160.91,12.886,80.641,0.83,15
778,289.99,255.764,30.625,0.67,10
779,157.01,139.222,67.113,0.17,18
780,92,104.776,176.823,0.5,14
781,53.96,360.497,97.597,0.73,20
782,138.11,131.805,117.811,0.47,12
783,146.45,145.773,100.926,0.16,5
784,0.83,130.504,166.816,0.6,19
785,218.82,297.807,25.945,0.64,4
786,248.44,325.991,42.598,0.34,15
787,233.48,239.367,154.282,0.11,9
788,106.65,168.66,167.468,0.36,17
789,138.19,199.027,39.847,0.63,9
790,156.87,157.719,151.629,0.51,0
791,291.93,256.168,124.356,0.31,7
792,53.34,34.688,56.581,0.25,2
793,180.8,140.559,27.782,0.76,11
794,45.12,179.341,128.653,0.34,18
795,54.89,354.802,155.061,0.21,18
796,291.28,2.185,198.389,0.53,15
797,118.19,3.013,52.147,0.22,22
798,65.6,327.446,115.127,0.12,12
799,234.58,178.987,125.535,0.35,20
800,48.39,37.805,162.245,0.32,7
801,215.05,111.928,176.104,0.76,12
802,265.87,100.529,88.028,0.66,13
803,115.47,21.958,177.818,0.48,12
804,171.75,95.555,9.243,0.8,19
805,190.61,62.702,14.735,0.21,15
806,170.4,128.453,73.181,0.75,2
807,205.48,189.257,15.785,0.9,10
808,267.09,176.009,69.56,0.2,20
809,84.07,114.465,114.521,0.18,20
810,41.63,358.936,70.227,0.21,21
811,72.63,79.338,168.595,0.52,3
812,61.21,182.569,82.248,0.63,17
813,255.37,369.851,20.988,0.86,3
814,27.14,241.502,70.373,0.61,12
815,179.25,308.287,153.643,0.33,22
816,293.31,56.659,51.837,0.69,20
817,161.44,67.054,88.921,0.34,14
818,48.63,129.052,153.568,0.21,18
819,276.21,254.687,136.38,0.89,12
820,60.2,161.145,44.018,0.72,14
821,124.6,16.026,171.472,0.57,1
822,166.12,65.938,150.701,0.33,9
823,22.99,216.485,46.096,0.41,12
824,122.23,73.473,148.304,0.43,15
825,259.41,227.904,169.755,0.47,21
826,164.79,391.286,180.443,0.6,5
827,103.81,30.891,132.353,0.62,23
828,126.23,52.998,90.157,0.87,3
829,126.56,167.415,137.552,0.5,7
830,246.08,38.711,72.964,0.63,2
831,242.37,373.756,39.677,0.15,22
832,161.22,34.748,24.74,0.6,0
833,255.58,391.974,11.332,0.33,15
834,256.27,105.212,45.324,0.47,14
835,188.91,105.092,86.485,0.11,15
836,19.82,285.212,20.412,0.8,20
837,81.45,356.706,133.32,0.28,15
838,127.41,259.688,105.443,0.75,23
839,270.18,182.771,136.609,0.26,10
840,219.62,388.055,17.155,0.45,10
841,7.9,255.867,85.996,0.17,7
842,184.12,9.277,178.497,0.8,9
843,148.27,245.942,176.067,0.62,18
844,0.85,167.351,165.729,0.36,10
845,191.22,67.979,136.119,0.36,22
846,273.2,215.095,57.475,0.67,1
847,20.98,128.712,149.75,0.85,3
848,292.78,156.404,84.515,0.53,17
849,261.73,212.158,72.239,0.79,2
850,221.81,251.874,107.705,0.89,3
851,53.94,156.463,160.487,0.84,6
852,172.79,309.01,189.602,0.59,1
853,254.66,361.541,75.491,0.89,14
854,44.07,239.53,14.568,0.78,19
855,178.64,383.095,23.889,0.41,8
856,146.19,240.166,181.76,0.89,12
857,211.05,240.915,178.615,0.55,14
858,87.69,87.113,73.199,0.47,1
859,269.14,138.263,142.801,0.42,6
860,64.78,143.829,68.263,0.34,12
861,80.53,291.253,149.229,0.43,18
862,32.68,222.146,163.521,0.12,5
863,8.41,237.705,83.625,0.63,19
864,272.91,308.283,117.721,0.68,14
865,259.03,297.447,81.045,0.69,22
866,195.08,68.293,142.57,0.61,10
867,177.24,57.797,196.679,0.38,5
868,280.73,286.271,56.677,0.8,5
869,199.15,41.482,13.33,0.44,2
870,89.12,263.761,99.169,0.32,3
871,165.39,119.61,57.104,0.13,22
872,216.4,133.236,25.432,0.54,11
873,263.43,292.209,61.243,0.29,11
874,210.07,253.517,123.354,0.47,10
875,124.75,144.936,70.618,0.5,16
876,220.43,356.091,47.574,0.54,21
877,57.29,54.837,112.829,0.42,16
878,206.54,282.23,121.165,0.82,20
879,32.65,46.848,94.77,0.86,11
880,287.92,64.207,48.466,0.21,15
881,206.24,167.259,89.798,0.52,1
882,45.49,191.758,130.753,0.73,3
883,106.53,180.099,186.266,0.69,4
884,284.29,208.314,53.374,0.88,17
885,28.7,98.006,146.06,0.61,15
886,224.95,238.834,154.818,0.55,18
887,35.11,101.037,121.883,0.55,15
888,270.55,94.915,66.056,0.47,14
889,72.6,38.474,182.338,0.53,7
890,203.86,103.039,51.82,0.17,21
891,35.58,164.321,30.568,0.66,18
892,38.43,352.893,79.392,0.81,7
893,201.05,52.298,117.834,0.65,13
894,223.25,397.95,51.096,0.76,23
895,150.12,188.695,107.37,0.73,19
896,194.89,388.259,103.338,0.89,4
897,81.76,376.864,150.187,0.69,19
898,274.16,330.901,16.911,0.7,15
899,163.66,253.741,61.753,0.28,14
900,257.38,66.589,189.195,0.8,14
901,54.46,358.266,147.061,0.69,9
902,252.64,55.512,144.661,0.55,13
903,84.1,111.309,170.988,0.66,2
904,122.82,251.143,109.255,0.58,8
905,276.19,205.172,104.55,0.42,3
906,38.41,195.712,131.391,0.24,16
907,120.22,136.476,25.367,0.28,7
908,49.64,185.546,137.788,0.23,7
909,273.01,241.292,43.229,0.75,11
910,104.52,275.304,166.387,0.16,18
911,218.9,377.051,149.83,0.6,10
912,53.46,378.359,83.662,0.56,14
913,92.14,205.326,196.088,0.39,3
914,105.54,203.319,133.51,0.88,15
915,270.81,122.441,180.4,0.7,11
916,126.62,396.271,20.25,0.8,1
917,27.93,324.549,56.892,0.74,14
918,281.67,374.777,187.14,0.56,22
919,126.12,144.993,117.652,0.21,17
920,97.79,165.239,104.163,0.83,3
921,27.43,334.046,114.655,0.19,4
922,278.41,216.977,147.804,0.48,11
923,60.65,271.666,77.968,0.23,11
924,173.56,93.353,124.085,0.19,8
925,170.84,196.82,75.568,0.7,5
926,287.18,237.191,122.53,0.55,7
927,119.9,290.356,190.012,0.44,1
928,112.34,88.332,108.992,0.21,13
929,124.44,57.007,169.179,0.17,13
930,292.15,96.235,187.495,0.57,15
931,237.45,357.306,6.052,0.46,17
932,279.61,14.076,113.542,0.37,14
933,123.42,274.274,137.407,0.62,2
934,4.99,220.633,60.832,0.56,23
935,204.06,82.237,53.712,0.16,7
936,151.94,358.201,17.97,0.66,15
937,155.96,90.584,59.906,0.13,4
938,221.82,321.471,93.076,0.5,7
939,27.28,46.3,164.049,0.59,10
940,73.25,283.486,80.246,0.55,8
941,130.8,352.866,34.151,0.34,7
942,249.37,313.664,110.232,0.1,16
943,219.47,91.67,61.668,0.49,7
944,291.62,302.084,155.596,0.37,8
945,27.09,272.998,185.49,0.47,14
946,227.86,170.27,129.863,0.69,6
947,114.35,385.676,61.96,0.25,7
948,111.49,344.024,29.422,0.29,11
949,221.1,313.882,132.951,0.55,3
950,147.17,135.805,113.241,0.82,17
951,3.61,82.392,133.124,0.77,13
952,269.09,144.035,9.751,0.61,9
953,173.45,148.66,125.331,0.8,3
954,22.6,225.547,49.415,0.19,7
955,90.26,97.242,159.902,0.8,8
956,96.62,270.791,77.304,0.8,15
957,22.08,175.245,106.62,0.27,22
958,57.21,176.238,97.652,0.89,5
959,49.6,89.304,84.185,0.56,20
960,265.43,197.974,184.857,0.65,21
961,134.63,72.179,199.035,0.3,18
962,10.35,256.234,160.072,0.4,19
963,178.72,340.798,90.445,0.86,5
964,31.88,396.375,123.786,0.43,6
965,4.56,288.816,166.635,0.36,9
966,84.66,33.652,145.656,0.46,2
967,227,18.932,62.845,0.46,5
968,244.13,83.074,45.246,0.6,1
969,165.13,317.475,197.662,0.36,7
970,63.32,18.362,146.618,0.56,8
971,237.24,91.338,49.468,0.68,19
972,178.43,233.828,95.52,0.56,17
973,109.31,266.166,5.527,0.26,22
974,85.81,249.397,179.026,0.59,19
975,55.39,388.297,64.785,0.78,23
976,256.84,98.228,69.076,0.76,23
977,268.29,296.571,186.724,0.22,11
978,80.55,263.303,75.605,0.36,8
979,159.59,61.092,128.734,0.28,23
980,141.21,244.709,24.113,0.34,20
981,15.03,233.518,39.428,0.24,22
982,217.7,307.814,39.939,0.78,4
983,133.82,345.668,20.372,0.76,21
984,91.9,174.095,146.611,0.64,9
985,30.39,196.308,64.91,0.61,21
986,29.48,104.444,80.887,0.49,20
987,19.49,258.162,55.508,0.5,23
988,112.78,2.533,193.032,0.89,17
989,52.95,351.675,78.934,0.67,14
990,87.86,171.566,105.974,0.72,15
991,12.49,222.435,186.597,0.11,6
992,146.88,92.554,172.815,0.3,9
993,34.26,219.227,69.631,0.86,1
994,136.98,298.402,109.008,0.38,4
995,239.66,347.455,92.733,0.21,1
996,156.17,312.775,50.427,0.59,7
997,218.73,141.046,93.115,0.22,17
998,279.59,170.091,93.071,0.17,15
999,285.79,102.46,153.442,0.25,22
1000,172.13,248.17,17.028,0.55,21
1001,240.17,383.334,92.133,0.15,23
1002,82.23,82.508,187.934,0.78,12
1003,203.23,15.113,181.607,0.65,7
1004,289.16,388.774,169.012,0.87,1
1005,219.23,140.768,122.391,0.33,21
1006,143.18,322.843,36.112,0.24,11
1007,164.45,372.306,180.992,0.81,12
1008,212.6,115.341,162.862,0.37,8
1009,233.15,48.925,192.695,0.69,6
1010,48.69,103.742,159.462,0.31,14
1011,113.98,271.143,6.611,0.57,1
1012,142.68,99.455,96.072,0.34,18
1013,236.89,355.48,55.689,0.27,4
1014,133.97,305.241,74.492,0.63,18
1015,47.34,27.284,192.077,0.56,16
1016,199.58,316.309,53.294,0.21,6
1017,167.7,230.455,175.96,0.7,6
1018,125.33,134.889,75.878,0.8,4
1019,236.35,23.599,182.589,0.53,11
1020,8.67,128.325,136.494,0.67,0
1021,242.87,83.846,142.438,0.73,6
1022,27.13,337.558,8.939,0.49,21
1023,102.74,85.323,144.103,0.39,10
1024,232.83,192.585,146.29,0.63,9
1025,249.27,95.401,6.681,0.24,2
1026,244.22,336.684,130.953,0.82,3
1027,181.89,356.138,150.092,0.6,3
1028,67.51,160.3,176.201,0.24,10
1029,60.76,5.723,109.101,0.69,12
1030,283.77,379.513,63.302,0.51,8
1031,247.17,89.211,98.763,0.62,6
1032,79.53,169.179,58.103,0.81,13
1033,284.23,27.409,55.777,0.38,12
1034,258.08,264.119,85.996,0.49,11
1035,23.61,221.534,43.856,0.24,8
1036,274.24,198.649,46.86,0.47,22
1037,247.98,267.922,130.499,0.76,4
1038,231.61,173.233,66.107,0.42,2
1039,258.09,53.099,142.298,0.69,16
1040,96.41,332.411,154.127,0.79,21
1041,283.25,219.986,120.225,0.63,7
1042,272.71,216.811,66.454,0.28,18
1043,16.89,106.819,182.232,0.73,17
1044,169.01,30.154,53.917,0.65,11
1045,92.75,133.883,164.08,0.66,12
1046,206.63,313.07,59.044,0.13,17
1047,53.48,5.33,180.849,0.73,5
1048,59.45,325.694,116.432,0.65,6
1049,103.04,266.355,82.229,0.72,12
1050,250.06,168.611,39.972,0.37,0
1051,3.66,310.674,80.581,0.84,15
1052,179.42,126.504,87.049,0.4,20
1053,264.69,173.381,152.916,0.45,20
1054,68.73,118.696,40.438,0.11,16
1055,141.58,350.525,184.547,0.89,5
1056,269.61,233.679,92.806,0.31,14
1057,39.58,399.376,36.201,0.59,6
1058,163.74,244.335,152.688,0.37,12
1059,15.31,288.95,11.907,0.22,1
1060,214.72,321.075,197.736,0.64,9
1061,31.29,396.674,181.926,0.88,16
1062,64.56,7.21,19.697,0.79,18
1063,289.86,385.563,105.753,0.7,17
1064,37.27,45.349,42.139,0.7,18
1065,16.58,336.368,172.115,0.78,8
1066,112.39,130.514,179,0.16,20
1067,240.1,158.555,109.146,0.53,16
1068,113.12,128.831,66.301,0.87,21
1069,243.36,104.377,94.379,0.14,19
1070,167.81,361.906,38.201,0.62,7
1071,110.03,78.792,151.756,0.36,19
1072,66.33,316.283,7.579,0.26,13
1073,257.47,2.757,168.702,0.51,19
1074,88.73,138.284,42.845,0.43,11
1075,11.93,236.53,66.132,0.23,23
1076,112.35,137.862,83.391,0.63,19
1077,203.42,161.58,117.137,0.63,17
1078,74.67,228.636,162.3,0.55,10
1079,95.79,234.717,44.845,0.55,5
1080,205.37,397.485,12.179,0.62,5
1081,292.31,271.177,120.736,0.23,16
1082,8.57,175.854,170.27,0.16,7
1083,245.43,89.266,92.788,0.57,17
1084,161.47,347.325,126.388,0.77,14
1085,145.67,127.364,147.947,0.15,1
1086,85.48,79.132,197.519,0.46,22
1087,176.17,52.978,170.792,0.18,13
1088,124.1,10.871,19.536,0.15,10
1089,72.66,397.724,135.978,0.81,5
1090,276.11,55.197,130.84,0.89,8
1091,145.08,32.21,47.992,0.4,18
1092,91.39,218.857,175.714,0.63,16
1093,262.23,312.881,13.259,0.18,23
1094,125.04,291.198,154.958,0.66,21
1095,220.49,362.908,54.332,0.78,5
1096,252.07,60.322,6.507,0.44,1
1097,256.63,151.996,70.886,0.6,3
1098,71.64,352.495,189.866,0.67,13
1099,8.33,246.562,63.552,0.51,14
1100,52.26,75.494,75.443,0.47,14
1101,135.61,224.03,102.339,0.34,18
1102,39.43,348.221,156.078,0.59,3
1103,67.26,167.261,5.502,0.7,8
1104,47.69,87.394,153.372,0.14,9
1105,59.45,156.312,46.487,0.88,13
1106,153.69,317.584,142.588,0.29,4
1107,238.06,248.887,56.829,0.54,11
1108,242.05,94.239,141.343,0.7,16
1109,95.14,145.956,186.831,0.48,17
1110,16.12,205.975,36.863,0.51,11
1111,122.74,287.685,20.164,0.25,2
1112,131.16,385.845,186.644,0.69,14
1113,84.32,87.677,32.463,0.71,15
1114,211.34,261.504,103.617,0.71,2
1115,268.57,381.788,8.04,0.46,9
1116,35.74,105.762,170.531,0.61,22
1117,160.31,372.503,53.025,0.5,17
1118,173.23,364.561,30.132,0.48,10
1119,295.82,103.357,127.111,0.69,3
1120,263.57,89.582,98.151,0.13,14
1121,228.64,245.6,183.748,0.3,19
1122,116.41,210.283,78.761,0.89,20
1123,233.03,37.267,101.188,0.43,21
1124,60.88,76.918,127.447,0.38,19
1125,240.78,235.575,162.238,0.37,13
1126,236.54,14.139,127.456,0.11,17
1127,240.26,23.226,171.311,0.34,15
1128,87.99,71.878,17.768,0.76,22
1129,172.16,78.811,70.386,0.76,0
1130,110.52,334.09,189.152,0.7,6
1131,55.26,37.083,59.839,0.79,9
1132,122.85,105.017,30.463,0.6,6
1133,48.12,94.358,60.847,0.71,11
1134,15.43,65.952,7.873,0.6,11
1135,259.12,94.237,92.128,0.89,22
1136,217.66,291.586,169.633,0.3,22
1137,95.81,184.34,136.997,0.9,10
1138,272.73,337.331,111.278,0.86,16
1139,213.19,15.083,102.478,0.14,19
1140,22.53,318.847,116.917,0.11,2
1141,220.44,235.093,176.571,0.12,7
1142,295.51,134.685,129.156,0.63,23
1143,163.39,369.753,101.482,0.55,21
1144,62.3,63.612,80.962,0.75,16
1145,272.45,361.292,45.818,0.53,23
1146,136.07,220.021,19.184,0.3,15
1147,17.26,396.032,124.191,0.35,14
1148,198.21,176.238,75.557,0.56,5
1149,61.03,7.983,66.863,0.83,5
1150,196,131.952,86.258,0.19,9
1151,39.7,100.637,25.836,0.82,16
1152,167.01,291.566,30.729,0.45,0
1153,220.82,332.137,62.016,0.42,21
1154,93.48,59.964,148.197,0.86,0
1155,170.99,155.545,182.817,0.71,10
1156,190.81,32.2,35.098,0.71,5
1157,118.11,316.551,197.948,0.63,16
1158,52.37,366.317,120.563,0.57,20
1159,119.05,89.912,139.587,0.54,10
1160,70.93,65.489,71.137,0.86,1
1161,171.12,397.703,82.724,0.65,15
1162,32.09,312.952,42.436,0.12,18
1163,59.51,259.838,77.664,0.57,10
1164,129.26,68.886,102.55,0.1,14
1165,225.41,127.786,108.536,0.39,3
1166,146.54,318.454,198.764,0.38,0
1167,75.56,392.776,84.142,0.71,22
1168,26.18,302.707,176.356,0.88,10
1169,216.37,359.581,150.039,0.54,7
1170,109.38,125.6,60.04,0.32,5
1171,197.77,284.112,25.465,0.77,19
1172,269.6,371.666,71.571,0.79,11
1173,2.89,94.9,149.066,0.35,8
1174,192.92,208.12,172.919,0.57,3
1175,272.96,379.707,187.428,0.31,6
1176,123.77,71.828,63.279,0.8,5
1177,107.29,303.077,24.408,0.3,1
1178,140.68,294.398,64.963,0.55,11
1179,227.59,200.505,133.317,0.44,0
1180,154.3,333.794,116.904,0.74,8
1181,107.73,327.835,166.157,0.85,18
1182,185.43,363.245,143.94,0.64,16
1183,23.63,290.338,24.553,0.17,16
1184,82.01,332.766,169.373,0.32,0
1185,81.24,200.302,21.716,0.71,5
1186,33.44,124.974,184.824,0.14,9
1187,70.73,14.075,167.106,0.7,21
1188,242.91,74.989,49.451,0.34,15
1189,56.06,96.954,105.38,0.1,17
1190,116.87,235.685,189.83,0.48,23
1191,141.16,194.78,17.412,0.46,21
1192,131.61,227.494,132.248,0.76,21
1193,256.38,18.464,165.155,0.34,22
1194,234.45,84.259,96.246,0.53,7
1195,224.43,292.365,9.165,0.62,23
1196,56.97,349.721,73.001,0.78,19
1197,68.53,220.084,22.264,0.89,23
1198,205.38,44.412,126.464,0.18,22
1199,218.29,342.271,48.26,0.17,19
1200,293.55,112.426,190.813,0.84,12
1201,127.55,195.098,185.91,0.53,11
1202,87.31,357.234,77.328,0.59,23
1203,290.63,351.415,26.228,0.54,21
1204,1.4,376.642,154.589,0.23,20
1205,231.36,315.035,22.169,0.72,12
1206,257.19,244.172,15.065,0.52,17
1207,274.52,30.138,111.609,0.84,18
1208,286.53,297.749,128.437,0.24,1
1209,101.07,341.033,195.005,0.76,14
1210,266.66,292.405,162.049,0.8,8
1211,191.42,5.186,188.111,0.62,21
1212,44.67,395.372,44.265,0.35,18
1213,250.35,7.269,42.419,0.53,2
1214,271.65,344.316,73.743,0.81,12
1215,133.1,358.038,53.323,0.68,2
1216,67.19,283.801,52.299,0.31,3
1217,16.26,97.978,49.982,0.75,8
1218,94.11,299.783,196.221,0.76,23
1219,30.53,213.135,127.827,0.21,15
1220,7.99,81.135,74.618,0.4,20
1221,178.92,248.216,182.327,0.73,23
1222,266.34,274.364,65.567,0.24,20
1223,134.59,15.242,195.231,0.73,10
1224,14.71,264.174,85.034,0.55,4
1225,158.66,157.148,192.561,0.83,19
1226,69.62,287.852,25.223,0.29,20
1227,38.72,340.823,196.247,0.78,10
1228,288.89,31.733,75.187,0.37,17
1229,10.72,124.129,51.996,0.74,13
1230,98.47,80.123,50.549,0.63,4
1231,147.2,129.484,148.73,0.64,11
1232,215.35,109.085,43.891,0.33,0
1233,49.66,234.384,73.519,0.32,16
1234,255.16,46.645,17.069,0.18,18
1235,89.46,115.541,135.097,0.72,9
1236,47.23,350.583,188.093,0.8,21
1237,214.38,41.612,145.876,0.56,6
1238,59.99,259.021,40.549,0.83,0
1239,16.92,356.26,150.968,0.28,5
1240,40.51,133.551,72.055,0.51,5
1241,168.38,384.54,82.174,0.11,12
1242,185.6,259.045,45.366,0.68,12
1243,233.09,25.739,79.446,0.43,3
1244,88.4,339.062,186.498,0.48,7
1245,9.28,179.398,149.252,0.43,9
1246,47.35,46.795,124.536,0.36,16
1247,132.22,87.319,53.532,0.75,18
1248,277.22,324.113,105.657,0.55,12
1249,40.04,376.503,32.521,0.87,17
1250,235.91,139.568,143.406,0.44,5
1251,198.08,373.076,94.084,0.86,11
1252,98.99,113.13,191.687,0.76,1
1253,160.45,22.497,50.392,0.61,14
1254,260.71,292.71,71.728,0.65,20
1255,250.85,159.37,111.952,0.55,10
1256,145.97,18.294,25.415,0.14,17
1257,277.09,24.088,13.123,0.13,3
1258,257.35,115.661,155.083,0.82,10
1259,233.4,137.913,196.428,0.57,23
1260,71.21,3.858,170.229,0.8,22
1261,139.31,318.458,62.305,0.6,14
1262,262.28,301.712,19.675,0.49,11
1263,23.39,194.297,181.452,0.44,12
1264,97.69,95.757,43.291,0.76,9
1265,107.42,258.05,34.158,0.73,7
1266,110.13,217.734,98.945,0.79,11
1267,124.75,352.546,6.982,0.62,14
1268,154.07,25.916,184.145,0.29,16
1269,118.97,270.683,198.159,0.26,12
1270,196.11,178.129,182.689,0.11,4
1271,288.44,95.154,156.046,0.48,19
1272,103.09,323.367,191.754,0.47,8
1273,87.85,53.503,138.031,0.52,7
1274,35.7,227.225,125.911,0.41,16
1275,155.05,83.373,137.145,0.72,22
1276,52.09,210.884,151.926,0.84,20
1277,160.91,186.133,138.322,0.12,11
1278,117.8,183.286,5.638,0.66,20
1279,106.53,48.248,18.053,0.64,10
1280,55.11,278.145,39.524,0.7,23
1281,159.66,229.451,174.612,0.66,0
1282,213.04,338.257,156.517,0.23,19
1283,261.39,219.131,186.135,0.74,13
1284,266.86,330.242,12.16,0.14,11
1285,290.9,351.878,151.144,0.24,1
1286,190.01,150.958,49.716,0.83,19
1287,6.04,381.511,174.41,0.75,18
1288,4.08,38.282,141.482,0.71,18
1289,180.43,233.613,8.757,0.52,23
1290,223.28,209.031,90.051,0.3,12
1291,22.7,273.142,185.277,0.49,4
1292,247.49,276.823,80.264,0.43,20
1293,241.79,359.602,113.23,0.78,3
1294,146.86,70.615,127.76,0.48,5
1295,118.11,42.158,115.95,0.85,2
1296,159.37,22.958,141.395,0.75,6
1297,233.38,152.251,18.56,0.48,19
1298,21.48,63.2,161.416,0.19,7
1299,264.5,175.827,101.088,0.1,23
1300,53.54,164.704,79.942,0.69,2
1301,217.38,237.843,12.096,0.33,4
1302,254.6,81.015,159.756,0.26,4
1303,281.71,177.985,84.942,0.24,4
1304,250.39,398.628,198.624,0.22,16
1305,126.97,63.071,93.249,0.88,14
1306,25.88,109.085,54.283,0.3,17
1307,243.89,201.448,71.152,0.29,16
1308,192.14,202.185,13.921,0.3,21
1309,183.72,1.476,39.789,0.42,13
1310,86.99,300.187,105.97,0.4,19
1311,84.49,206.475,65.553,0.8,0
1312,12.59,275.738,35.833,0.38,16
1313,219.11,146.489,164.505,0.68,1
1314,6.89,160.031,104.271,0.12,1
