customer_id,device_type,num_devices_registered,device_age_months,network_generation,os_type,uses_5g,device_security_patch
468,Smartphone,3,12,4G,Android,FALSE,Up-to-date
469,Smartphone,1,3,4G,iOS,FALSE,Outdated
470,Smartphone,4,29,4G,Android,FALSE,Up-to-date
471,Smartphone,4,20,5G,iOS,TRUE,Up-to-date
472,Smartphone,1,9,4G,Other,TRUE,Up-to-date
473,Smartphone,3,26,4G,iOS,TRUE,Outdated
474,Smartphone,3,19,4G,Other,FALSE,Up-to-date
475,Feature Phone,3,20,4G,iOS,FALSE,Up-to-date
476,Smartphone,4,14,4G,Android,FALSE,Outdated
477,Smartphone,1,25,4G,Android,FALSE,Outdated
478,Smartphone,2,27,4G,Other,TRUE,Outdated
479,Feature Phone,3,13,4G,iOS,FALSE,Up-to-date
480,Smartphone,4,22,5G,iOS,FALSE,Outdated
481,Smartwatch,4,16,LTE,Android,FALSE,Up-to-date
482,Smartphone,3,14,4G,Android,FALSE,Outdated
483,Smartphone,1,2,LTE,Android,FALSE,Outdated
484,Smartphone,1,15,5G,iOS,FALSE,Up-to-date
485,Smartphone,3,27,4G,Android,FALSE,Outdated
486,Smartphone,2,7,4G,iOS,FALSE,Up-to-date
487,Smartphone,3,13,4G,Android,FALSE,Up-to-date
488,Smartphone,2,0,5G,Android,FALSE,Outdated
489,Tablet,3,12,4G,iOS,TRUE,Outdated
490,Smartphone,3,13,4G,iOS,TRUE,Up-to-date
491,Feature Phone,4,35,4G,iOS,FALSE,Up-to-date
492,Tablet,2,26,LTE,iOS,TRUE,Outdated
493,Smartphone,3,10,4G,Android,FALSE,Outdated
494,Smartphone,4,4,5G,Android,FALSE,Up-to-date
495,Tablet,1,14,4G,Android,FALSE,Outdated
496,Smartwatch,4,35,LTE,iOS,FALSE,Up-to-date
497,Smartphone,3,31,5G,Android,FALSE,Outdated
498,Smartphone,2,24,5G,Android,FALSE,Up-to-date
499,Smartphone,4,0,LTE,Android,TRUE,Outdated
500,Smartphone,1,33,LTE,iOS,TRUE,Outdated
501,Feature Phone,3,21,4G,Android,FALSE,Up-to-date
502,Smartphone,3,32,LTE,Other,FALSE,Outdated
503,Smartphone,1,27,5G,iOS,FALSE,Outdated
504,Smartphone,1,21,4G,iOS,TRUE,Up-to-date
505,Smartphone,1,2,5G,iOS,FALSE,Outdated
506,Tablet,4,17,LTE,Android,FALSE,Up-to-date
507,Smartphone,4,19,4G,iOS,FALSE,Up-to-date
508,Feature Phone,2,18,4G,Android,FALSE,Outdated
509,Smartphone,4,24,5G,iOS,FALSE,Up-to-date
510,Smartphone,2,12,4G,Android,FALSE,Outdated
511,Smartphone,4,2,4G,Android,FALSE,Outdated
512,Feature Phone,4,19,LTE,Android,FALSE,Outdated
513,Feature Phone,2,27,4G,Android,FALSE,Outdated
514,Smartphone,4,22,4G,iOS,FALSE,Up-to-date
515,Feature Phone,4,9,LTE,Android,FALSE,Outdated
516,Smartphone,3,23,LTE,iOS,FALSE,Outdated
517,Smartphone,4,7,5G,iOS,FALSE,Up-to-date
518,Smartphone,1,13,4G,iOS,TRUE,Up-to-date
519,Smartphone,1,36,4G,Android,FALSE,Outdated
520,Smartphone,4,1,5G,Android,FALSE,Up-to-date
521,Smartphone,4,18,4G,Android,TRUE,Outdated
522,Smartphone,2,6,LTE,Android,TRUE,Outdated
523,Smartphone,3,32,4G,Android,FALSE,Outdated
524,Smartphone,3,28,4G,iOS,FALSE,Outdated
525,Tablet,3,18,LTE,iOS,FALSE,Outdated
526,Smartphone,4,6,4G,Other,TRUE,Up-to-date
527,Tablet,1,10,LTE,iOS,FALSE,Up-to-date
528,Feature Phone,2,13,4G,Android,FALSE,Up-to-date
529,Smartphone,3,8,4G,iOS,FALSE,Outdated
530,Smartphone,4,13,4G,Android,TRUE,Outdated
531,Feature Phone,2,28,LTE,iOS,FALSE,Outdated
532,Smartphone,2,25,5G,Android,FALSE,Outdated
533,Smartphone,2,3,4G,Android,FALSE,Outdated
534,Feature Phone,4,2,LTE,Android,FALSE,Up-to-date
535,Smartphone,4,30,LTE,iOS,FALSE,Outdated
536,Smartphone,2,31,LTE,Android,FALSE,Up-to-date
537,Smartphone,1,2,LTE,iOS,FALSE,Outdated
538,Smartphone,4,8,4G,Android,TRUE,Outdated
539,Feature Phone,2,15,4G,Android,FALSE,Outdated
540,Smartphone,1,21,LTE,Android,FALSE,Up-to-date
541,Smartphone,3,9,LTE,Android,FALSE,Up-to-date
542,Smartphone,3,2,4G,Android,FALSE,Up-to-date
543,Smartphone,1,13,4G,Android,FALSE,Up-to-date
544,Smartphone,1,12,LTE,Android,FALSE,Outdated
545,Smartphone,1,25,4G,iOS,FALSE,Outdated
546,Smartphone,2,7,5G,iOS,FALSE,Outdated
547,Smartphone,4,2,4G,Android,FALSE,Outdated
548,Tablet,1,7,5G,Android,TRUE,Up-to-date
549,Smartphone,4,17,4G,Android,FALSE,Outdated
550,Tablet,4,18,5G,Android,FALSE,Outdated
551,Smartphone,3,20,5G,Android,FALSE,Outdated
552,Smartphone,2,6,4G,Android,FALSE,Outdated
553,Tablet,4,20,5G,iOS,TRUE,Outdated
554,Smartphone,1,20,5G,Android,FALSE,Outdated
555,Smartphone,3,30,4G,Android,FALSE,Outdated
556,Feature Phone,3,24,LTE,iOS,FALSE,Outdated
557,Feature Phone,1,6,LTE,Android,FALSE,Up-to-date
558,Smartphone,3,28,5G,Android,FALSE,Up-to-date
559,Smartphone,4,23,4G,iOS,FALSE,Outdated
560,Smartphone,4,3,4G,Android,FALSE,Up-to-date
561,Smartphone,1,32,4G,iOS,FALSE,Up-to-date
562,Smartphone,1,12,4G,Android,FALSE,Up-to-date
563,Smartphone,3,5,4G,Android,FALSE,Up-to-date
564,Smartphone,4,27,4G,Android,TRUE,Up-to-date
565,Smartphone,4,36,LTE,Android,TRUE,Outdated
566,Tablet,4,6,5G,iOS,FALSE,Up-to-date
567,Smartphone,4,20,4G,Android,FALSE,Up-to-date
568,Feature Phone,4,13,LTE,iOS,FALSE,Outdated
569,Feature Phone,3,9,4G,iOS,FALSE,Up-to-date
570,Smartphone,2,16,5G,Android,FALSE,Outdated
571,Smartphone,2,35,4G,Android,FALSE,Up-to-date
572,Smartphone,4,6,LTE,iOS,FALSE,Up-to-date
573,Smartphone,3,14,4G,Android,FALSE,Outdated
574,Smartphone,1,24,5G,Android,TRUE,Up-to-date
575,Smartphone,3,26,4G,Android,FALSE,Up-to-date
576,Smartphone,2,30,4G,iOS,FALSE,Outdated
577,Smartphone,4,31,4G,Android,FALSE,Up-to-date
578,Tablet,4,0,5G,Android,FALSE,Outdated
579,Feature Phone,1,34,4G,Android,FALSE,Up-to-date
580,Smartphone,4,32,LTE,Android,FALSE,Up-to-date
581,Smartphone,2,10,LTE,Android,FALSE,Outdated
582,Smartphone,1,17,5G,Android,FALSE,Outdated
583,Tablet,2,13,5G,Android,FALSE,Up-to-date
584,Smartphone,2,24,5G,Android,FALSE,Outdated
585,Smartphone,3,1,LTE,iOS,FALSE,Up-to-date
586,Smartphone,2,22,4G,iOS,FALSE,Outdated
587,Smartphone,1,23,4G,Android,TRUE,Up-to-date
588,Smartwatch,2,30,4G,Android,FALSE,Outdated
589,Smartphone,2,24,4G,iOS,FALSE,Up-to-date
590,Smartwatch,3,32,LTE,Android,FALSE,Outdated
591,Smartphone,2,35,LTE,Android,FALSE,Up-to-date
592,Smartphone,1,19,4G,iOS,FALSE,Up-to-date
593,Smartphone,4,30,5G,Other,FALSE,Outdated
594,Smartwatch,4,10,LTE,Android,FALSE,Up-to-date
595,Smartphone,4,9,4G,iOS,FALSE,Outdated
596,Smartphone,2,7,4G,iOS,TRUE,Outdated
597,Smartphone,2,27,4G,Android,TRUE,Up-to-date
598,Smartphone,3,24,4G,Android,FALSE,Outdated
599,Smartphone,3,26,4G,iOS,TRUE,Outdated
600,Smartphone,2,10,5G,Android,FALSE,Up-to-date
601,Feature Phone,3,6,LTE,Android,FALSE,Up-to-date
602,Smartphone,4,23,LTE,iOS,FALSE,Up-to-date
603,Smartphone,1,4,LTE,iOS,FALSE,Outdated
604,Tablet,1,20,5G,Android,FALSE,Up-to-date
605,Smartwatch,4,6,LTE,iOS,FALSE,Outdated
606,Feature Phone,1,20,4G,Android,FALSE,Outdated
607,Smartphone,1,22,4G,iOS,TRUE,Up-to-date
608,Smartphone,2,24,4G,iOS,FALSE,Outdated
609,Smartphone,2,25,4G,Android,FALSE,Outdated
610,Feature Phone,4,10,4G,Android,FALSE,Up-to-date
611,Tablet,1,14,4G,Android,FALSE,Outdated
612,Smartphone,2,6,LTE,iOS,FALSE,Outdated
613,Tablet,3,0,LTE,Other,FALSE,Outdated
614,Tablet,4,14,LTE,Other,TRUE,Outdated
615,Feature Phone,3,21,4G,iOS,FALSE,Up-to-date
616,Smartwatch,4,27,5G,Android,FALSE,Up-to-date
617,Tablet,1,23,LTE,Android,FALSE,Outdated
618,Feature Phone,4,11,4G,Android,FALSE,Outdated
619,Smartphone,4,23,LTE,Android,FALSE,Up-to-date
620,Smartphone,4,2,4G,iOS,TRUE,Up-to-date
621,Smartphone,3,31,5G,Other,FALSE,Outdated
622,Tablet,3,3,LTE,Android,TRUE,Up-to-date
623,Smartphone,1,35,5G,Android,FALSE,Outdated
624,Tablet,1,4,LTE,Android,FALSE,Up-to-date
625,Smartphone,2,9,LTE,iOS,TRUE,Outdated
626,Smartphone,4,34,LTE,iOS,FALSE,Up-to-date
627,Smartphone,1,23,LTE,Android,TRUE,Outdated
628,Smartphone,4,17,LTE,iOS,FALSE,Outdated
629,Feature Phone,1,27,4G,iOS,FALSE,Outdated
630,Feature Phone,3,29,4G,Android,FALSE,Up-to-date
631,Feature Phone,3,9,LTE,iOS,FALSE,Up-to-date
632,Smartphone,2,27,5G,Android,TRUE,Up-to-date
633,Smartphone,3,10,5G,iOS,TRUE,Outdated
634,Smartphone,4,16,5G,iOS,FALSE,Up-to-date
635,Smartphone,4,15,4G,Android,FALSE,Outdated
636,Smartphone,4,6,4G,Android,FALSE,Up-to-date
637,Smartwatch,2,29,LTE,Android,TRUE,Up-to-date
638,Smartphone,3,10,4G,Android,FALSE,Up-to-date
639,Smartphone,3,14,4G,iOS,TRUE,Up-to-date
640,Smartphone,3,21,4G,Android,TRUE,Outdated
641,Smartphone,3,35,4G,Android,TRUE,Up-to-date
642,Feature Phone,2,15,LTE,iOS,FALSE,Outdated
643,Smartphone,2,13,4G,Other,FALSE,Up-to-date
644,Smartphone,1,18,4G,Android,FALSE,Outdated
645,Smartphone,3,2,5G,Android,TRUE,Up-to-date
646,Smartphone,4,14,4G,iOS,TRUE,Up-to-date
647,Smartphone,3,30,4G,Android,FALSE,Outdated
648,Smartphone,2,27,4G,Android,FALSE,Up-to-date
649,Feature Phone,1,3,4G,iOS,FALSE,Up-to-date
650,Feature Phone,1,17,LTE,Android,FALSE,Outdated
651,Feature Phone,3,29,LTE,iOS,FALSE,Up-to-date
652,Smartphone,4,5,LTE,iOS,TRUE,Up-to-date
653,Feature Phone,2,28,4G,Android,FALSE,Up-to-date
654,Smartphone,3,20,4G,iOS,TRUE,Outdated
655,Feature Phone,1,1,LTE,Android,FALSE,Outdated
656,Smartphone,1,10,5G,Android,FALSE,Up-to-date
657,Smartphone,4,36,4G,Android,FALSE,Outdated
658,Smartphone,4,3,LTE,Android,TRUE,Outdated
659,Smartwatch,1,29,LTE,iOS,FALSE,Outdated
660,Smartphone,2,7,LTE,Android,FALSE,Outdated
661,Smartphone,4,20,4G,Android,FALSE,Outdated
662,Smartphone,3,2,5G,Android,FALSE,Outdated
663,Smartphone,2,35,LTE,iOS,TRUE,Outdated
664,Smartphone,1,2,LTE,Android,FALSE,Outdated
665,Feature Phone,4,6,LTE,Android,FALSE,Outdated
666,Smartphone,3,17,4G,Android,TRUE,Up-to-date
667,Smartphone,3,36,5G,Android,FALSE,Outdated
668,Smartphone,2,12,LTE,iOS,FALSE,Up-to-date
669,Smartphone,1,34,5G,Android,TRUE,Up-to-date
670,Smartphone,4,13,LTE,Android,FALSE,Up-to-date
671,Smartphone,3,22,5G,iOS,TRUE,Up-to-date
672,Smartphone,1,24,4G,iOS,TRUE,Up-to-date
673,Smartphone,3,14,5G,Android,FALSE,Outdated
674,Smartwatch,3,34,5G,Android,FALSE,Outdated
675,Smartphone,4,21,4G,iOS,FALSE,Outdated
676,Smartphone,4,2,5G,iOS,FALSE,Up-to-date
677,Smartphone,4,17,5G,Android,FALSE,Outdated
678,Smartphone,3,17,LTE,Android,TRUE,Outdated
679,Feature Phone,4,9,4G,iOS,FALSE,Up-to-date
680,Smartphone,1,10,4G,Android,FALSE,Up-to-date
681,Smartphone,1,14,4G,iOS,TRUE,Up-to-date
682,Feature Phone,2,29,LTE,Android,FALSE,Outdated
683,Feature Phone,4,22,4G,Android,FALSE,Up-to-date
684,Smartphone,3,35,LTE,iOS,FALSE,Outdated
685,Smartphone,3,14,5G,iOS,FALSE,Outdated
686,Smartphone,2,10,LTE,iOS,FALSE,Up-to-date
687,Smartphone,4,11,4G,Android,TRUE,Outdated
688,Smartphone,1,7,4G,Android,FALSE,Up-to-date
689,Smartphone,1,23,LTE,Android,TRUE,Up-to-date
690,Smartphone,2,24,LTE,Android,FALSE,Up-to-date
691,Smartphone,2,6,5G,Other,TRUE,Up-to-date
692,Smartphone,1,4,4G,Android,FALSE,Outdated
693,Tablet,2,22,4G,Android,FALSE,Outdated
694,Tablet,1,8,4G,Android,FALSE,Outdated
695,Smartphone,3,11,4G,Android,FALSE,Outdated
696,Tablet,4,17,4G,iOS,TRUE,Outdated
697,Smartphone,4,35,LTE,iOS,FALSE,Up-to-date
698,Smartphone,3,12,4G,iOS,TRUE,Up-to-date
699,Smartphone,2,24,LTE,Android,TRUE,Up-to-date
700,Smartphone,4,32,LTE,iOS,TRUE,Up-to-date
701,Smartphone,3,22,LTE,Android,TRUE,Up-to-date
702,Smartphone,2,24,4G,Android,TRUE,Up-to-date
703,Smartphone,4,28,LTE,iOS,TRUE,Outdated
704,Smartphone,2,9,5G,Android,FALSE,Outdated
705,Smartphone,2,15,LTE,iOS,TRUE,Up-to-date
706,Smartphone,4,16,4G,Android,TRUE,Outdated
707,Feature Phone,2,27,LTE,iOS,FALSE,Up-to-date
708,Smartphone,3,8,5G,Android,TRUE,Up-to-date
709,Smartphone,3,19,5G,Android,FALSE,Outdated
710,Smartphone,2,15,4G,iOS,FALSE,Up-to-date
711,Smartphone,1,24,5G,Android,FALSE,Up-to-date
712,Smartphone,1,5,LTE,Android,TRUE,Up-to-date
713,Smartphone,4,2,4G,Android,FALSE,Up-to-date
714,Smartphone,1,6,4G,Android,TRUE,Up-to-date
715,Feature Phone,3,10,4G,Android,FALSE,Outdated
716,Smartphone,2,30,4G,iOS,TRUE,Up-to-date
717,Smartphone,3,29,4G,Android,FALSE,Up-to-date
718,Smartphone,4,7,4G,Android,FALSE,Up-to-date
719,Smartphone,2,32,4G,iOS,FALSE,Outdated
720,Smartphone,3,23,4G,Android,FALSE,Outdated
721,Smartphone,3,2,LTE,iOS,FALSE,Outdated
722,Smartphone,1,28,5G,Android,FALSE,Up-to-date
723,Smartphone,1,25,4G,Other,FALSE,Up-to-date
724,Feature Phone,2,6,LTE,Android,FALSE,Up-to-date
725,Smartphone,2,24,LTE,Android,FALSE,Up-to-date
726,Smartphone,4,22,4G,Android,FALSE,Outdated
727,Smartphone,3,28,LTE,Android,TRUE,Up-to-date
728,Smartphone,3,27,LTE,iOS,FALSE,Outdated
729,Smartphone,2,30,LTE,Android,FALSE,Up-to-date
730,Smartphone,1,35,4G,iOS,FALSE,Outdated
731,Smartwatch,4,9,4G,iOS,TRUE,Outdated
732,Tablet,1,25,5G,Android,FALSE,Outdated
733,Smartphone,4,30,LTE,iOS,FALSE,Outdated
734,Smartphone,2,24,4G,iOS,FALSE,Up-to-date
735,Feature Phone,3,21,4G,iOS,FALSE,Outdated
736,Smartphone,3,25,4G,Android,FALSE,Outdated
737,Smartphone,2,10,5G,Android,FALSE,Up-to-date
738,Smartphone,4,22,LTE,iOS,FALSE,Outdated
739,Tablet,1,16,4G,Android,FALSE,Up-to-date
740,Smartwatch,3,27,5G,Android,FALSE,Up-to-date
741,Smartphone,2,8,4G,Android,TRUE,Outdated
742,Smartphone,1,36,5G,Android,FALSE,Up-to-date
743,Smartphone,4,7,4G,iOS,FALSE,Up-to-date
744,Smartphone,3,20,LTE,Android,TRUE,Up-to-date
745,Smartphone,1,19,4G,iOS,TRUE,Outdated
746,Smartphone,1,27,5G,Android,FALSE,Outdated
747,Smartphone,4,17,4G,Android,FALSE,Outdated
748,Smartwatch,1,27,LTE,Android,FALSE,Outdated
749,Smartphone,4,33,5G,iOS,TRUE,Outdated
750,Smartphone,2,19,4G,Android,FALSE,Outdated
751,Smartphone,3,32,4G,Android,FALSE,Outdated
752,Smartphone,1,18,4G,iOS,TRUE,Outdated
753,Smartwatch,3,22,4G,iOS,FALSE,Outdated
754,Smartphone,3,25,4G,Android,FALSE,Up-to-date
755,Smartphone,1,2,5G,iOS,TRUE,Up-to-date
756,Tablet,4,2,4G,Android,FALSE,Outdated
757,Smartphone,3,24,4G,iOS,FALSE,Outdated
758,Smartphone,3,26,5G,Android,FALSE,Up-to-date
759,Smartphone,1,19,4G,Android,FALSE,Outdated
760,Smartphone,4,30,5G,iOS,FALSE,Up-to-date
761,Smartphone,2,20,5G,iOS,FALSE,Outdated
762,Smartphone,1,0,5G,Android,TRUE,Up-to-date
763,Smartphone,2,24,LTE,Android,TRUE,Outdated
764,Smartphone,3,12,5G,Android,TRUE,Up-to-date
765,Smartphone,1,9,4G,iOS,FALSE,Up-to-date
766,Smartphone,2,8,5G,iOS,FALSE,Outdated
767,Feature Phone,3,1,4G,Android,FALSE,Outdated
768,Feature Phone,3,33,LTE,Android,FALSE,Up-to-date
769,Smartphone,2,34,5G,iOS,FALSE,Up-to-date
770,Smartphone,1,0,LTE,Android,FALSE,Up-to-date
771,Tablet,2,8,4G,Android,TRUE,Outdated
772,Smartphone,2,27,4G,Android,TRUE,Outdated
773,Feature Phone,1,33,LTE,iOS,FALSE,Up-to-date
774,Tablet,3,36,4G,Android,FALSE,Outdated
775,Smartphone,4,2,LTE,Android,TRUE,Up-to-date
776,Smartphone,4,22,4G,iOS,FALSE,Up-to-date
777,Smartphone,1,15,4G,iOS,TRUE,Outdated
778,Smartphone,3,2,5G,iOS,FALSE,Up-to-date
779,Smartwatch,3,4,4G,iOS,TRUE,Up-to-date
780,Feature Phone,4,12,LTE,Android,FALSE,Up-to-date
781,Smartphone,1,25,4G,Android,FALSE,Up-to-date
782,Smartphone,2,27,4G,Android,FALSE,Up-to-date
783,Smartphone,4,30,4G,Android,FALSE,Up-to-date
784,Smartphone,1,30,4G,Android,FALSE,Up-to-date
785,Tablet,2,21,LTE,Android,FALSE,Outdated
786,Feature Phone,1,36,4G,iOS,FALSE,Up-to-date
787,Smartwatch,1,13,5G,Android,FALSE,Outdated
788,Smartphone,2,10,4G,Android,TRUE,Outdated
789,Smartphone,2,17,4G,iOS,TRUE,Outdated
790,Smartphone,3,12,4G,iOS,FALSE,Up-to-date
791,Smartphone,4,5,LTE,iOS,FALSE,Up-to-date
792,Smartphone,2,31,LTE,iOS,FALSE,Up-to-date
793,Smartphone,2,9,5G,Android,FALSE,Outdated
794,Smartphone,4,32,5G,Android,TRUE,Outdated
795,Smartphone,4,27,5G,iOS,TRUE,Outdated
796,Smartwatch,4,29,4G,iOS,FALSE,Up-to-date
797,Smartphone,3,33,4G,Android,FALSE,Up-to-date
798,Tablet,1,13,4G,Android,FALSE,Up-to-date
799,Smartphone,1,24,5G,Android,FALSE,Up-to-date
800,Smartphone,4,28,LTE,iOS,TRUE,Up-to-date
801,Smartphone,4,1,4G,Android,FALSE,Outdated
802,Tablet,4,1,5G,Android,FALSE,Up-to-date
803,Smartphone,3,34,LTE,iOS,TRUE,Up-to-date
804,Smartwatch,1,15,LTE,Android,FALSE,Up-to-date
805,Smartphone,3,3,4G,Android,TRUE,Up-to-date
806,Smartphone,2,12,4G,Android,FALSE,Outdated
807,Feature Phone,4,4,4G,Android,FALSE,Up-to-date
808,Smartphone,1,2,4G,iOS,FALSE,Outdated
809,Smartphone,3,29,4G,Android,TRUE,Up-to-date
810,Smartphone,2,9,4G,Android,FALSE,Up-to-date
811,Smartphone,2,16,4G,Other,FALSE,Outdated
812,Smartphone,2,26,5G,iOS,TRUE,Outdated
813,Smartphone,2,1,5G,Android,FALSE,Outdated
814,Smartphone,2,31,4G,iOS,FALSE,Outdated
815,Smartwatch,1,6,4G,Android,FALSE,Up-to-date
816,Smartphone,3,32,LTE,Android,TRUE,Up-to-date
817,Feature Phone,2,3,4G,Android,FALSE,Up-to-date
818,Feature Phone,3,10,4G,iOS,FALSE,Outdated
819,Smartphone,3,23,4G,iOS,FALSE,Outdated
820,Tablet,2,12,4G,iOS,FALSE,Outdated
821,Smartphone,2,30,4G,iOS,FALSE,Outdated
822,Smartphone,2,6,4G,Android,TRUE,Up-to-date
823,Smartphone,4,19,LTE,iOS,FALSE,Up-to-date
824,Smartphone,3,2,5G,Android,FALSE,Outdated
825,Smartphone,2,0,5G,Android,FALSE,Up-to-date
826,Smartwatch,1,33,5G,iOS,FALSE,Outdated
827,Feature Phone,4,12,4G,Android,FALSE,Outdated
828,Smartphone,3,0,5G,iOS,FALSE,Outdated
829,Smartphone,4,16,4G,iOS,FALSE,Outdated
830,Smartphone,3,18,4G,Android,TRUE,Outdated
831,Smartphone,1,9,4G,iOS,FALSE,Up-to-date
832,Smartphone,1,32,4G,iOS,FALSE,Up-to-date
833,Smartphone,2,28,4G,iOS,TRUE,Outdated
834,Smartphone,2,31,LTE,iOS,FALSE,Up-to-date
835,Tablet,1,11,4G,Android,FALSE,Outdated
836,Tablet,4,13,4G,Android,FALSE,Outdated
837,Smartphone,2,7,5G,Android,FALSE,Outdated
838,Smartphone,2,0,4G,iOS,TRUE,Up-to-date
839,Smartwatch,1,14,LTE,iOS,TRUE,Outdated
840,Smartphone,2,36,4G,Android,FALSE,Outdated
841,Smartphone,3,24,4G,Android,FALSE,Outdated
842,Feature Phone,1,27,4G,Android,FALSE,Up-to-date
843,Smartphone,2,36,5G,iOS,FALSE,Up-to-date
844,Smartphone,4,12,4G,Android,FALSE,Outdated
845,Feature Phone,1,29,LTE,iOS,FALSE,Up-to-date
846,Smartphone,3,30,4G,Other,TRUE,Outdated
847,Smartwatch,4,30,4G,iOS,FALSE,Up-to-date
848,Smartphone,2,8,LTE,Android,TRUE,Outdated
849,Smartphone,2,6,4G,iOS,TRUE,Up-to-date
850,Smartphone,4,13,LTE,Android,FALSE,Outdated
851,Smartphone,3,21,4G,Android,FALSE,Outdated
852,Smartphone,2,22,4G,iOS,TRUE,Outdated
853,Feature Phone,2,14,4G,iOS,FALSE,Outdated
854,Smartphone,1,21,4G,Android,TRUE,Outdated
855,Smartwatch,2,11,4G,iOS,TRUE,Up-to-date
856,Smartphone,3,29,4G,Android,FALSE,Outdated
857,Tablet,4,18,4G,Android,FALSE,Up-to-date
858,Smartphone,3,5,4G,Android,FALSE,Outdated
859,Smartphone,3,22,5G,Android,FALSE,Outdated
860,Smartphone,3,31,4G,Android,FALSE,Outdated
861,Smartphone,1,9,4G,iOS,FALSE,Up-to-date
862,Smartphone,2,25,LTE,iOS,FALSE,Up-to-date
863,Feature Phone,4,27,4G,Android,FALSE,Outdated
864,Smartphone,3,6,LTE,Android,FALSE,Up-to-date
865,Smartphone,4,11,5G,Android,FALSE,Outdated
866,Smartphone,2,33,4G,Android,FALSE,Up-to-date
867,Smartphone,3,36,5G,iOS,FALSE,Up-to-date
868,Smartwatch,3,7,5G,iOS,FALSE,Outdated
869,Feature Phone,3,35,4G,iOS,FALSE,Outdated
870,Smartphone,1,5,5G,iOS,FALSE,Outdated
871,Smartphone,2,22,4G,Android,TRUE,Outdated
872,Smartphone,2,18,4G,Android,FALSE,Outdated
873,Smartphone,4,0,4G,Android,FALSE,Up-to-date
874,Smartphone,4,19,4G,Android,FALSE,Outdated
875,Smartwatch,2,28,4G,Android,TRUE,Up-to-date
876,Smartwatch,2,10,4G,Android,TRUE,Up-to-date
877,Smartphone,3,20,5G,iOS,FALSE,Outdated
878,Smartphone,2,32,4G,Android,FALSE,Outdated
879,Smartphone,4,32,5G,Android,FALSE,Outdated
880,Smartphone,3,34,4G,iOS,TRUE,Up-to-date
881,Feature Phone,2,24,LTE,Android,FALSE,Outdated
882,Smartphone,1,35,5G,Android,TRUE,Up-to-date
883,Smartphone,4,19,LTE,iOS,FALSE,Up-to-date
884,Smartphone,2,17,4G,iOS,FALSE,Up-to-date
885,Feature Phone,4,15,LTE,Other,FALSE,Up-to-date
886,Feature Phone,4,12,LTE,iOS,FALSE,Outdated
887,Smartwatch,3,10,4G,Other,FALSE,Up-to-date
888,Feature Phone,2,27,4G,Android,FALSE,Up-to-date
889,Smartphone,4,33,LTE,iOS,FALSE,Outdated
890,Smartphone,1,1,5G,Android,FALSE,Outdated
891,Feature Phone,1,27,LTE,Android,FALSE,Outdated
892,Smartphone,2,34,5G,iOS,FALSE,Up-to-date
893,Smartphone,4,13,5G,iOS,FALSE,Outdated
894,Smartphone,4,25,LTE,Android,TRUE,Outdated
895,Tablet,3,19,4G,Android,FALSE,Up-to-date
896,Smartphone,1,35,5G,iOS,TRUE,Up-to-date
897,Smartphone,4,34,4G,Android,TRUE,Outdated
898,Smartphone,3,15,LTE,Android,FALSE,Outdated
899,Smartphone,2,7,5G,iOS,TRUE,Outdated
900,Smartphone,4,18,LTE,Android,TRUE,Up-to-date
901,Smartwatch,1,36,5G,Android,TRUE,Outdated
902,Feature Phone,4,20,4G,Android,FALSE,Outdated
903,Smartphone,3,3,4G,Android,FALSE,Up-to-date
904,Smartphone,1,28,5G,Other,TRUE,Outdated
905,Feature Phone,3,25,4G,Android,FALSE,Outdated
906,Smartphone,1,22,5G,Android,FALSE,Up-to-date
907,Smartphone,3,25,4G,iOS,FALSE,Up-to-date
908,Feature Phone,2,0,4G,iOS,FALSE,Up-to-date
909,Smartphone,2,24,5G,Android,TRUE,Up-to-date
910,Tablet,3,20,5G,Android,FALSE,Outdated
911,Smartphone,3,15,4G,Android,FALSE,Outdated
912,Smartphone,2,18,5G,Android,FALSE,Up-to-date
913,Smartphone,3,10,4G,Android,TRUE,Outdated
914,Feature Phone,1,29,4G,iOS,FALSE,Outdated
915,Smartphone,2,12,4G,iOS,FALSE,Outdated
916,Smartphone,4,18,5G,Android,FALSE,Up-to-date
917,Smartphone,3,14,4G,Android,TRUE,Outdated
918,Smartphone,1,29,5G,iOS,TRUE,Up-to-date
919,Feature Phone,4,5,LTE,Android,FALSE,Up-to-date
920,Smartphone,4,11,4G,Android,TRUE,Outdated
921,Feature Phone,2,19,4G,Android,FALSE,Up-to-date
922,Smartphone,2,35,5G,Android,FALSE,Outdated
923,Smartphone,3,32,4G,iOS,FALSE,Outdated
924,Feature Phone,4,28,4G,iOS,FALSE,Outdated
925,Smartphone,1,2,4G,iOS,TRUE,Outdated
926,Smartphone,4,8,5G,Android,FALSE,Up-to-date
927,Smartphone,3,19,5G,Android,TRUE,Outdated
928,Smartphone,2,10,4G,Android,FALSE,Outdated
929,Smartphone,3,30,4G,iOS,FALSE,Outdated
930,Smartphone,3,12,4G,iOS,TRUE,Up-to-date
931,Smartphone,2,21,4G,Android,FALSE,Up-to-date
932,Feature Phone,4,22,4G,iOS,FALSE,Up-to-date
933,Smartphone,4,3,5G,Android,FALSE,Outdated
934,Smartphone,4,18,5G,Android,TRUE,Outdated
935,Feature Phone,3,4,LTE,iOS,FALSE,Outdated
936,Feature Phone,3,34,LTE,iOS,FALSE,Up-to-date
