customer_id,monthly_online_purchases,avg_cart_value,most_purchased_category,ad_clicks_per_month,offer_response_rate,marketing_emails_opened,preferred_contact_channel
605,4,446,Clothing,64,0.702,3,Phone
606,19,215,Electronics,52,0.151,5,Email
607,31,386,Entertainment,7,0.133,2,Phone
608,18,115,Groceries,64,0.955,17,Phone
609,1,650,Groceries,54,0.494,19,Email
610,14,431,Groceries,21,0.367,9,Email
611,4,411,Entertainment,34,0.733,16,Email
612,39,189,Fast_Food,14,0.939,19,SMS
613,8,627,Entertainment,4,0.41,9,Phone
614,9,458,Clothing,2,0.833,6,Email
615,10,452,Groceries,4,0.887,6,App
616,17,336,Fast_Food,60,0.182,9,SMS
617,1,418,Clothing,62,0.485,6,Phone
618,28,394,Groceries,13,0.279,11,SMS
619,14,113,Fast_Food,44,0.291,20,Phone
620,15,345,Fast_Food,5,0.301,9,Email
621,12,423,Entertainment,43,0.265,20,Email
622,34,450,Groceries,66,0.252,4,Email
623,1,48,Electronics,8,0.336,15,SMS
624,13,92,Entertainment,58,0.237,8,Phone
625,32,426,Fast_Food,45,0.619,17,Email
626,5,71,Entertainment,10,0.989,16,Phone
627,35,356,Entertainment,51,0.961,1,Phone
628,11,127,Entertainment,61,0.057,8,Phone
629,10,31,Groceries,61,0.323,5,Email
630,23,451,Groceries,28,0.418,16,SMS
631,9,29,Groceries,31,0.788,1,App
632,17,424,Entertainment,57,0.393,7,Phone
633,21,469,Clothing,56,0.226,0,SMS
634,9,246,Fast_Food,29,0.416,8,App
635,23,56,Groceries,28,0.782,4,Phone
636,16,189,Groceries,12,0.856,19,Email
637,27,397,Clothing,3,0.845,11,Phone
638,1,561,Clothing,62,0.536,8,Email
639,32,23,Fast_Food,63,0.405,8,SMS
640,23,35,Clothing,11,0.38,12,App
641,6,210,Entertainment,61,0.881,7,App
642,7,27,Electronics,5,0.768,18,Phone
643,20,485,Electronics,26,0.244,3,SMS
644,36,329,Clothing,35,0.768,11,App
645,22,231,Fast_Food,10,0.934,3,Email
646,28,336,Groceries,14,0.95,14,Phone
647,7,628,Clothing,47,0.045,2,Email
648,11,493,Clothing,41,0.701,13,SMS
649,31,145,Groceries,15,0.732,15,Phone
650,19,255,Electronics,62,0.396,7,Email
651,28,631,Electronics,66,0.608,14,SMS
652,6,230,Groceries,64,0.957,9,SMS
653,33,86,Fast_Food,56,0.834,5,Phone
654,3,673,Entertainment,54,0.443,10,Email
655,22,491,Electronics,62,0.086,14,Phone
656,4,291,Entertainment,58,0.482,16,App
657,37,558,Entertainment,57,0.069,14,SMS
658,32,376,Electronics,5,0.141,16,Phone
659,20,65,Groceries,38,0.697,11,SMS
660,19,477,Entertainment,59,0.51,17,SMS
661,29,676,Clothing,4,0.062,8,App
662,33,238,Clothing,63,0.516,0,App
663,38,523,Entertainment,57,0.512,5,SMS
664,10,10,Clothing,61,0.308,11,Email
665,1,104,Fast_Food,32,0.865,4,Phone
666,21,622,Clothing,0,0.808,4,App
667,14,326,Fast_Food,9,0.68,12,Email
668,24,285,Clothing,34,0.38,1,Email
669,5,436,Groceries,24,0.983,12,Email
670,33,322,Fast_Food,17,0.376,4,SMS
671,21,460,Electronics,18,0.397,17,Phone
672,9,93,Entertainment,25,0.84,13,Email
673,15,338,Groceries,28,0.771,11,Phone
674,18,418,Clothing,55,0.088,18,SMS
675,28,48,Electronics,33,0.635,8,Email
676,21,345,Groceries,7,0.988,5,Phone
677,35,21,Clothing,16,0.187,17,SMS
678,13,358,Clothing,4,0.807,5,Phone
679,34,121,Entertainment,57,0.951,9,App
680,36,650,Electronics,24,0.653,0,App
681,37,55,Groceries,55,0.764,20,SMS
682,21,91,Groceries,12,0.59,17,Phone
683,38,150,Clothing,44,0.475,10,App
684,29,364,Electronics,13,0.052,16,Email
685,30,118,Clothing,52,0.174,6,SMS
686,25,400,Groceries,42,0.502,14,Phone
687,19,119,Electronics,37,0.083,4,App
688,34,351,Fast_Food,2,0.55,2,Email
689,9,317,Clothing,20,0.836,8,App
690,38,575,Groceries,13,0.15,4,Email
691,2,621,Groceries,66,0.668,11,Phone
692,1,52,Entertainment,3,0.481,18,App
693,37,639,Electronics,4,0.28,15,Email
694,17,666,Electronics,54,0.63,10,Phone
695,8,306,Clothing,51,0.253,7,Phone
696,20,667,Entertainment,24,0.534,4,App
697,12,632,Clothing,43,0.91,10,Email
698,38,377,Fast_Food,66,0.974,19,SMS
699,33,310,Groceries,38,0.893,20,App
700,6,516,Entertainment,39,0.213,12,SMS
701,31,458,Electronics,0,0.996,7,App
702,26,527,Electronics,36,0.701,20,App
703,2,563,Clothing,8,0.725,5,SMS
704,5,475,Clothing,28,0.17,5,Email
705,6,311,Clothing,40,0.12,14,App
706,20,587,Fast_Food,10,0.551,13,Phone
707,2,30,Groceries,48,0.046,10,Phone
708,30,406,Groceries,32,0.092,11,Phone
709,25,359,Fast_Food,60,0.578,13,SMS
710,8,386,Entertainment,25,0.489,9,Phone
711,17,567,Entertainment,53,0.402,7,Email
712,2,144,Fast_Food,58,0.591,11,Phone
713,18,11,Groceries,34,0.402,16,Phone
714,13,234,Entertainment,55,0.101,2,SMS
715,35,666,Clothing,61,0.448,17,Phone
716,14,303,Fast_Food,26,0.041,2,App
717,12,572,Groceries,34,0.097,8,Phone
718,30,304,Groceries,64,0.628,13,Email
719,15,673,Fast_Food,44,0.997,14,Phone
720,34,363,Clothing,2,0.14,14,SMS
721,30,26,Clothing,5,0.339,18,App
722,33,327,Fast_Food,42,0.362,10,App
723,32,152,Clothing,45,0.643,4,Email
724,28,394,Groceries,18,0.049,19,App
725,0,217,Entertainment,41,0.675,5,Email
726,14,229,Fast_Food,18,0.279,15,App
727,15,125,Groceries,58,0.927,15,App
728,39,231,Groceries,36,0.037,14,Phone
729,4,607,Electronics,69,0.562,16,App
730,4,427,Groceries,44,0.715,18,App
731,11,211,Entertainment,54,0.404,19,SMS
732,39,257,Electronics,39,0.237,7,App
733,28,427,Electronics,63,0.35,11,Email
734,27,110,Entertainment,2,0.623,7,Phone
735,36,256,Groceries,2,0.291,15,Phone
736,18,273,Fast_Food,65,0.87,3,Phone
737,32,181,Clothing,1,0.523,8,App
738,31,256,Electronics,48,0.502,12,App
739,25,448,Clothing,9,0.347,5,Phone
740,27,582,Electronics,31,0.965,19,SMS
741,39,540,Fast_Food,47,0.895,14,SMS
742,19,467,Electronics,54,0.166,1,Email
743,5,415,Fast_Food,12,0.153,11,SMS
744,37,24,Clothing,68,0.848,18,Email
745,8,618,Clothing,8,0.271,8,Phone
746,18,152,Electronics,2,0.748,14,SMS
747,10,455,Groceries,43,0.487,3,Phone
748,15,397,Fast_Food,59,0.216,7,SMS
749,18,119,Entertainment,56,0.283,15,App
750,37,691,Electronics,19,0.836,4,Phone
751,23,445,Groceries,24,0.619,5,Email
752,34,318,Groceries,60,0.483,15,SMS
753,2,253,Electronics,27,0.09,16,App
754,29,46,Entertainment,18,0.103,13,Email
755,6,121,Clothing,54,0.587,17,App
756,10,691,Fast_Food,44,0.01,0,App
757,11,66,Electronics,59,0.817,20,Phone
758,13,216,Entertainment,28,0.505,13,SMS
759,11,50,Clothing,34,0.876,14,Email
760,11,16,Electronics,26,0.148,16,Phone
761,28,614,Electronics,53,0.077,6,SMS
762,10,442,Entertainment,69,0.742,12,Phone
763,33,413,Electronics,44,0.885,20,App
764,39,628,Fast_Food,20,0.294,20,Email
765,11,260,Fast_Food,42,0.943,14,Phone
766,14,295,Entertainment,29,0.245,4,Email
767,10,18,Clothing,18,0.828,14,Phone
768,4,316,Fast_Food,23,0.756,20,SMS
769,22,512,Electronics,17,0.897,4,Email
770,21,272,Electronics,44,0.051,0,SMS
771,4,622,Fast_Food,48,0.455,20,App
772,33,246,Clothing,62,0.443,4,Email
773,34,530,Entertainment,31,0.504,20,App
774,18,282,Groceries,58,0.023,0,Phone
775,12,372,Electronics,15,0.437,17,Email
776,32,320,Electronics,52,0.922,13,SMS
777,34,501,Entertainment,60,0.914,4,SMS
778,34,348,Groceries,59,0.397,10,Phone
779,18,111,Groceries,62,0.043,18,App
780,23,203,Groceries,41,0.821,4,Email
781,9,486,Fast_Food,58,0.316,20,SMS
782,20,298,Groceries,6,0.324,2,Phone
783,14,553,Electronics,23,0.033,15,Phone
784,8,62,Clothing,18,0.932,0,App
785,24,266,Clothing,64,0.177,6,Phone
786,25,425,Fast_Food,4,0.906,16,App
787,37,44,Groceries,46,0.684,4,App
788,20,370,Fast_Food,54,0.576,3,SMS
789,19,243,Fast_Food,19,0.891,3,Email
790,28,224,Fast_Food,15,0.457,3,Email
791,11,6,Clothing,64,0.458,18,App
792,36,630,Electronics,3,0.221,12,Email
793,33,652,Clothing,52,0.24,19,Email
794,24,339,Electronics,17,0.402,18,App
795,20,137,Electronics,8,0.527,10,SMS
796,13,272,Clothing,60,0.59,15,Phone
797,14,314,Entertainment,57,0.896,9,App
798,5,617,Entertainment,38,0.543,3,SMS
799,31,166,Groceries,66,0.239,5,Email
800,26,67,Fast_Food,38,0.128,18,App
801,8,424,Fast_Food,51,0.315,3,Email
802,17,237,Groceries,0,0.2,2,SMS
803,12,610,Electronics,16,0.912,15,App
804,2,674,Clothing,0,0.324,19,Email
805,22,525,Fast_Food,36,0.11,4,SMS
806,36,513,Clothing,42,0.787,7,Phone
807,22,303,Clothing,60,0.6,14,App
808,14,183,Clothing,62,0.103,2,App
809,37,330,Fast_Food,27,0.763,20,Email
810,18,476,Electronics,27,0.988,0,Phone
811,21,38,Entertainment,31,0.436,2,App
812,17,628,Fast_Food,11,0.98,13,SMS
813,35,127,Groceries,62,0.301,18,App
814,22,311,Fast_Food,2,0.244,1,Email
815,38,207,Fast_Food,69,0.474,5,Phone
816,13,20,Entertainment,59,0.001,5,App
817,17,465,Entertainment,52,0.755,20,Phone
818,36,442,Groceries,25,0.173,12,SMS
819,22,118,Fast_Food,68,0.219,15,Email
820,30,477,Entertainment,12,0.105,9,Email
821,35,298,Electronics,30,0.779,1,SMS
822,21,82,Clothing,61,0.07,9,Email
823,35,94,Groceries,5,0.763,11,SMS
824,18,651,Electronics,64,0.715,1,App
825,5,450,Clothing,2,0.22,14,Phone
826,0,333,Fast_Food,32,0.931,8,SMS
827,4,81,Entertainment,29,0.639,19,App
828,22,21,Clothing,11,0.241,3,Email
829,23,125,Entertainment,62,0.482,20,SMS
830,1,634,Clothing,3,0.461,20,Email
831,27,366,Groceries,31,0.907,0,SMS
832,38,235,Entertainment,41,0.489,17,App
833,30,320,Groceries,53,0.32,0,SMS
834,19,634,Groceries,69,0.497,17,Email
835,14,471,Clothing,46,0.572,17,App
836,4,633,Clothing,69,0.789,17,SMS
837,22,423,Electronics,45,0.046,7,Email
838,15,235,Clothing,62,0.047,5,Phone
839,9,614,Groceries,31,0.761,6,Email
840,27,101,Entertainment,62,0.671,12,Phone
841,3,630,Clothing,47,0.508,2,App
842,35,196,Fast_Food,37,0.635,8,SMS
843,39,53,Groceries,31,0.556,6,Email
844,36,484,Groceries,34,0.301,0,Email
845,37,336,Fast_Food,19,0.991,14,Phone
846,5,147,Groceries,39,0.946,1,App
847,39,293,Electronics,45,0.769,19,Email
848,4,386,Fast_Food,19,0.958,17,App
849,27,48,Clothing,47,0.174,10,SMS
850,37,637,Electronics,54,0.838,9,Phone
851,16,120,Electronics,14,0.397,8,SMS
852,19,697,Groceries,54,0.933,18,App
853,21,446,Entertainment,14,0.637,19,App
854,31,47,Fast_Food,29,0.301,7,App
855,27,680,Groceries,15,0.414,11,SMS
856,17,563,Entertainment,42,0.571,3,Phone
857,32,601,Fast_Food,36,0.569,19,App
858,8,527,Clothing,32,0.496,14,Email
859,37,107,Groceries,11,0.122,17,SMS
860,33,331,Fast_Food,66,0.237,1,App
861,38,505,Clothing,49,0.083,3,Email
862,12,70,Fast_Food,23,0.151,7,Phone
863,5,6,Groceries,54,0.121,15,Phone
864,2,61,Clothing,64,0.801,20,Email
865,26,296,Electronics,44,0.189,1,Phone
866,19,462,Entertainment,35,0.823,1,App
867,21,342,Entertainment,31,0.98,8,SMS
868,35,582,Clothing,69,0.971,9,SMS
869,24,379,Entertainment,35,0.591,11,Phone
870,9,45,Fast_Food,25,0.244,15,App
871,39,367,Groceries,10,0.024,12,App
872,8,305,Clothing,49,0.603,7,Email
873,12,202,Fast_Food,61,0.964,17,SMS
874,26,494,Clothing,54,0.997,4,App
875,26,639,Clothing,42,0.919,3,Phone
876,18,268,Entertainment,3,0.25,18,Email
877,25,26,Fast_Food,50,0.929,10,Phone
878,28,170,Clothing,64,0.096,9,App
879,9,454,Fast_Food,6,0.287,9,Phone
880,0,331,Groceries,63,0.385,5,SMS
881,8,341,Entertainment,56,0.455,14,SMS
882,13,668,Electronics,62,0.051,18,SMS
883,22,682,Electronics,34,0.926,19,Email
884,11,514,Electronics,59,0.228,18,Email
885,31,71,Groceries,28,0.133,19,SMS
886,24,84,Entertainment,26,0.233,15,App
887,19,252,Groceries,58,0.642,16,Email
888,25,44,Groceries,6,0.88,16,Phone
889,11,245,Clothing,46,0.122,19,Phone
890,17,499,Fast_Food,4,0.464,19,Phone
891,12,109,Electronics,37,0.11,3,Phone
892,1,103,Groceries,31,0.81,4,Email
893,7,91,Groceries,24,0.363,18,App
894,37,98,Entertainment,22,0.665,18,Phone
895,8,450,Entertainment,20,0.062,13,Email
896,23,88,Entertainment,35,0.95,14,Email
897,37,553,Electronics,39,0.289,7,Phone
898,39,58,Groceries,24,0.683,14,SMS
899,31,231,Groceries,39,0.419,15,Email
900,16,593,Entertainment,50,0.714,7,Phone
901,4,235,Fast_Food,22,0.78,15,SMS
902,22,534,Electronics,51,0.956,11,Email
903,14,183,Electronics,10,0.978,11,App
904,31,529,Entertainment,31,0.987,16,SMS
905,16,361,Electronics,20,0.006,11,SMS
906,30,47,Clothing,54,0.815,1,Phone
907,33,80,Fast_Food,28,0.672,11,Email
908,9,622,Entertainment,29,0.107,3,Email
909,4,153,Clothing,22,0.156,15,Phone
910,22,532,Groceries,33,0.734,5,App
911,28,610,Clothing,30,0.337,3,Phone
912,34,642,Fast_Food,55,0.375,10,App
913,24,31,Fast_Food,67,0.899,3,Phone
914,37,331,Groceries,50,0.6,10,SMS
915,26,634,Clothing,18,0.51,4,Phone
916,29,221,Groceries,38,0.212,14,App
917,4,446,Electronics,12,0.826,3,Phone
918,9,89,Groceries,63,0.186,6,Email
919,3,132,Clothing,37,0.672,1,Phone
920,11,559,Fast_Food,15,0.61,15,Phone
921,38,300,Fast_Food,66,0.956,5,App
922,23,219,Electronics,5,0.616,13,Phone
923,28,387,Clothing,17,0.49,20,Phone
924,7,425,Fast_Food,40,0.078,18,Email
925,27,387,Groceries,15,0.96,17,Email
926,23,21,Fast_Food,51,0.362,20,Email
927,3,420,Entertainment,7,0.868,0,App
928,26,60,Clothing,24,0.705,19,SMS
929,24,492,Clothing,63,0.741,0,Phone
930,26,97,Entertainment,3,0.712,13,SMS
931,27,191,Electronics,0,0.265,16,Phone
932,35,10,Clothing,48,0.611,19,Phone
933,35,456,Clothing,31,0.756,1,App
934,11,419,Fast_Food,38,0.035,17,SMS
935,28,101,Fast_Food,60,0.42,15,App
936,8,379,Electronics,16,0.866,18,Phone
937,5,41,Entertainment,63,0.788,9,SMS
938,38,303,Fast_Food,18,0.747,13,App
939,12,641,Groceries,1,0.119,19,Email
940,17,105,Fast_Food,68,0.165,17,App
941,31,293,Clothing,2,0.635,9,App
942,3,607,Entertainment,2,0.395,19,App
943,4,69,Groceries,49,0.519,10,SMS
944,20,397,Electronics,9,0.175,4,SMS
945,23,17,Fast_Food,3,0.653,19,Email
946,31,23,Entertainment,50,0.45,6,Phone
947,17,587,Electronics,41,0.473,16,SMS
948,15,46,Groceries,23,0.425,11,SMS
949,3,196,Clothing,32,0.039,17,SMS
950,4,183,Fast_Food,46,0.33,4,Phone
951,20,650,Entertainment,30,0.73,0,SMS
952,36,64,Fast_Food,54,0.276,17,SMS
953,39,78,Electronics,28,0.717,16,Phone
954,8,54,Clothing,14,0.456,14,Phone
955,2,306,Clothing,37,0.355,3,Email
956,35,265,Fast_Food,4,0.406,4,App
957,5,249,Clothing,50,0.469,17,App
958,6,507,Entertainment,19,0.364,13,App
959,0,276,Fast_Food,32,0.108,18,App
960,27,446,Electronics,42,0.397,4,App
961,18,231,Clothing,45,0.56,15,SMS
962,32,483,Fast_Food,39,0.059,1,SMS
963,0,457,Fast_Food,34,0.831,12,App
964,27,694,Fast_Food,7,0.437,7,Email
965,32,596,Fast_Food,18,0.471,0,SMS
966,22,49,Clothing,26,0.539,16,App
967,7,422,Fast_Food,48,0.271,20,SMS
968,28,265,Clothing,61,0.01,15,Email
969,13,227,Fast_Food,19,0.528,4,Phone
970,15,16,Entertainment,9,0.897,15,Phone
971,27,202,Groceries,40,0.344,20,Email
972,26,499,Clothing,0,0.727,1,App
973,23,148,Entertainment,25,0.136,4,Phone
974,2,277,Clothing,16,0.667,12,App
975,5,185,Clothing,1,0.131,1,Phone
976,17,418,Clothing,46,0.746,6,Phone
977,36,280,Groceries,56,0.715,13,Email
978,27,551,Electronics,47,0.717,8,Email
979,1,193,Fast_Food,67,0.225,1,SMS
980,4,508,Fast_Food,60,0.093,20,Phone
981,1,610,Electronics,41,0.186,0,SMS
982,38,692,Groceries,49,0.908,15,Phone
983,37,167,Electronics,26,0.422,3,Phone
984,24,279,Electronics,12,0.052,12,Phone
985,26,345,Electronics,25,0.664,14,Phone
986,22,135,Groceries,3,0.527,11,Phone
987,16,522,Entertainment,7,0.518,1,SMS
988,37,99,Entertainment,63,0.316,2,App
989,11,219,Electronics,11,0.087,15,Email
990,2,508,Fast_Food,56,0.943,14,App
991,14,391,Groceries,52,0.796,18,SMS
992,37,62,Entertainment,50,0.193,6,App
993,23,560,Entertainment,4,0.546,15,Email
994,35,432,Entertainment,44,0.632,15,Email
995,16,10,Fast_Food,0,0.095,13,SMS
996,21,246,Electronics,41,0.24,19,Email
997,10,252,Groceries,30,0.821,7,App
998,0,33,Electronics,6,0.622,19,SMS
999,35,119,Electronics,48,0.235,5,Email
1000,0,694,Clothing,60,0.703,7,Email
1001,17,468,Electronics,4,0.8,7,App
1002,28,115,Clothing,53,0.808,9,Phone
1003,0,280,Entertainment,45,0.278,0,App
1004,1,317,Groceries,29,0.27,17,Phone
1005,21,18,Entertainment,56,0.757,20,Phone
1006,18,545,Clothing,38,0.971,5,Phone
1007,3,578,Entertainment,68,0.716,4,SMS
1008,1,150,Entertainment,36,0.911,4,Email
1009,17,96,Clothing,54,0.316,20,SMS
1010,13,487,Electronics,47,0.312,9,SMS
1011,13,149,Electronics,54,0.759,15,App
1012,11,88,Entertainment,31,0.091,11,App
1013,0,552,Electronics,25,0.706,7,Email
1014,17,93,Clothing,47,0.159,8,App
1015,23,38,Clothing,64,0.702,0,SMS
1016,1,688,Clothing,4,0.905,14,Phone
1017,27,374,Clothing,28,0.548,17,Phone
1018,10,306,Electronics,39,0.728,19,Email
1019,21,480,Groceries,61,0.495,3,Phone
1020,3,231,Electronics,68,0.789,20,App
1021,5,133,Clothing,42,0.936,7,SMS
1022,8,401,Groceries,66,0.018,9,SMS
1023,32,462,Fast_Food,0,0.063,15,Email
1024,37,637,Clothing,60,0.57,18,Phone
1025,5,391,Fast_Food,59,0.339,4,SMS
1026,27,167,Electronics,45,0.666,7,App
1027,28,201,Electronics,62,0.169,13,SMS
1028,9,345,Groceries,68,0.032,6,App
1029,35,331,Groceries,43,0.079,0,SMS
1030,30,422,Fast_Food,60,0.541,6,SMS
1031,26,657,Electronics,14,0.657,10,Email
1032,15,329,Electronics,54,0.439,7,Phone
1033,22,362,Clothing,27,0.768,16,SMS
1034,16,205,Electronics,11,0.835,16,SMS
1035,25,536,Fast_Food,39,0.266,8,SMS
1036,39,114,Clothing,25,0.103,15,App
1037,28,214,Groceries,35,0.083,0,App
1038,12,81,Entertainment,7,0.191,16,App
1039,33,336,Electronics,51,0.328,4,Phone
1040,32,513,Groceries,46,0.197,3,Email
1041,20,208,Electronics,16,0.937,0,SMS
1042,16,346,Fast_Food,59,0.948,12,App
1043,28,150,Fast_Food,56,0.72,11,Phone
1044,12,231,Electronics,49,0.598,0,Email
1045,11,55,Entertainment,57,0.696,1,SMS
1046,4,419,Fast_Food,48,0.36,19,SMS
1047,32,630,Clothing,16,0.766,8,Phone
1048,15,373,Clothing,52,0.195,3,Phone
1049,13,601,Groceries,68,0.324,1,App
1050,0,604,Groceries,48,0.631,4,SMS
1051,32,470,Clothing,13,0.282,5,Phone
1052,20,114,Clothing,47,0.692,2,Email
1053,32,141,Fast_Food,7,0.515,18,App
1054,36,633,Groceries,8,0.666,2,Email
1055,23,317,Electronics,66,0.771,4,Phone
1056,2,156,Entertainment,19,0.34,3,App
1057,8,521,Electronics,11,0.73,4,SMS
1058,7,59,Entertainment,44,0.275,0,SMS
1059,32,555,Entertainment,59,0.667,17,SMS
1060,29,128,Entertainment,40,0.949,18,Email
1061,5,530,Groceries,66,0.211,14,App
1062,12,228,Clothing,28,0.782,6,Email
1063,14,568,Electronics,20,0.122,12,Phone
1064,13,332,Clothing,19,0.089,13,App
1065,7,548,Groceries,64,0.036,15,Email
1066,36,463,Fast_Food,15,0.347,18,SMS
1067,22,154,Fast_Food,54,0.645,14,App
1068,9,94,Electronics,51,0.079,10,App
1069,16,596,Groceries,18,0.982,18,Email
1070,19,88,Groceries,7,0.976,9,Email
1071,6,285,Groceries,66,0.211,5,Phone
1072,7,555,Entertainment,66,0.457,1,Phone
1073,28,365,Fast_Food,9,0.826,5,Phone
1074,2,616,Fast_Food,61,0.208,18,SMS
1075,17,483,Clothing,69,0.367,17,SMS
1076,35,323,Groceries,43,0.976,17,SMS
1077,29,387,Entertainment,8,0.962,3,Email
1078,19,249,Groceries,20,0.516,15,Email
1079,37,156,Electronics,62,0.634,2,SMS
1080,34,402,Fast_Food,62,0.268,20,App
1081,32,554,Electronics,58,0.023,3,Email
1082,28,370,Entertainment,5,0.187,12,SMS
1083,16,453,Clothing,57,0.306,11,Phone
1084,16,273,Clothing,31,0.818,18,Email
1085,18,19,Entertainment,50,0.209,3,App
1086,8,491,Entertainment,21,0.313,12,App
1087,1,522,Electronics,9,0.329,1,App
1088,13,333,Entertainment,16,0.923,11,Phone
1089,36,72,Entertainment,53,0.689,15,App
1090,4,339,Electronics,65,0.388,3,Phone
1091,23,90,Fast_Food,54,0.708,17,SMS
1092,23,181,Groceries,11,0.887,2,App
1093,12,347,Electronics,2,0.433,9,Email
1094,15,448,Fast_Food,56,0.594,3,SMS
1095,13,623,Electronics,15,0.001,13,App
1096,36,680,Fast_Food,19,0.187,19,Email
1097,36,208,Groceries,1,0.441,0,Email
1098,32,239,Clothing,42,0.688,19,Phone
1099,28,688,Fast_Food,62,0.119,16,Phone
1100,36,151,Groceries,30,0.429,3,App
1101,23,38,Electronics,9,0.409,1,Email
1102,3,666,Fast_Food,39,0.512,4,Email
1103,29,10,Fast_Food,2,0.665,12,App
1104,20,263,Clothing,31,0.55,17,Email
1105,26,275,Clothing,43,0.854,9,App
1106,38,32,Groceries,9,0.932,8,Email
1107,13,230,Clothing,5,0.733,10,Email
1108,18,14,Groceries,65,0.214,0,Email
1109,4,588,Groceries,10,0.513,15,App
1110,9,641,Electronics,19,0.453,15,SMS
1111,11,445,Entertainment,60,0.73,11,Email
1112,27,257,Fast_Food,57,0.927,5,App
1113,3,495,Electronics,41,0.002,4,Phone
1114,8,543,Groceries,69,0.462,5,SMS
1115,16,388,Electronics,16,0.273,2,SMS
1116,6,43,Clothing,23,1,2,Email
1117,24,316,Electronics,8,0.794,7,Phone
1118,8,670,Clothing,32,0.782,3,App
1119,29,295,Groceries,52,0.883,4,SMS
1120,35,327,Clothing,17,0.063,15,SMS
1121,27,93,Groceries,4,0.95,3,SMS
1122,13,585,Groceries,30,0.751,15,Email
1123,3,36,Entertainment,62,0.534,11,SMS
1124,18,487,Entertainment,41,0.208,2,Phone
1125,34,218,Clothing,42,0.034,9,SMS
1126,8,655,Clothing,22,0.565,4,App
1127,3,91,Groceries,16,0.033,15,Email
1128,23,199,Groceries,38,0.759,9,Email
1129,10,585,Entertainment,17,0.555,3,Email
1130,23,202,Fast_Food,58,0.089,6,Phone
1131,33,324,Entertainment,28,0.379,9,Phone
1132,19,554,Groceries,62,0.828,7,App
1133,36,647,Groceries,38,0.485,19,Phone
1134,24,241,Fast_Food,10,0.194,0,SMS
1135,38,42,Fast_Food,49,0.602,20,Email
1136,2,435,Fast_Food,58,0.718,6,App
1137,6,588,Electronics,13,0.838,3,Phone
1138,5,122,Clothing,32,0.192,20,Phone
1139,35,558,Electronics,56,0.094,13,SMS
1140,22,321,Clothing,48,0.21,6,Phone
1141,22,247,Electronics,49,0.894,11,Phone
1142,39,35,Electronics,49,0.153,6,App
1143,7,670,Electronics,38,0.629,6,Phone
1144,3,558,Groceries,32,0.927,15,App
1145,24,564,Electronics,69,0.197,19,App
1146,14,25,Entertainment,28,0.992,7,App
1147,18,209,Entertainment,63,0.353,9,SMS
1148,19,234,Clothing,12,0.988,4,App
1149,1,27,Fast_Food,48,0.52,19,Email
1150,21,396,Fast_Food,37,0.515,18,Email
1151,31,534,Entertainment,11,0.152,19,SMS
1152,31,20,Clothing,61,0.577,15,Email
