customer_id,age,gender,marital_status,region,education_level,employment_status,income,preferred_language
470,30,Female,Married,Rural,Master,Employed,2268,Spanish
471,32,Female,Married,Rural,Bachelor,Self-Employed,1023,French
472,18,Female,Single,Urban,High School,Student,578,French
473,22,Female,Single,Urban,Master,Student,3340,French
474,45,Female,Married,Suburban,Bachelor,Self-Employed,1522,Spanish
475,48,Male,Single,Rural,PhD,Employed,4729,German
476,33,Female,Married,Rural,Bachelor,Employed,798,German
477,39,Female,Married,Rural,Master,Unemployed,2947,Spanish
478,37,Male,Married,Rural,Professional Certification,Self-Employed,7498,French
479,59,Female,Married,Urban,Bachelor,Employed,934,English
480,43,Female,Married,Suburban,Bachelor,Employed,2202,German
481,33,Male,Married,Urban,PhD,Employed,6661,German
482,27,Male,Single,Rural,Master,Employed,2233,French
483,22,Male,Single,Suburban,Master,Student,3136,Spanish
484,36,Female,Married,Rural,Bachelor,Employed,1310,German
485,28,Female,Married,Urban,Master,Self-Employed,2609,French
486,23,Male,Single,Suburban,Bachelor,Retired,969,German
487,29,Female,Married,Urban,Master,Employed,2026,Spanish
488,26,Male,Single,Rural,Master,Employed,1787,French
489,48,Male,Divorced,Suburban,Bachelor,Unemployed,1396,English
490,42,Male,Married,Rural,Bachelor,Employed,1815,English
491,34,Female,Single,Rural,Bachelor,Employed,1450,German
492,46,Male,Divorced,Urban,Master,Self-Employed,3548,Spanish
493,35,Male,Married,Urban,Professional Certification,Employed,6312,English
494,28,Male,Married,Urban,Master,Employed,2108,English
495,47,Male,Married,Suburban,Master,Self-Employed,3096,German
496,39,Male,Married,Rural,PhD,Unemployed,5624,German
497,26,Male,Married,Urban,Master,Employed,2747,Spanish
498,33,Female,Single,Urban,Bachelor,Employed,805,French
499,27,Male,Single,Suburban,Bachelor,Self-Employed,2016,French
500,23,Female,Single,Suburban,Bachelor,Retired,1277,French
501,42,Male,Single,Urban,Professional Certification,Employed,5314,German
502,50,Female,Single,Urban,Bachelor,Employed,782,Spanish
503,23,Male,Single,Urban,Master,Retired,3526,French
504,39,Male,Married,Rural,Bachelor,Unemployed,1929,English
505,29,Female,Single,Suburban,Master,Employed,3792,English
506,31,Female,Married,Urban,Bachelor,Employed,1481,English
507,30,Female,Single,Suburban,Master,Self-Employed,3241,German
508,28,Male,Single,Rural,Master,Self-Employed,3885,French
509,35,Female,Married,Suburban,Bachelor,Self-Employed,1967,German
510,28,Female,Married,Rural,Master,Self-Employed,1614,English
511,37,Female,Single,Urban,Master,Employed,1814,Spanish
512,34,Male,Married,Urban,Master,Employed,2378,Spanish
513,33,Male,Single,Rural,Bachelor,Employed,706,German
514,27,Male,Single,Rural,Master,Employed,2225,French
515,30,Male,Married,Suburban,Bachelor,Employed,1039,Spanish
516,41,Female,Married,Rural,Master,Self-Employed,3496,German
517,39,Male,Married,Rural,Bachelor,Employed,2088,French
518,27,Female,Single,Suburban,Master,Unemployed,3600,French
519,35,Female,Married,Rural,PhD,Employed,4726,Spanish
520,41,Male,Married,Rural,Professional Certification,Self-Employed,7313,German
521,21,Male,Single,Urban,Bachelor,Student,771,Spanish
522,39,Female,Married,Rural,Bachelor,Unemployed,1510,English
523,29,Male,Single,Urban,Master,Employed,2831,Spanish
524,39,Female,Married,Urban,Master,Unemployed,2493,Spanish
525,28,Female,Married,Suburban,Bachelor,Self-Employed,1315,French
526,20,Male,Single,Rural,Professional Certification,Employed,5057,French
527,21,Female,Single,Rural,Bachelor,Employed,2173,English
528,35,Female,Married,Rural,PhD,Employed,4992,Spanish
529,37,Male,Married,Urban,Master,Employed,1782,German
530,27,Male,Married,Urban,PhD,Employed,5129,Spanish
531,40,Male,Married,Suburban,Bachelor,Employed,976,English
532,21,Male,Single,Urban,Bachelor,Student,1547,French
533,34,Female,Married,Urban,Master,Employed,2084,Spanish
534,25,Male,Single,Rural,Master,Employed,1556,French
535,29,Female,Married,Urban,Master,Employed,2473,German
536,35,Male,Single,Rural,Master,Employed,2961,French
537,28,Male,Married,Suburban,Master,Employed,1675,Spanish
538,31,Male,Married,Rural,PhD,Employed,5158,Spanish
539,43,Male,Divorced,Rural,PhD,Self-Employed,4768,French
540,30,Female,Single,Suburban,Master,Employed,3459,English
541,41,Male,Married,Rural,PhD,Employed,4857,German
542,25,Female,Single,Suburban,Master,Self-Employed,1947,German
543,39,Male,Married,Urban,Bachelor,Employed,1220,German
544,46,Male,Divorced,Urban,Bachelor,Employed,782,French
545,18,Male,Single,Suburban,Middle school,Student,242,French
546,28,Male,Married,Rural,Master,Employed,1630,Spanish
547,39,Male,Married,Urban,Master,Employed,2499,French
548,33,Male,Married,Urban,PhD,Employed,6799,French
549,37,Female,Single,Urban,Bachelor,Employed,987,German
550,30,Female,Married,Urban,Bachelor,Employed,791,German
551,35,Female,Married,Rural,Bachelor,Self-Employed,1143,English
552,33,Male,Married,Suburban,Master,Employed,2629,Spanish
553,44,Male,Divorced,Rural,Professional Certification,Employed,6363,English
554,37,Female,Married,Suburban,PhD,Employed,5575,Spanish
555,37,Female,Married,Rural,Professional Certification,Self-Employed,6040,Spanish
556,31,Male,Single,Rural,Master,Employed,3151,German
557,31,Female,Married,Rural,PhD,Employed,3451,German
558,31,Female,Married,Urban,Bachelor,Unemployed,2178,Spanish
559,38,Female,Married,Urban,Professional Certification,Self-Employed,7403,Spanish
560,31,Female,Married,Suburban,Bachelor,Self-Employed,1754,German
561,37,Male,Single,Rural,Professional Certification,Employed,5351,French
562,51,Female,Divorced,Urban,Bachelor,Employed,745,Spanish
563,41,Male,Married,Rural,Bachelor,Self-Employed,1805,Spanish
564,32,Female,Single,Suburban,Master,Employed,3204,French
565,44,Female,Single,Urban,PhD,Self-Employed,3456,Spanish
566,31,Male,Single,Urban,Bachelor,Employed,1564,Spanish
567,18,Female,Single,Suburban,Middle school,Employed,385,German
568,26,Male,Married,Urban,Master,Employed,2569,English
569,20,Male,Single,Suburban,PhD,Student,3747,French
570,32,Male,Married,Rural,PhD,Employed,6793,English
571,35,Male,Single,Suburban,Bachelor,Employed,917,German
572,48,Male,Divorced,Urban,Master,Employed,3385,German
573,37,Male,Married,Rural,Master,Employed,3658,German
574,33,Female,Married,Urban,Bachelor,Self-Employed,1589,Spanish
575,41,Female,Married,Rural,Bachelor,Employed,2082,German
576,18,Male,Single,Suburban,High School,Student,684,Spanish
577,36,Male,Single,Suburban,Bachelor,Employed,1520,English
578,41,Female,Married,Suburban,Bachelor,Employed,1229,French
579,23,Male,Single,Urban,Master,Retired,2113,French
580,44,Male,Single,Rural,Bachelor,Employed,1623,French
581,37,Female,Single,Urban,PhD,Employed,6216,English
582,31,Female,Married,Suburban,Bachelor,Employed,933,Spanish
583,40,Male,Married,Urban,Bachelor,Employed,2285,German
584,53,Female,Married,Suburban,Professional Certification,Employed,5327,Spanish
585,36,Female,Married,Rural,Bachelor,Employed,1881,French
586,36,Female,Married,Urban,Bachelor,Employed,997,French
587,31,Male,Married,Urban,Master,Employed,2976,German
588,28,Female,Married,Rural,Master,Employed,1759,German
589,41,Female,Married,Rural,Bachelor,Employed,1955,Spanish
590,28,Male,Married,Rural,Master,Employed,3828,French
591,35,Male,Married,Suburban,Bachelor,Employed,921,Spanish
592,31,Male,Single,Rural,Bachelor,Employed,872,German
593,38,Female,Single,Suburban,Master,Employed,2676,German
594,37,Male,Married,Rural,Bachelor,Unemployed,1005,German
595,43,Male,Married,Urban,Master,Self-Employed,2321,English
596,30,Female,Single,Urban,Master,Employed,1876,English
597,32,Female,Married,Suburban,Bachelor,Employed,940,Spanish
598,27,Female,Married,Suburban,Master,Self-Employed,2811,Spanish
599,31,Male,Single,Urban,Bachelor,Employed,1956,Spanish
600,38,Female,Married,Suburban,Professional Certification,Employed,7507,German
601,41,Female,Married,Rural,PhD,Self-Employed,6327,French
602,27,Male,Married,Urban,Master,Employed,3651,French
603,41,Female,Married,Rural,Bachelor,Employed,1107,French
604,45,Male,Married,Suburban,Bachelor,Self-Employed,910,German
605,38,Male,Married,Urban,Bachelor,Employed,2160,Spanish
606,50,Female,Divorced,Rural,Bachelor,Employed,1053,French
607,28,Male,Married,Rural,Master,Self-Employed,2441,English
608,25,Male,Married,Urban,Bachelor,Employed,1177,Spanish
609,20,Male,Single,Suburban,Bachelor,Student,1710,Spanish
610,46,Male,Married,Urban,Bachelor,Self-Employed,2239,French
611,40,Male,Married,Suburban,Professional Certification,Employed,7645,Spanish
612,34,Male,Married,Urban,Bachelor,Employed,1265,English
613,37,Female,Single,Rural,PhD,Employed,5385,German
614,25,Male,Married,Urban,Master,Employed,3552,French
615,54,Female,Married,Suburban,Bachelor,Employed,1985,German
616,36,Female,Single,Urban,Bachelor,Unemployed,2071,English
617,35,Male,Married,Rural,Bachelor,Employed,1787,French
618,40,Female,Single,Suburban,Professional Certification,Employed,5192,English
619,38,Male,Single,Urban,Bachelor,Self-Employed,1983,English
620,36,Male,Married,Suburban,Bachelor,Employed,1620,German
621,28,Male,Married,Suburban,Bachelor,Employed,1043,German
622,38,Male,Married,Urban,Professional Certification,Self-Employed,7042,French
623,50,Female,Divorced,Suburban,Bachelor,Unemployed,1499,German
624,45,Male,Married,Rural,PhD,Employed,4246,French
625,47,Female,Married,Rural,Bachelor,Employed,1630,English
626,30,Female,Married,Urban,Master,Employed,3277,English
627,27,Female,Married,Urban,Bachelor,Employed,1775,German
628,33,Male,Married,Rural,Bachelor,Employed,1207,German
629,35,Female,Married,Rural,Professional Certification,Employed,7820,English
630,43,Female,Married,Rural,Bachelor,Employed,2286,German
631,21,Male,Single,Rural,Bachelor,Student,1538,French
632,47,Female,Married,Suburban,Professional Certification,Self-Employed,5972,German
633,33,Male,Married,Suburban,Bachelor,Employed,1742,French
634,31,Male,Married,Urban,Bachelor,Unemployed,1236,Spanish
635,26,Male,Married,Urban,Master,Employed,3807,English
636,21,Female,Single,Urban,Bachelor,Employed,1744,German
637,41,Male,Married,Urban,Bachelor,Unemployed,1516,French
638,35,Male,Divorced,Urban,Bachelor,Self-Employed,2268,German
639,24,Male,Single,Suburban,Master,Retired,3116,Spanish
640,24,Male,Single,Rural,Bachelor,Retired,1066,Spanish
641,32,Female,Married,Suburban,Professional Certification,Employed,7544,English
642,48,Female,Divorced,Suburban,Bachelor,Employed,1544,German
643,32,Female,Married,Rural,Bachelor,Self-Employed,1057,German
644,22,Female,Single,Urban,Master,Student,3666,German
645,33,Male,Married,Rural,Bachelor,Unemployed,1844,French
646,32,Male,Single,Urban,Master,Employed,1764,Spanish
647,18,Male,Single,Rural,High School,Employed,469,French
648,34,Female,Divorced,Suburban,Bachelor,Self-Employed,1020,French
649,33,Female,Single,Urban,Bachelor,Employed,1816,English
650,40,Male,Single,Suburban,PhD,Employed,6194,English
651,49,Female,Divorced,Suburban,Bachelor,Employed,1688,English
652,44,Male,Single,Suburban,Master,Self-Employed,2869,English
653,32,Female,Single,Urban,Professional Certification,Employed,5426,French
654,26,Female,Married,Rural,PhD,Self-Employed,3083,English
655,55,Female,Married,Urban,Professional Certification,Employed,6567,French
656,35,Female,Married,Rural,Bachelor,Unemployed,816,Spanish
657,35,Female,Single,Rural,Master,Self-Employed,1733,Spanish
658,34,Male,Single,Rural,Bachelor,Employed,781,Spanish
659,36,Female,Married,Rural,Bachelor,Employed,1743,Spanish
660,33,Male,Single,Urban,Master,Employed,2873,Spanish
661,30,Male,Married,Rural,Master,Employed,3507,Spanish
662,30,Male,Married,Urban,PhD,Employed,5946,German
663,34,Female,Single,Rural,Bachelor,Employed,2016,French
664,30,Female,Married,Suburban,Master,Employed,3502,Spanish
665,29,Female,Single,Urban,Master,Self-Employed,2741,Spanish
666,35,Female,Married,Suburban,Bachelor,Employed,1808,French
667,32,Female,Single,Rural,Bachelor,Employed,1785,Spanish
668,47,Male,Single,Urban,PhD,Employed,3406,French
669,18,Male,Single,Rural,High School,Student,336,French
670,43,Male,Single,Rural,Bachelor,Employed,1346,Spanish
671,44,Female,Single,Urban,Bachelor,Employed,736,French
672,18,Male,Single,Suburban,High School,Employed,587,German
673,32,Male,Married,Rural,PhD,Employed,5528,German
674,32,Male,Married,Urban,Bachelor,Self-Employed,1581,Spanish
675,23,Male,Single,Suburban,Master,Retired,3596,English
676,28,Male,Married,Urban,Master,Self-Employed,2108,German
677,26,Male,Single,Rural,Master,Employed,2405,English
678,49,Male,Single,Rural,Bachelor,Employed,946,German
679,42,Female,Married,Urban,Master,Employed,3069,German
680,45,Male,Single,Urban,Professional Certification,Employed,6976,English
681,40,Female,Single,Rural,Master,Employed,3541,English
682,25,Female,Married,Rural,Master,Self-Employed,2945,German
683,30,Female,Single,Urban,Master,Unemployed,3542,English
684,38,Male,Single,Suburban,Bachelor,Employed,1573,Spanish
685,25,Female,Married,Rural,Bachelor,Employed,888,French
686,40,Male,Single,Urban,Bachelor,Self-Employed,1677,English
687,33,Female,Married,Rural,Master,Employed,3444,Spanish
688,32,Female,Married,Urban,Bachelor,Employed,1235,English
689,40,Female,Married,Rural,Bachelor,Employed,800,Spanish
690,38,Female,Single,Urban,Master,Employed,3037,German
691,32,Male,Single,Urban,Bachelor,Employed,1816,German
692,44,Male,Married,Rural,Bachelor,Employed,1726,French
693,26,Female,Married,Urban,Master,Self-Employed,3210,German
694,39,Female,Single,Suburban,PhD,Employed,3604,Spanish
695,39,Female,Married,Rural,Bachelor,Employed,1338,German
696,32,Female,Married,Rural,Bachelor,Unemployed,984,German
697,37,Female,Married,Rural,Master,Employed,2473,Spanish
698,24,Male,Single,Rural,Master,Retired,2258,French
699,42,Male,Single,Suburban,Master,Employed,1982,Spanish
700,33,Female,Single,Urban,Bachelor,Employed,917,French
701,30,Female,Single,Rural,Master,Employed,1897,Spanish
702,43,Female,Married,Rural,Bachelor,Employed,1094,English
703,29,Male,Married,Rural,Bachelor,Employed,2122,English
704,23,Male,Single,Suburban,Master,Retired,2507,Spanish
705,22,Female,Single,Urban,PhD,Student,4409,Spanish
706,39,Female,Single,Rural,Master,Employed,1897,French
707,24,Male,Single,Rural,Master,Retired,3801,German
708,49,Female,Single,Suburban,Bachelor,Self-Employed,1905,Spanish
709,18,Female,Single,Suburban,Middle school,Student,255,Spanish
710,48,Male,Divorced,Urban,Professional Certification,Self-Employed,7104,German
711,36,Female,Divorced,Suburban,Bachelor,Employed,983,English
712,34,Female,Married,Urban,Bachelor,Employed,1861,English
713,30,Male,Married,Rural,Master,Employed,1723,Spanish
714,38,Female,Single,Urban,PhD,Employed,4794,German
715,34,Female,Married,Rural,Bachelor,Unemployed,1554,Spanish
716,43,Male,Married,Urban,Master,Employed,1789,French
717,35,Female,Married,Rural,Professional Certification,Self-Employed,5182,English
718,36,Female,Single,Suburban,Bachelor,Employed,1929,English
719,32,Male,Single,Urban,PhD,Employed,4559,German
720,34,Male,Single,Urban,Bachelor,Unemployed,1963,French
721,37,Male,Single,Rural,Bachelor,Employed,2285,French
722,21,Male,Single,Rural,Bachelor,Employed,1202,Spanish
723,24,Female,Single,Rural,Bachelor,Retired,1727,French
724,40,Male,Single,Suburban,Master,Employed,3219,German
725,36,Female,Single,Rural,Master,Employed,1544,French
726,33,Male,Married,Suburban,Bachelor,Self-Employed,1108,German
727,35,Male,Married,Suburban,Professional Certification,Employed,6638,German
728,37,Male,Divorced,Suburban,Master,Employed,1712,Spanish
729,30,Female,Married,Suburban,Master,Self-Employed,2348,French
730,28,Female,Divorced,Urban,Master,Unemployed,2095,Spanish
731,36,Female,Single,Rural,PhD,Employed,4799,German
732,27,Male,Married,Suburban,Bachelor,Employed,1605,German
733,38,Female,Divorced,Suburban,PhD,Employed,3435,French
734,21,Female,Single,Suburban,Master,Employed,3420,French
735,43,Female,Married,Urban,Bachelor,Employed,1432,Spanish
736,38,Female,Married,Suburban,Bachelor,Employed,1194,English
737,37,Male,Married,Suburban,Master,Self-Employed,3945,German
738,42,Male,Married,Rural,Bachelor,Self-Employed,1190,English
739,48,Male,Married,Suburban,PhD,Employed,6140,Spanish
740,43,Male,Single,Rural,PhD,Self-Employed,5652,German
741,20,Male,Single,Suburban,PhD,Student,6028,French
742,24,Male,Single,Rural,PhD,Retired,5125,German
743,30,Female,Married,Suburban,Master,Employed,1862,German
744,35,Male,Married,Rural,Professional Certification,Employed,5681,French
745,39,Female,Married,Suburban,Bachelor,Employed,1495,Spanish
746,29,Female,Married,Suburban,Master,Self-Employed,3691,German
747,36,Male,Married,Rural,Bachelor,Self-Employed,725,Spanish
748,28,Male,Single,Urban,Master,Employed,2503,Spanish
749,30,Male,Married,Rural,Master,Employed,2155,English
750,23,Female,Single,Suburban,PhD,Retired,4915,German
