customer_id,monthly_spending,credit_score,payment_method,avg_payment_delay,payment_behavior_index,credit_limit
641,265,433,Debit Card,7,0.42,9202
642,51,551,Credit Card,1,0.46,15787
643,327,654,Bank Transfer,11,0.52,10751
644,672,734,E-Wallet,10,0.59,4476
645,756,830,Credit Card,10,0.97,4408
646,839,599,Debit Card,0,0.02,18074
647,908,354,Credit Card,11,0.56,9827
648,27,720,Debit Card,0,0.56,11303
649,611,499,Credit Card,9,0.79,15373
650,975,582,Bank Transfer,13,0.91,19008
651,82,745,Credit Card,13,0.07,7321
652,507,548,Debit Card,9,0.41,19040
653,342,717,Debit Card,0,0.47,16564
654,807,725,Debit Card,0,0.94,15911
655,198,708,Bank Transfer,1,0.25,16287
656,259,456,Credit Card,5,0.66,19850
657,726,355,E-Wallet,14,0.33,3703
658,246,457,Debit Card,9,0.31,6911
659,355,607,E-Wallet,0,0.81,8287
660,459,539,Bank Transfer,11,0.58,13438
661,179,517,Credit Card,6,0.85,3374
662,664,500,Debit Card,11,0.13,3264
663,559,813,Bank Transfer,9,0.61,4627
664,171,363,Debit Card,14,0.54,1455
665,635,535,E-Wallet,13,0.4,13685
666,689,745,Debit Card,11,0.3,13471
667,207,564,Debit Card,12,0.93,7409
668,852,581,Bank Transfer,7,1,5084
669,381,455,Debit Card,3,0.11,16129
670,122,553,E-Wallet,8,0.93,4845
671,364,529,E-Wallet,7,0.06,13338
672,538,769,E-Wallet,11,0.3,4017
673,136,587,Debit Card,9,0.02,19985
674,351,313,Debit Card,1,0.72,12378
675,640,411,E-Wallet,0,0.97,14305
676,385,509,E-Wallet,1,0.99,18603
677,922,376,Debit Card,7,0.67,10629
678,387,334,Credit Card,9,0.82,15650
679,882,470,Bank Transfer,5,0.5,17614
680,966,332,Bank Transfer,11,0.92,14133
681,650,457,E-Wallet,6,0.13,4172
682,533,830,E-Wallet,3,0.74,2916
683,872,482,Bank Transfer,13,0.59,9580
684,750,613,E-Wallet,3,0.4,8165
685,919,344,Debit Card,12,0.99,7969
686,525,541,Debit Card,14,0.85,1115
687,770,489,Bank Transfer,8,0.63,8182
688,640,833,E-Wallet,4,0.41,5042
689,208,418,Credit Card,5,0.15,1654
690,394,662,E-Wallet,9,0.02,14907
691,303,408,Debit Card,1,0.43,3946
692,955,748,E-Wallet,13,0.9,14941
693,232,450,E-Wallet,4,0.5,13884
694,663,697,E-Wallet,13,0.46,17173
695,680,396,Credit Card,11,0.34,7194
696,399,723,Credit Card,8,0.83,17603
697,760,622,Bank Transfer,4,0.35,18856
698,173,441,E-Wallet,8,0.04,5959
699,505,681,Debit Card,5,0.98,4838
700,838,613,Debit Card,12,0.45,10000
701,28,718,Debit Card,1,0.98,9201
702,152,677,E-Wallet,10,0.28,12381
703,747,326,Credit Card,3,0.37,6556
704,872,680,Credit Card,13,0.73,1366
705,878,783,Bank Transfer,6,0.38,11507
706,398,708,Bank Transfer,12,0.42,16077
707,537,842,E-Wallet,1,0.39,8870
708,786,569,Debit Card,1,0.43,6930
709,290,656,E-Wallet,6,0.42,19619
710,517,525,Debit Card,12,0.65,2150
711,463,311,Bank Transfer,14,0.56,5383
712,235,650,Debit Card,0,0.97,16610
713,391,308,Credit Card,9,0.5,18166
714,23,452,E-Wallet,4,0.27,6313
715,131,459,E-Wallet,14,0.19,18390
716,325,440,Debit Card,10,0.48,16771
717,182,836,E-Wallet,6,0.07,5709
718,895,311,Credit Card,2,0.37,11291
719,561,801,Bank Transfer,3,0.03,6860
720,754,600,Bank Transfer,1,0.45,6005
721,500,311,Bank Transfer,4,0.33,3075
722,774,838,Credit Card,1,0.92,8849
723,331,849,Debit Card,2,0.66,3230
724,627,471,Debit Card,14,0.71,17019
725,910,721,Bank Transfer,10,0.22,7946
726,822,324,Debit Card,7,0.99,3547
727,932,505,E-Wallet,14,0.38,16634
728,574,487,E-Wallet,0,0.66,9661
729,330,501,Credit Card,0,0.94,18281
730,661,323,Debit Card,8,0.67,4135
731,380,411,E-Wallet,9,0.07,3103
732,156,392,Credit Card,13,0.23,3616
733,69,630,E-Wallet,9,0.29,16334
734,937,545,Bank Transfer,1,0.87,13997
735,879,843,Debit Card,8,0.07,9108
736,30,680,Credit Card,4,0.91,3925
737,920,764,Bank Transfer,2,0.29,13226
738,310,305,Debit Card,9,0.91,11088
739,448,400,Debit Card,0,0.19,15827
740,836,315,Bank Transfer,3,0.2,13926
741,49,617,Debit Card,8,0.94,15118
742,602,819,Debit Card,0,0.9,15720
743,744,433,E-Wallet,10,0.66,12399
744,736,507,Bank Transfer,11,0.74,6860
745,986,679,Bank Transfer,13,0.8,15284
746,114,476,Credit Card,13,0.14,2976
747,414,352,E-Wallet,10,0.13,1327
748,885,488,Credit Card,13,0.87,12790
749,871,621,Credit Card,2,0.41,5961
750,264,747,Bank Transfer,1,0.65,1901
751,594,698,E-Wallet,10,0.03,3998
752,218,407,Credit Card,1,0.16,7144
753,926,620,Debit Card,7,0.83,16861
754,483,679,E-Wallet,0,0.84,15732
755,568,330,E-Wallet,9,0.82,4931
756,240,425,E-Wallet,7,0.94,16188
757,228,315,Bank Transfer,1,0.97,16449
758,127,369,Credit Card,2,0.78,14808
759,284,557,E-Wallet,10,0.51,7078
760,510,368,Debit Card,14,0.76,11176
761,769,716,E-Wallet,3,0.05,2288
762,677,539,Credit Card,12,0.84,4313
763,728,471,Bank Transfer,7,0.35,17350
764,649,761,Debit Card,0,0,6230
765,705,716,Credit Card,3,0.95,11292
766,723,554,Bank Transfer,5,0.13,10421
767,480,590,Credit Card,6,0.73,14359
768,416,493,Debit Card,5,0.44,8692
769,722,569,Debit Card,3,0.31,5817
770,712,486,E-Wallet,6,0.92,11317
771,117,697,Bank Transfer,8,0.34,9623
772,631,381,E-Wallet,10,0.82,2802
773,129,553,Credit Card,5,0.18,5018
774,156,509,E-Wallet,2,0,12222
775,876,649,E-Wallet,1,0.4,9071
776,56,841,Credit Card,7,0.22,11730
777,908,732,E-Wallet,13,0.58,7203
778,816,627,Credit Card,3,0.8,1445
779,609,443,Bank Transfer,3,0.45,12959
780,83,385,Bank Transfer,2,0.95,4666
781,119,464,Credit Card,1,0.44,18100
782,228,608,Bank Transfer,13,0.98,3166
783,689,463,Bank Transfer,9,0.25,9607
784,339,386,Bank Transfer,0,0.85,17719
785,145,600,Bank Transfer,4,0.67,14942
786,848,447,Bank Transfer,12,0.15,9604
787,404,529,Credit Card,5,0.53,4507
788,768,390,Debit Card,6,0.81,5933
789,850,416,Credit Card,5,0.16,12191
790,472,832,Credit Card,4,0.25,18998
791,856,412,Debit Card,2,0.63,13241
792,187,827,Bank Transfer,4,0.86,9482
793,981,427,Bank Transfer,12,0.51,3176
794,273,459,E-Wallet,5,0.92,6029
795,42,646,E-Wallet,0,0.14,12200
796,825,705,Debit Card,6,0.76,19903
797,454,600,Bank Transfer,2,0.85,16594
798,493,597,Credit Card,12,0.58,16376
799,286,316,Bank Transfer,14,1,14590
800,424,785,Credit Card,7,0.06,14038
801,271,542,Debit Card,10,0.45,16762
802,598,524,E-Wallet,2,0.48,16134
803,41,571,Credit Card,3,0.76,14697
804,988,423,Bank Transfer,3,0.83,8650
805,793,519,Credit Card,5,0.98,7495
806,89,831,E-Wallet,7,0.36,19209
807,339,676,Bank Transfer,12,0.33,5066
808,671,407,Credit Card,8,0.95,18255
809,453,589,E-Wallet,12,0.71,2262
810,176,832,Credit Card,9,0.82,11045
811,639,809,Credit Card,14,0.87,12874
812,522,703,Credit Card,5,0.8,7444
813,153,538,Bank Transfer,4,0.24,12194
814,97,809,E-Wallet,3,0.75,15732
815,691,684,Debit Card,2,0.4,14365
816,354,831,Debit Card,8,0.29,5410
817,202,587,E-Wallet,12,0.34,6222
818,660,409,Debit Card,5,0.42,14999
819,48,332,Credit Card,1,0.25,13421
820,605,604,Bank Transfer,9,0.43,5657
821,257,656,Credit Card,2,0.4,14240
822,596,654,Debit Card,10,0.65,9281
823,459,373,E-Wallet,11,1,3660
824,223,415,Credit Card,11,0.17,4785
825,724,596,Debit Card,8,0.62,11448
826,506,594,E-Wallet,6,0.18,1589
827,280,554,Bank Transfer,12,0.71,8055
828,196,575,Debit Card,9,0.4,17572
829,424,717,E-Wallet,3,0.67,4198
830,629,553,E-Wallet,9,0.93,13562
831,573,433,Debit Card,12,0.43,18501
832,847,404,Bank Transfer,6,0.13,11047
833,498,759,Credit Card,6,0.39,17965
834,738,411,E-Wallet,8,0.29,12325
835,454,302,Bank Transfer,14,0.42,6888
836,47,325,Bank Transfer,0,0.59,14243
837,62,844,E-Wallet,8,0.12,6542
838,468,400,Debit Card,6,0.38,9833
839,905,420,Credit Card,12,0.16,16930
840,188,837,Debit Card,0,0.3,7797
841,673,741,Debit Card,6,0.42,14762
842,494,734,Bank Transfer,9,0.1,11635
843,513,744,E-Wallet,0,0.44,9509
844,263,600,Debit Card,10,0.54,15372
845,503,698,Credit Card,11,0.86,1146
846,916,831,Debit Card,1,0.74,3869
847,832,440,E-Wallet,4,0.55,18091
848,204,423,Debit Card,11,0.41,7230
849,436,601,Debit Card,6,0.93,7157
850,113,652,Credit Card,4,0.9,4288
851,387,750,Bank Transfer,9,0.38,6687
852,36,599,Bank Transfer,11,0.98,13845
853,400,609,Credit Card,10,0.4,14781
854,525,713,Debit Card,3,0.33,4989
855,341,581,E-Wallet,12,0.58,9343
856,739,361,Debit Card,12,0.85,15910
857,642,336,Bank Transfer,5,0.29,2184
858,718,628,Credit Card,0,0.15,13482
859,767,778,Bank Transfer,8,0.52,17112
860,484,824,Debit Card,10,0.1,16468
861,91,638,Debit Card,10,0.66,6594
862,180,406,Credit Card,4,0.95,1191
863,479,562,Bank Transfer,3,0.39,16395
864,439,698,Bank Transfer,12,0.06,11354
865,262,529,Credit Card,11,0.32,18551
866,92,639,E-Wallet,9,0.47,13028
867,499,602,E-Wallet,14,0.22,9581
868,18,482,E-Wallet,0,0.78,1202
869,526,688,Debit Card,6,0.61,2238
870,826,560,E-Wallet,10,0.5,19929
871,80,368,Bank Transfer,1,0.21,7722
872,743,597,Credit Card,13,0.39,15433
873,401,822,Credit Card,12,0.34,19027
874,988,351,E-Wallet,8,0.03,16833
875,341,302,Credit Card,11,0.33,12060
876,414,608,Debit Card,13,0.18,13885
877,466,419,Debit Card,5,0.92,4189
878,721,515,Debit Card,1,0.29,12772
879,978,469,Bank Transfer,0,0.69,6079
880,635,689,Debit Card,6,0.22,3463
881,767,394,E-Wallet,7,0.82,4746
882,967,594,Bank Transfer,10,0.91,1477
883,632,302,E-Wallet,8,0.77,5127
884,431,312,Bank Transfer,7,0.54,1918
885,143,512,E-Wallet,7,0.74,2117
886,567,685,Bank Transfer,3,0.1,14823
887,849,317,Credit Card,13,0.45,16036
888,641,604,Credit Card,5,0.26,12388
889,289,729,Credit Card,0,0.02,10719
890,798,395,Debit Card,2,0.95,14962
891,973,516,Bank Transfer,4,0.78,6296
892,177,838,E-Wallet,8,0.32,1969
893,509,613,Debit Card,9,0.83,6106
894,977,340,Credit Card,7,0.58,18109
895,589,372,Debit Card,1,0.64,11598
896,581,466,Credit Card,8,0.22,10991
897,979,334,Bank Transfer,1,0.89,13543
898,217,651,Credit Card,8,0.52,5384
899,990,571,E-Wallet,2,0.81,7656
900,752,570,Debit Card,8,0.23,18437
901,38,322,Bank Transfer,3,0.67,12605
902,392,640,E-Wallet,13,0.6,5895
903,264,837,E-Wallet,14,0.32,17245
904,45,370,Bank Transfer,7,0.47,9482
905,722,475,Bank Transfer,13,0.18,11775
906,248,338,E-Wallet,6,0.49,15750
907,903,442,Bank Transfer,4,0.66,6550
908,403,806,Bank Transfer,10,0.79,11215
909,244,787,Bank Transfer,0,0.52,18267
910,187,436,Debit Card,3,0.15,18004
911,701,312,Debit Card,2,0.85,7874
912,672,379,Credit Card,13,0.79,4637
913,237,715,Debit Card,0,0.62,8346
914,255,641,Credit Card,4,0.08,16661
915,939,340,Debit Card,7,0.07,1592
916,75,417,E-Wallet,10,0.21,12196
917,712,577,Debit Card,0,0.09,17113
918,227,848,Credit Card,12,0.66,14261
919,413,318,Bank Transfer,2,0.01,15110
920,64,408,Debit Card,10,0.01,19987
921,291,735,E-Wallet,8,0.59,2190
922,134,637,E-Wallet,6,0.52,3647
923,151,749,E-Wallet,4,0.2,19617
924,778,827,Debit Card,7,0.49,8410
925,39,492,Credit Card,1,0.69,16876
926,103,435,Bank Transfer,10,0.83,14609
927,191,662,Debit Card,0,0.77,17845
928,325,391,Credit Card,4,0.69,8174
929,197,495,Debit Card,4,0.6,1955
930,505,346,Credit Card,14,0.64,5901
931,423,517,E-Wallet,3,0.47,19058
932,895,616,Debit Card,0,0.75,19394
933,35,758,Bank Transfer,7,0.48,15227
934,829,832,E-Wallet,6,0.45,1319
935,205,770,E-Wallet,1,0.44,12472
936,811,622,Bank Transfer,11,0.92,7314
937,220,692,Bank Transfer,12,0.05,13581
938,925,690,Bank Transfer,11,0.7,9292
939,264,514,E-Wallet,12,0.78,17312
940,143,481,Bank Transfer,5,0.29,5237
941,298,754,Credit Card,0,0.99,5325
942,531,764,Bank Transfer,6,0,17579
943,805,710,Credit Card,13,0.27,4981
944,781,670,Debit Card,13,0.51,17056
945,431,664,Bank Transfer,0,0.62,17105
946,940,547,E-Wallet,2,0.34,8421
947,167,553,Credit Card,11,0.17,18776
948,117,472,Credit Card,7,0.52,18581
949,230,452,Credit Card,12,0.94,7955
950,380,550,Bank Transfer,1,0.63,1447
951,411,402,E-Wallet,8,0.33,11992
952,999,815,E-Wallet,9,0.68,17216
953,135,309,Bank Transfer,6,0.32,12843
954,52,500,Debit Card,2,0.5,13586
955,708,471,Bank Transfer,5,0.52,6894
956,372,633,Credit Card,3,0.98,1497
957,285,331,E-Wallet,3,0.31,15945
958,563,374,E-Wallet,2,0.56,12729
959,953,351,Credit Card,4,0,13894
960,998,734,Bank Transfer,4,0.07,9379
961,443,532,Bank Transfer,9,0.23,11496
962,705,454,Bank Transfer,2,0.04,7186
963,316,516,Bank Transfer,6,0.37,1203
964,833,748,Credit Card,13,0.42,7073
965,624,364,Debit Card,13,0.06,16444
966,827,366,Credit Card,5,0.67,11457
967,669,486,Debit Card,14,0.8,4464
968,89,677,Bank Transfer,2,0.99,13758
969,273,466,E-Wallet,7,0.44,3283
970,948,626,Debit Card,2,0.58,13432
971,325,349,Bank Transfer,7,0.58,3461
972,971,662,Debit Card,1,0.59,10682
973,269,497,Credit Card,3,0.46,13608
974,905,613,E-Wallet,9,0.53,12689
975,710,661,Credit Card,0,0.72,4944
976,718,764,Debit Card,12,0.37,18438
977,760,586,E-Wallet,2,0.69,15759
978,177,569,Debit Card,10,0.29,19198
979,878,422,E-Wallet,5,0.89,16081
980,10,758,Bank Transfer,0,0.04,4427
981,688,443,E-Wallet,4,0.88,17620
982,916,843,Debit Card,14,0.03,4295
983,918,669,Credit Card,10,0.92,3285
984,150,531,Credit Card,14,0.31,13823
985,35,703,E-Wallet,4,0.62,10577
986,697,436,Credit Card,11,0.56,18207
987,366,568,Debit Card,14,0.98,2766
988,493,607,Debit Card,0,0.89,18548
989,368,340,Bank Transfer,6,0.29,2469
990,758,622,E-Wallet,7,0.28,9004
991,312,497,Credit Card,2,0.35,17865
992,359,332,Debit Card,13,0.18,7297
993,284,629,Credit Card,13,0.65,19617
994,718,489,E-Wallet,2,0.13,19935
995,309,830,E-Wallet,3,0.87,8206
996,694,689,Credit Card,1,0.05,19579
997,545,740,Credit Card,10,0.51,8585
998,123,353,Bank Transfer,6,0.91,7692
999,73,651,Credit Card,1,0.65,14769
1000,161,669,Bank Transfer,14,0.66,11959
1001,645,431,Debit Card,13,0.01,4909
1002,404,446,E-Wallet,3,0.99,10960
1003,509,498,Credit Card,13,0.58,18101
1004,148,775,Credit Card,10,0.37,1222
1005,449,550,Debit Card,14,0.29,11009
1006,232,758,Bank Transfer,11,0.7,7349
1007,74,510,Debit Card,0,0.67,10865
1008,131,532,E-Wallet,6,0.15,11992
1009,918,735,E-Wallet,14,0.86,18630
1010,998,513,E-Wallet,13,0.76,13553
1011,501,389,Credit Card,2,0.49,14709
1012,605,658,Credit Card,14,0.06,14139
1013,516,764,Bank Transfer,3,0.33,4937
1014,820,567,E-Wallet,10,0.73,17058
1015,531,441,Debit Card,11,0.22,5857
1016,992,698,Debit Card,11,0.75,12624
1017,422,692,Bank Transfer,8,0.62,2491
1018,912,300,Debit Card,0,0.3,8979
1019,91,698,Debit Card,9,0,6686
1020,333,640,Credit Card,3,0.1,14132
1021,480,774,Debit Card,1,0.65,19567
1022,243,738,Credit Card,7,0.03,14430
1023,540,522,Debit Card,2,0.55,18683
1024,264,492,Credit Card,4,0.46,15099
1025,862,843,Debit Card,7,0.27,8064
1026,362,845,Bank Transfer,14,0.07,8435
1027,396,841,Credit Card,2,0.21,7383
1028,108,406,Bank Transfer,7,0.59,11264
1029,110,340,Bank Transfer,12,0.54,1124
1030,445,439,Credit Card,12,0.67,11353
1031,544,663,Debit Card,14,0.38,10734
1032,135,779,Credit Card,0,0.58,4335
1033,488,525,Debit Card,1,0.78,15530
1034,667,581,Credit Card,5,0.26,10182
1035,452,348,Credit Card,3,0.31,10012
1036,926,509,Bank Transfer,4,0.29,7494
1037,382,709,E-Wallet,4,0.93,6663
1038,726,442,E-Wallet,11,0.86,8006
1039,115,735,Debit Card,12,0.48,15883
1040,478,577,Credit Card,14,0.8,19066
1041,458,748,E-Wallet,1,0.8,6320
1042,702,599,E-Wallet,6,0.08,7064
1043,733,382,E-Wallet,14,0.25,13809
1044,435,543,Credit Card,4,0.48,10588
1045,137,469,Debit Card,13,0.56,8259
1046,246,572,E-Wallet,8,0.94,17084
1047,881,535,Debit Card,1,0.11,6720
1048,821,706,E-Wallet,5,0.04,2101
1049,18,593,E-Wallet,1,0.13,15183
1050,258,380,E-Wallet,2,0.74,7846
1051,409,620,Credit Card,5,0.73,6573
1052,570,447,Debit Card,8,0.67,13986
1053,645,676,Debit Card,9,0.13,6780
1054,529,778,Credit Card,6,0.68,13306
1055,940,363,Bank Transfer,2,0.24,10605
1056,787,846,Credit Card,11,0.3,9278
1057,486,713,E-Wallet,10,0.86,4356
1058,317,427,E-Wallet,8,0.7,9193
1059,73,313,Bank Transfer,2,0.9,18741
1060,133,666,Bank Transfer,7,0.93,17250
1061,549,732,Bank Transfer,13,0.75,16985
1062,361,536,E-Wallet,4,0.41,3065
1063,920,542,Credit Card,4,0.35,12549
1064,724,626,Bank Transfer,12,0.07,11510
1065,24,346,Bank Transfer,2,0.25,16579
1066,327,397,Debit Card,13,0.89,5162
1067,462,475,Debit Card,4,0.15,4985
1068,160,836,Debit Card,11,0.08,18551
1069,927,535,Credit Card,1,0.69,18689
1070,943,679,E-Wallet,1,0.42,5830
1071,540,732,Debit Card,7,0.63,17878
1072,975,657,E-Wallet,5,0.62,8351
1073,812,500,Credit Card,9,0.04,1817
1074,720,412,Bank Transfer,3,0.44,19865
1075,340,408,Debit Card,4,0.18,6971
1076,909,467,Debit Card,11,0.5,13560
1077,637,554,Bank Transfer,1,0.92,12197
1078,516,379,E-Wallet,9,0.05,5903
1079,325,517,E-Wallet,13,0.05,5182
1080,318,813,Debit Card,2,0.16,17611
1081,722,717,E-Wallet,7,0.72,2672
1082,411,341,Bank Transfer,3,0.44,16464
1083,156,576,E-Wallet,7,0.72,1254
1084,46,648,Bank Transfer,5,0.84,18248
1085,115,419,Bank Transfer,5,0.05,16477
1086,132,517,Bank Transfer,14,0.62,15813
1087,160,551,E-Wallet,12,0.71,3073
1088,20,542,Credit Card,7,0.21,3553
1089,847,823,Debit Card,13,0.24,12958
1090,982,790,E-Wallet,7,0.62,6058
1091,305,320,E-Wallet,0,0.47,6099
1092,985,791,Debit Card,10,0.31,2888
1093,669,844,Debit Card,10,0.26,1812
1094,939,306,E-Wallet,13,0.64,6698
1095,997,730,E-Wallet,11,0.26,10895
1096,998,616,E-Wallet,14,0.12,11601
1097,767,589,Credit Card,14,0.84,4601
1098,815,761,E-Wallet,1,0.35,10163
1099,751,327,Debit Card,1,0.51,3377
1100,545,792,Credit Card,12,0.63,1443
1101,402,647,Debit Card,11,0.6,15397
1102,67,461,Bank Transfer,6,0.86,19602
1103,357,318,Bank Transfer,3,1,6419
1104,81,580,Debit Card,1,0.21,17385
1105,923,805,E-Wallet,1,0.55,11089
1106,502,574,E-Wallet,2,0.98,8608
1107,472,544,E-Wallet,11,0.71,5639
1108,155,426,Credit Card,2,0.07,10364
1109,343,671,Bank Transfer,7,0.21,13458
1110,73,752,Bank Transfer,0,0.56,8753
1111,79,540,Bank Transfer,8,0.41,8864
1112,539,732,Bank Transfer,5,0.76,11697
1113,703,525,Credit Card,10,0.29,6358
1114,494,440,E-Wallet,13,0.78,10563
1115,28,411,Bank Transfer,12,1,15284
1116,644,711,E-Wallet,14,0.72,1391
1117,803,711,E-Wallet,11,0.64,10254
1118,265,708,Bank Transfer,4,0.31,8358
1119,203,343,Bank Transfer,14,0.1,12250
1120,119,584,E-Wallet,2,0.16,10228
1121,954,533,Bank Transfer,13,0.4,7674
1122,753,722,E-Wallet,2,0.18,9997
1123,308,411,E-Wallet,8,0.3,8475
1124,37,660,E-Wallet,10,0.19,4697
1125,30,416,Bank Transfer,9,0.81,12992
1126,297,537,Credit Card,6,0.92,6235
1127,868,773,Bank Transfer,7,0.28,4798
1128,593,380,Bank Transfer,14,0.46,16698
1129,541,353,Bank Transfer,11,0.35,12182
1130,327,709,E-Wallet,2,0.74,13834
1131,565,500,Bank Transfer,8,0,5900
1132,668,476,Debit Card,10,0.97,5693
1133,753,380,Credit Card,6,0.9,3131
1134,586,398,Credit Card,1,0.17,14192
1135,629,480,Bank Transfer,11,1,6331
1136,710,452,Bank Transfer,2,0.4,3503
1137,617,440,Debit Card,3,0.9,18210
1138,919,763,Credit Card,3,0.59,4214
1139,275,436,Bank Transfer,4,0.99,6261
1140,914,327,E-Wallet,6,0.11,18949
1141,351,411,Debit Card,2,0.1,13499
1142,293,726,Credit Card,6,0.67,14753
1143,989,339,Credit Card,3,0.66,12526
1144,392,494,Credit Card,12,0.13,16556
1145,385,666,E-Wallet,6,0.19,2134
1146,19,520,Credit Card,12,0.79,13973
1147,804,832,E-Wallet,6,0.66,3750
1148,98,830,Credit Card,13,0.45,11537
1149,722,820,E-Wallet,0,0.83,11863
1150,475,393,Credit Card,3,0.35,2934
1151,544,302,E-Wallet,7,0.93,18904
1152,352,843,Credit Card,7,0.73,2228
1153,136,838,E-Wallet,13,0.02,3443
1154,39,332,E-Wallet,10,0.24,2403
1155,159,341,E-Wallet,3,0.95,5942
1156,557,324,Debit Card,1,0.97,17803
1157,206,496,Debit Card,1,0.49,13013
1158,168,381,Bank Transfer,1,0.17,8229
1159,217,804,Debit Card,13,0.9,1197
1160,719,482,Bank Transfer,2,0.62,6340
1161,944,561,Debit Card,5,0.54,18117
1162,447,433,E-Wallet,2,0.15,8230
1163,988,413,Debit Card,4,0.44,15079
1164,313,399,Bank Transfer,7,0.23,9072
1165,42,437,E-Wallet,7,0.82,17942
1166,903,732,Debit Card,4,0.85,17768
1167,378,515,E-Wallet,13,0.05,9319
1168,190,364,Bank Transfer,6,0.51,12143
1169,962,493,E-Wallet,10,0.33,1424
1170,387,542,E-Wallet,6,0.54,5175
1171,227,711,E-Wallet,3,0.95,2190
1172,536,422,Credit Card,12,0.41,1943
1173,622,459,Bank Transfer,8,0.26,14573
1174,120,402,Credit Card,9,0.25,11298
1175,976,422,E-Wallet,7,0.86,11274
1176,240,592,E-Wallet,11,0.8,1224
1177,424,334,Credit Card,5,0.37,4358
1178,483,428,Credit Card,2,0.53,4181
1179,767,375,E-Wallet,13,0.89,5426
1180,810,421,E-Wallet,13,0.33,10406
1181,72,545,Credit Card,2,0.36,13675
1182,212,849,Debit Card,13,0.41,16701
1183,965,438,Bank Transfer,3,0.66,12690
1184,559,328,Bank Transfer,5,0.86,1376
1185,583,708,Bank Transfer,2,0.03,2107
1186,83,845,Debit Card,7,0.09,2474
1187,77,303,Credit Card,10,0.89,3868
1188,363,403,E-Wallet,10,0.91,18765
1189,846,723,Credit Card,6,0.85,7915
1190,617,339,E-Wallet,5,0.81,15942
1191,979,750,E-Wallet,7,1,14251
1192,171,774,Bank Transfer,11,0.21,4238
1193,255,617,E-Wallet,1,0.96,19294
1194,272,636,Bank Transfer,0,0.51,6406
1195,62,742,Debit Card,12,0.89,18993
1196,750,591,Bank Transfer,6,0.35,9533
1197,90,390,Bank Transfer,13,0.42,7923
1198,949,316,E-Wallet,14,0.03,8391
1199,960,355,Credit Card,4,0.81,18128
1200,960,707,Credit Card,5,0.1,16858
1201,362,554,Credit Card,9,0.18,2620
1202,965,611,Credit Card,12,0.91,3810
1203,348,448,Bank Transfer,0,0.54,19532
1204,746,326,E-Wallet,2,0.97,12437
1205,842,765,Bank Transfer,2,0.92,17836
1206,262,463,Debit Card,14,0.87,3696
1207,604,718,Credit Card,7,0.12,1536
1208,970,609,Bank Transfer,9,0.9,7458
1209,179,757,Debit Card,1,0.09,8517
1210,312,819,Bank Transfer,6,0.33,4202
1211,935,678,Credit Card,10,0.74,17199
