customer_id,monthly_call_count,monthly_call_duration,international_call_duration,call_drop_count,sms_usage_per_month
1147,79,660,50,18,88
1148,108,447,91,6,87
1149,163,602,73,29,83
1150,80,694,37,21,82
1151,164,193,56,28,93
1152,46,434,69,14,17
1153,72,464,46,23,12
1154,151,235,93,24,37
1155,33,581,77,6,64
1156,39,198,43,29,93
1157,146,658,42,16,28
1158,65,89,14,5,90
1159,95,428,30,10,96
1160,67,180,22,4,98
1161,196,688,9,11,74
1162,162,250,5,28,18
1163,150,86,31,2,55
1164,41,592,90,12,89
1165,161,645,0,8,74
1166,108,168,24,10,15
1167,167,484,30,17,18
1168,147,65,5,8,11
1169,74,506,76,2,78
1170,50,104,70,19,81
1171,193,439,87,2,63
1172,114,187,58,0,88
1173,84,297,91,25,15
1174,39,158,67,14,35
1175,69,301,72,24,16
1176,123,514,73,3,31
1177,149,92,94,4,84
1178,151,372,92,8,51
1179,174,112,28,6,38
1180,60,451,96,2,34
1181,199,353,97,1,82
1182,89,370,20,5,45
1183,159,473,4,22,14
1184,148,237,20,18,18
1185,131,95,47,11,41
1186,54,291,92,25,32
1187,24,308,40,16,70
1188,132,403,17,11,55
1189,115,562,28,17,62
1190,109,309,92,10,50
1191,61,154,5,29,44
1192,76,450,97,22,57
1193,61,409,37,22,69
1194,35,270,83,27,39
1195,186,516,62,3,99
1196,94,283,31,10,62
1197,50,275,13,28,45
1198,45,324,50,24,58
1199,174,158,3,19,10
1200,171,99,40,0,70
1201,60,336,73,17,48
1202,120,102,87,9,36
1203,163,516,96,7,72
1204,184,670,4,24,94
1205,135,644,22,18,55
1206,20,478,17,10,84
1207,43,660,32,16,33
1208,82,318,73,27,75
1209,58,632,40,4,14
1210,31,503,94,12,67
1211,166,366,12,5,63
1212,132,77,74,2,21
1213,175,543,93,23,66
1214,134,363,64,7,10
1215,174,311,45,8,69
1216,146,656,95,6,21
1217,30,515,39,16,94
1218,78,672,62,12,89
1219,96,260,23,20,66
1220,27,63,93,24,41
1221,120,65,61,29,54
1222,56,233,20,11,17
1223,26,604,25,6,13
1224,40,129,85,27,57
1225,142,492,58,0,78
1226,122,499,31,12,87
1227,83,74,37,26,30
1228,190,271,27,1,13
1229,74,406,78,8,60
1230,133,603,55,15,35
1231,93,559,38,23,95
1232,172,247,47,29,57
1233,182,101,99,5,54
1234,63,316,8,29,19
1235,98,605,37,2,87
1236,185,347,48,22,36
1237,94,392,9,29,67
1238,22,232,92,17,16
1239,131,158,87,15,61
1240,52,171,35,13,18
1241,155,321,18,29,99
1242,126,617,90,25,89
1243,142,179,67,3,30
1244,40,250,66,12,81
1245,100,470,43,7,52
1246,26,182,31,25,26
1247,110,577,82,13,18
1248,162,531,4,8,87
1249,145,660,98,26,71
1250,117,340,49,26,35
1251,56,113,96,17,45
1252,86,146,70,0,74
1253,125,314,61,26,23
1254,21,417,18,29,83
1255,139,307,56,14,73
1256,68,302,43,7,93
1257,190,694,56,8,97
1258,181,551,21,13,42
1259,105,472,13,23,45
1260,98,156,85,5,83
1261,135,559,33,22,11
1262,38,468,41,20,44
1263,161,647,3,20,80
1264,89,527,11,2,12
1265,28,563,95,4,62
1266,64,119,65,12,73
1267,107,156,52,15,33
1268,26,577,42,16,71
1269,136,518,94,24,40
1270,63,173,8,10,23
1271,43,226,17,25,75
1272,115,286,78,3,91
1273,198,142,66,25,95
1274,60,105,69,8,36
1275,67,634,32,22,69
1276,27,286,62,9,56
1277,85,610,16,15,44
1278,95,665,82,12,89
1279,93,355,50,1,32
1280,41,455,51,24,60
1281,158,474,51,1,44
1282,110,308,48,12,24
1283,152,525,69,22,32
1284,29,516,4,19,75
1285,71,407,1,13,89
1286,182,590,39,5,75
1287,123,443,23,1,83
1288,48,62,19,18,34
1289,182,278,86,18,91
1290,124,285,43,20,81
1291,168,430,51,23,11
1292,141,619,46,4,11
1293,40,525,46,15,92
1294,34,630,29,2,56
1295,135,501,33,11,39
1296,120,379,4,0,79
1297,130,667,52,16,49
1298,33,594,14,6,25
1299,179,549,44,19,48
1300,86,686,24,8,68
1301,55,169,50,25,67
1302,146,584,56,10,30
1303,143,550,9,2,42
1304,146,240,28,13,56
1305,103,279,96,18,61
1306,124,399,88,4,24
1307,176,653,47,11,85
1308,112,664,48,18,25
1309,161,670,78,6,98
1310,132,515,41,16,25
1311,168,98,42,12,22
1312,148,481,46,26,35
1313,35,147,50,16,77
1314,24,354,9,19,80
1315,155,485,90,24,97
1316,98,309,29,24,68
1317,63,545,25,4,36
1318,194,477,5,10,91
1319,114,516,82,19,20
1320,197,625,52,2,80
1321,145,530,98,14,72
1322,71,68,39,17,41
1323,88,628,40,18,39
1324,54,604,15,3,10
1325,183,237,46,23,63
1326,31,126,64,13,63
1327,42,64,66,28,16
1328,193,103,14,28,25
1329,40,224,29,13,53
1330,131,170,64,25,51
1331,193,660,3,19,75
1332,72,618,16,27,27
1333,72,351,71,3,54
1334,168,157,9,5,46
1335,166,441,96,14,31
1336,22,481,11,12,33
1337,148,388,32,24,37
1338,139,122,14,14,19
1339,145,183,37,4,77
1340,147,178,53,11,44
1341,193,92,29,12,98
1342,157,548,49,18,16
1343,128,213,32,3,34
1344,124,304,0,9,38
1345,51,102,8,13,21
1346,24,691,58,23,78
1347,108,565,65,8,54
1348,152,244,53,2,61
1349,25,366,9,20,23
1350,33,96,89,19,22
1351,139,196,35,13,40
1352,123,187,59,3,71
1353,53,628,52,21,63
1354,37,436,91,6,72
1355,58,673,33,2,77
1356,196,584,40,19,49
1357,31,220,18,19,32
1358,115,112,72,26,58
1359,170,441,42,22,36
1360,155,585,7,16,85
1361,30,350,95,15,18
1362,77,494,57,21,34
1363,187,77,96,21,32
1364,168,112,56,16,93
1365,124,250,97,9,51
1366,118,532,92,22,36
1367,63,142,16,0,71
1368,144,604,55,19,16
1369,142,267,86,18,79
1370,144,130,20,20,47
1371,143,277,92,23,84
1372,53,559,66,11,97
1373,140,470,83,19,54
1374,124,550,14,9,23
1375,152,272,41,13,67
1376,122,631,10,21,81
1377,114,433,17,2,80
1378,42,636,41,17,24
1379,157,537,4,21,33
1380,79,200,59,25,93
1381,72,440,53,3,41
1382,197,97,72,19,15
1383,32,228,1,22,27
1384,187,367,69,27,18
1385,38,497,51,9,69
1386,21,201,63,4,18
1387,63,683,24,3,43
1388,61,96,33,1,85
1389,27,609,76,24,96
1390,138,143,65,0,87
1391,65,639,60,10,73
1392,127,180,20,28,86
1393,194,157,9,10,69
1394,75,233,40,25,38
1395,73,589,5,16,86
1396,66,582,32,15,53
1397,125,102,43,15,47
1398,153,63,2,0,47
1399,67,202,53,17,31
1400,159,203,44,16,81
1401,121,601,89,6,95
1402,63,169,96,4,11
1403,171,73,13,7,59
1404,21,205,71,19,50
1405,179,267,66,1,24
1406,25,590,10,16,63
1407,136,125,55,5,55
1408,48,679,36,12,33
1409,154,292,90,16,78
1410,82,286,18,22,68
1411,24,455,72,7,64
1412,61,120,3,6,29
1413,161,286,98,20,88
1414,51,605,43,11,87
1415,133,652,64,9,15
1416,58,181,11,28,67
1417,96,595,47,6,30
1418,113,579,4,16,25
1419,167,288,9,24,19
1420,88,178,0,26,24
1421,33,70,3,25,49
1422,73,169,95,14,51
1423,191,372,5,18,38
1424,25,636,39,8,42
1425,45,539,70,25,50
1426,84,431,82,28,97
1427,178,264,31,4,49
1428,168,619,58,5,88
1429,76,128,97,15,36
1430,76,539,49,6,15
1431,48,515,78,8,67
1432,55,232,95,17,59
1433,186,490,80,24,62
1434,37,425,50,6,58
1435,146,159,4,22,20
1436,40,243,59,1,56
1437,196,369,56,25,72
1438,70,233,44,20,71
1439,148,122,62,7,97
1440,173,389,89,9,58
1441,41,97,50,27,89
1442,193,352,89,20,14
1443,82,496,12,3,71
1444,148,403,92,6,21
1445,197,106,30,24,61
1446,108,252,34,23,66
1447,49,104,11,14,26
1448,65,228,39,5,66
1449,24,247,64,0,42
1450,43,89,14,1,39
1451,52,93,66,19,47
1452,180,653,44,5,83
1453,47,285,14,0,28
1454,22,521,58,7,11
1455,61,270,83,0,11
1456,26,545,35,20,80
1457,126,285,28,17,62
1458,57,203,4,15,11
1459,136,211,70,26,60
1460,24,585,41,23,95
1461,45,72,8,23,73
1462,130,100,71,18,17
1463,112,481,12,15,50
1464,144,126,13,1,28
1465,27,293,51,8,28
1466,161,471,3,21,76
1467,103,600,3,19,74
1468,151,479,81,14,27
1469,152,604,91,1,84
1470,137,115,53,1,32
1471,102,100,19,18,57
1472,84,136,50,4,42
1473,173,255,29,15,94
1474,89,269,9,8,72
1475,176,689,50,29,81
1476,170,68,47,11,13
1477,101,225,80,23,32
1478,27,391,76,15,82
1479,141,65,55,4,45
1480,117,595,1,24,49
1481,160,197,85,20,62
1482,164,362,56,22,26
1483,118,212,83,3,97
1484,86,335,79,12,56
1485,127,637,33,1,55
1486,136,281,50,23,17
1487,176,296,77,13,41
1488,96,433,49,15,34
1489,197,413,91,26,46
1490,172,617,29,23,95
1491,123,609,2,1,33
1492,124,434,87,25,36
1493,102,645,45,29,37
1494,74,198,65,20,60
1495,144,653,97,2,34
1496,42,390,94,0,14
1497,42,477,40,0,92
1498,152,626,28,15,86
1499,86,321,86,7,44
1500,30,570,68,6,47
1501,29,637,5,13,57
1502,127,624,41,16,93
1503,111,319,13,7,18
1504,188,691,18,27,72
1505,35,605,30,19,26
1506,53,259,24,25,34
1507,148,71,91,11,46
1508,102,615,22,9,59
1509,101,529,72,9,92
1510,165,678,58,15,99
1511,149,502,22,13,41
1512,71,680,34,16,41
1513,173,679,55,0,57
1514,85,282,66,19,65
1515,143,61,78,11,45
1516,85,291,77,4,73
1517,190,289,40,14,21
1518,122,162,20,18,28
1519,186,553,60,21,42
1520,188,79,72,26,11
1521,22,584,28,20,66
1522,37,358,27,28,53
1523,176,295,9,9,24
1524,21,526,80,27,75
1525,121,613,86,21,33
1526,47,456,37,11,56
1527,80,264,32,0,55
1528,61,220,73,11,43
1529,123,459,1,19,22
1530,61,689,11,18,38
1531,21,563,27,2,13
1532,80,169,77,17,46
1533,97,272,21,15,84
1534,135,262,44,9,97
1535,50,494,84,12,87
1536,126,315,56,13,58
1537,89,171,96,21,16
1538,111,107,53,16,37
1539,113,491,87,26,88
1540,109,538,78,11,88
1541,185,418,94,2,13
1542,64,446,14,17,97
1543,122,586,44,26,51
1544,109,131,96,28,59
1545,118,583,1,28,87
1546,134,429,68,4,74
1547,75,587,94,21,93
1548,113,527,77,10,83
1549,84,508,10,4,13
1550,28,531,7,18,95
1551,179,374,26,6,57
1552,138,302,85,12,74
1553,129,520,84,7,25
1554,34,551,38,8,10
1555,21,362,20,16,46
1556,187,365,65,21,50
1557,105,177,10,1,54
1558,166,112,35,21,13
1559,121,504,37,0,12
1560,144,319,22,28,91
1561,50,76,61,18,58
1562,137,347,54,23,27
1563,174,243,62,7,77
1564,182,369,5,14,79
1565,194,512,91,18,50
1566,23,581,28,26,30
1567,181,652,9,21,57
1568,91,640,32,22,86
1569,163,229,82,0,47
1570,177,376,32,28,76
1571,28,212,42,5,93
1572,36,330,59,29,25
1573,52,591,67,3,93
1574,45,104,80,23,99
1575,133,691,24,13,12
1576,118,387,88,6,89
1577,40,266,16,11,27
1578,80,465,66,18,67
1579,171,133,70,16,94
1580,199,337,0,12,16
1581,67,295,3,15,95
1582,68,492,34,11,26
1583,119,235,61,7,18
1584,193,353,70,22,85
1585,30,437,95,1,29
1586,189,279,2,12,85
1587,134,312,89,13,63
1588,23,684,41,25,37
1589,120,535,80,25,19
1590,22,122,16,13,66
1591,96,363,78,18,86
1592,21,498,32,11,77
1593,92,119,60,23,43
1594,108,443,11,29,63
1595,50,374,61,0,66
1596,156,316,19,11,42
1597,58,385,76,9,94
1598,96,295,99,11,50
1599,170,239,1,20,62
1600,167,347,26,29,79
1601,81,678,76,22,66
1602,109,591,1,28,42
1603,41,445,28,1,48
1604,192,601,12,7,56
1605,66,425,73,16,59
1606,39,140,11,11,64
1607,182,229,68,5,71
1608,182,247,18,11,54
1609,162,514,73,10,84
1610,131,390,36,25,54
1611,22,407,73,29,49
1612,76,61,22,27,27
1613,147,674,5,21,37
1614,117,181,37,24,59
1615,63,672,90,13,40
1616,44,216,28,21,51
1617,130,577,80,3,15
1618,61,562,79,20,15
1619,85,609,63,15,98
1620,179,249,2,10,54
1621,113,438,90,23,99
1622,136,620,73,14,83
1623,154,88,26,26,36
1624,76,71,25,13,31
1625,162,240,16,6,27
1626,152,396,23,23,77
1627,66,665,34,19,22
1628,69,699,10,25,90
1629,83,362,33,12,16
1630,151,207,45,28,87
1631,64,284,33,0,14
1632,78,185,72,29,21
1633,73,612,56,19,95
1634,178,101,9,21,62
1635,137,179,76,26,66
1636,77,625,46,14,48
1637,61,691,17,16,16
1638,161,600,64,6,37
1639,44,162,94,19,93
1640,36,128,8,13,99
1641,113,499,62,0,15
1642,107,288,15,29,15
1643,126,187,0,10,11
1644,142,119,76,12,72
1645,112,537,29,26,57
1646,182,515,22,26,10
1647,101,413,46,15,51
1648,112,355,21,29,50
1649,52,266,57,4,91
1650,77,304,4,24,75
1651,20,75,78,11,49
1652,91,346,62,0,79
1653,149,502,74,8,50
1654,77,516,47,15,15
1655,130,269,13,29,67
1656,21,226,95,8,77
1657,127,189,26,12,81
1658,80,84,55,25,14
1659,114,574,95,13,40
1660,113,163,20,25,48
1661,164,560,19,8,48
1662,99,142,61,0,11
1663,68,66,66,17,98
1664,140,541,73,22,43
1665,36,155,67,10,56
1666,179,653,2,27,48
1667,49,578,65,16,73
1668,181,81,67,7,53
1669,23,486,2,27,87
1670,194,464,60,2,45
1671,36,420,75,6,22
1672,160,433,37,3,77
1673,185,129,6,16,65
1674,103,509,71,4,63
1675,62,90,61,28,46
1676,184,525,81,8,26
1677,173,667,39,27,10
1678,28,262,21,25,53
1679,90,101,68,8,68
1680,171,494,90,10,87
1681,61,297,22,11,81
1682,168,336,68,13,52
1683,181,147,39,11,15
1684,86,637,43,20,55
1685,126,503,48,22,44
1686,77,205,23,5,56
1687,28,562,98,19,59
1688,189,319,87,8,80
1689,166,624,7,26,99
1690,69,584,77,21,73
1691,146,674,10,27,71
1692,40,184,72,8,90
1693,195,101,22,18,47
1694,120,332,22,6,12
1695,34,448,24,1,44
1696,38,288,38,11,44
1697,155,517,44,27,33
1698,116,463,64,6,44
1699,141,168,21,0,40
1700,168,492,78,6,27
1701,156,418,98,7,38
1702,74,282,62,7,80
1703,176,648,4,6,87
1704,37,95,89,2,43
1705,66,154,83,11,69
1706,64,450,77,1,57
1707,192,394,86,13,46
1708,77,259,8,22,91
1709,150,678,47,20,79
1710,101,312,49,28,37
1711,22,136,49,16,65
1712,92,479,0,18,79
1713,164,217,70,16,50
1714,188,443,16,15,59
1715,60,323,92,10,95
1716,140,177,48,23,68
1717,91,251,23,5,93
1718,125,531,56,16,44
1719,35,100,7,14,15
1720,186,439,34,16,98
1721,151,555,6,11,27
1722,69,614,61,0,30
1723,156,526,94,5,61
1724,132,160,24,24,68
1725,144,690,53,26,99
1726,143,188,20,18,46
1727,65,406,83,5,56
1728,175,576,76,24,84
1729,184,543,93,16,46
1730,187,256,33,12,97
1731,141,660,91,25,54
1732,163,107,56,23,37
1733,103,293,7,15,86
1734,68,543,15,17,86
1735,169,289,8,4,77
1736,23,219,90,24,73
1737,194,452,20,10,15
1738,55,444,79,17,39
1739,143,195,97,2,86
1740,97,695,0,24,13
1741,105,77,44,29,19
1742,89,556,13,12,14
1743,81,299,27,29,92
1744,111,362,91,1,31
1745,73,79,77,15,53
1746,68,182,84,23,48
1747,112,309,15,28,44
1748,37,260,62,0,15
1749,119,386,16,16,92
1750,38,563,24,22,61
1751,127,648,25,3,17
1752,24,601,61,17,85
1753,102,87,16,27,21
1754,97,518,97,26,91
1755,102,397,74,0,79
1756,27,106,75,1,82
1757,147,436,16,24,64
1758,133,373,6,9,29
1759,91,575,93,18,99
1760,100,155,35,18,93
1761,175,513,48,11,68
1762,147,375,63,2,85
1763,74,227,59,6,54
1764,87,584,75,19,79
1765,21,364,4,21,79
1766,172,532,47,19,35
1767,166,616,57,2,75
1768,153,613,52,14,84
1769,37,362,93,4,58
1770,98,393,80,5,26
1771,74,396,23,26,38
1772,152,690,50,14,41
1773,54,483,37,25,32
1774,71,605,44,2,93
1775,111,658,52,23,13
1776,150,255,57,18,52
1777,24,226,68,16,18
1778,108,665,23,24,82
1779,151,476,44,20,89
1780,77,196,95,11,76
1781,108,636,16,20,66
1782,127,679,49,29,37
1783,54,134,46,11,30
1784,67,326,2,9,13
1785,178,82,79,28,56
1786,144,520,23,13,70
1787,95,169,75,18,40
1788,183,541,61,1,59
1789,178,449,24,5,28
1790,190,388,91,7,87
1791,128,557,86,12,42
1792,168,196,92,18,61
1793,170,349,74,21,59
1794,77,518,87,27,52
1795,143,427,27,19,52
1796,30,364,60,15,97
1797,139,285,12,7,38
1798,172,175,97,10,66
1799,49,523,48,7,49
1800,183,496,84,25,87
1801,168,533,37,2,74
1802,183,574,16,7,92
1803,84,122,92,18,55
1804,162,236,9,5,13
1805,147,265,41,23,39
1806,125,434,57,13,46
1807,157,335,96,23,56
1808,52,176,15,9,50
1809,46,263,76,0,88
1810,69,133,21,0,13
1811,107,669,43,12,79
1812,147,341,64,29,56
1813,193,443,73,11,68
1814,179,417,61,16,51
1815,70,660,13,12,14
1816,83,77,92,6,94
1817,141,256,70,2,50
1818,150,683,63,2,70
1819,88,557,55,22,30
1820,134,201,45,14,45
1821,140,227,57,14,69
1822,190,431,45,14,82
1823,91,523,76,0,44
1824,180,640,32,14,80
1825,94,93,96,28,79
1826,26,83,91,0,24
1827,76,687,20,22,35
1828,120,70,19,11,50
1829,148,506,22,22,74
1830,101,453,67,13,59
1831,75,257,36,8,51
1832,183,198,94,20,29
1833,173,491,50,1,13
1834,97,268,94,24,10
1835,146,203,17,9,58
1836,158,502,36,6,74
1837,155,128,59,17,54
1838,168,530,38,9,66
1839,167,454,69,5,56
1840,133,226,87,25,34
1841,60,308,98,4,74
1842,104,195,63,21,48
1843,57,373,9,15,67
1844,45,153,38,23,70
1845,46,131,27,26,52
1846,43,80,9,18,60
1847,105,61,63,18,10
1848,107,133,66,20,46
1849,69,245,85,18,43
1850,188,440,39,23,15
1851,40,326,69,15,91
1852,74,352,93,15,73
1853,122,207,73,15,20
1854,74,281,77,19,75
1855,112,494,52,7,74
1856,55,153,89,10,60
1857,102,339,23,18,42
1858,54,511,12,3,39
1859,162,87,51,10,89
1860,90,555,74,4,23
1861,162,596,18,26,88
1862,180,472,11,24,78
1863,172,438,30,5,56
1864,84,229,52,15,42
1865,50,653,17,5,45
1866,153,83,8,27,27
1867,42,662,59,21,10
1868,171,446,19,1,37
1869,188,555,44,10,17
1870,193,118,40,28,58
1871,104,141,27,13,28
1872,68,561,19,8,49
1873,113,296,31,27,52
1874,62,487,57,18,42
1875,146,172,13,19,26
1876,136,298,24,13,87
1877,116,275,51,5,63
1878,191,620,87,5,20
1879,55,322,58,28,12
1880,156,341,5,11,87
1881,24,100,21,3,17
1882,62,428,35,20,74
1883,119,163,31,16,58
1884,86,357,77,2,92
1885,109,170,73,2,83
1886,146,696,10,16,31
1887,121,431,7,3,40
1888,81,369,93,7,19
1889,50,520,90,23,83
1890,179,221,93,23,96
1891,182,215,73,3,23
1892,85,299,13,2,73
1893,73,111,57,23,34
1894,160,250,7,24,85
1895,198,472,28,0,85
1896,62,188,88,13,64
1897,199,497,87,19,83
1898,64,284,43,28,97
1899,43,665,82,28,55
1900,63,607,43,0,82
1901,59,191,94,2,81
1902,170,693,69,18,42
1903,63,231,78,17,15
1904,56,238,47,6,25
1905,42,617,61,20,85
1906,196,612,18,28,27
1907,25,240,65,27,96
1908,101,688,3,29,83
1909,190,185,20,21,63
1910,93,584,37,21,97
1911,78,307,19,0,46
1912,89,226,3,12,76
1913,67,252,95,17,82
1914,104,467,63,2,73
1915,59,676,90,21,74
1916,56,502,34,14,84
1917,58,193,39,15,86
1918,165,206,72,29,67
1919,54,450,40,19,43
1920,39,203,98,12,78
1921,60,87,2,10,14
1922,31,547,29,22,92
1923,44,120,3,25,68
1924,119,557,31,5,73
1925,180,461,98,9,17
1926,71,80,65,0,50
1927,188,514,45,24,11
1928,161,696,28,28,51
1929,22,444,9,0,26
1930,32,607,97,14,61
1931,40,466,77,4,75
1932,100,684,75,5,42
1933,170,402,87,26,43
1934,55,645,77,0,89
1935,64,204,69,16,57
1936,64,578,70,28,69
1937,69,550,68,26,82
1938,146,550,15,21,13
1939,142,111,6,16,42
1940,94,617,10,10,48
1941,98,186,53,22,76
1942,126,330,3,19,33
1943,137,695,79,24,82
1944,76,423,17,8,91
1945,109,113,6,9,31
1946,124,167,76,3,32
1947,148,567,49,17,75
1948,187,233,60,20,20
1949,183,99,78,17,20
1950,113,178,29,23,26
1951,25,111,25,25,16
1952,182,649,54,29,41
1953,47,620,43,3,90
1954,80,71,56,26,50
1955,173,286,95,24,26
1956,131,261,58,7,41
1957,168,274,92,16,98
1958,102,205,33,17,14
1959,24,620,22,23,33
1960,174,551,49,8,82
1961,129,482,39,12,80
1962,92,401,24,12,76
1963,176,590,40,13,74
1964,95,385,45,20,40
1965,98,475,59,29,46
1966,51,178,35,13,24
1967,194,200,15,26,92
1968,74,601,39,7,15
1969,155,302,76,25,91
1970,144,312,64,22,23
1971,183,526,19,26,25
1972,62,543,72,3,99
1973,34,168,60,13,97
1974,38,360,3,16,24
1975,47,255,51,3,47
1976,100,521,44,2,94
1977,122,433,28,21,32
1978,55,377,99,0,21
1979,175,528,17,29,77
1980,167,440,82,8,47
1981,137,295,2,27,82
1982,50,166,76,10,31
1983,66,322,27,0,20
1984,47,618,25,10,90
1985,145,542,81,21,14
1986,102,671,35,28,32
1987,71,578,90,23,60
1988,59,189,95,12,71
1989,55,483,61,3,33
1990,34,269,21,29,25
1991,194,112,85,17,52
1992,130,68,68,16,15
1993,103,257,46,9,33
1994,160,625,7,8,66
1995,53,638,85,16,23
1996,65,688,19,25,99
1997,91,378,80,11,73
1998,91,407,82,5,64
1999,41,673,63,17,68
2000,141,576,78,10,50
2001,195,427,49,21,97
2002,89,279,10,18,26
2003,197,418,38,21,91
2004,44,569,84,16,19
2005,188,526,87,28,77
2006,43,160,13,28,47
2007,133,305,41,10,41
2008,58,364,67,4,10
2009,177,366,57,14,12
2010,109,567,92,29,38
2011,23,572,80,8,91
2012,139,440,69,16,70
2013,135,301,75,3,41
2014,182,135,77,3,26
2015,135,568,26,20,98
2016,100,690,7,14,74
2017,162,526,1,6,39
2018,109,602,76,6,78
2019,44,60,15,3,43
2020,98,107,32,7,89
2021,86,667,51,20,70
2022,186,141,88,0,85
2023,179,648,48,11,83
2024,177,136,55,20,88
2025,191,494,25,13,82
2026,98,686,64,8,24
2027,175,148,84,27,90
2028,130,257,17,7,38
2029,143,389,77,10,65
2030,155,592,61,10,23
2031,192,410,8,25,86
2032,158,546,34,14,92
2033,95,69,3,2,48
2034,87,368,32,22,30
2035,120,134,4,13,34
2036,40,642,70,0,18
2037,57,615,97,5,84
2038,50,695,40,5,38
2039,117,449,63,4,81
2040,32,377,39,28,64
2041,78,158,96,14,29
2042,99,213,80,15,71
2043,187,679,68,12,35
2044,58,558,99,29,77
2045,117,97,58,25,56
2046,69,338,77,20,36
2047,62,418,87,13,75
2048,180,239,7,14,63
2049,43,624,38,29,88
2050,161,529,75,14,17
2051,23,273,90,19,78
2052,80,508,11,8,66
2053,124,108,50,13,49
2054,110,253,43,29,30
2055,78,469,45,0,27
2056,186,231,75,20,17
2057,21,205,15,13,73
2058,22,596,66,8,66
2059,150,444,66,21,42
2060,95,611,6,20,86
2061,117,466,26,6,73
2062,154,230,78,11,29
2063,148,265,77,21,48
2064,169,425,8,10,84
2065,83,301,54,26,89
2066,176,470,83,8,27
2067,73,373,27,8,33
2068,187,61,46,0,99
2069,79,460,98,29,68
2070,62,138,7,10,39
2071,118,603,32,12,14
2072,44,674,27,27,72
2073,124,441,36,18,89
2074,30,332,69,24,12
2075,144,161,53,25,77
2076,147,256,29,26,11
2077,136,64,1,21,63
2078,149,577,27,9,93
2079,120,339,12,23,28
2080,87,510,53,11,21
2081,199,112,99,23,34
2082,116,135,54,7,35
2083,97,444,15,10,23
2084,159,666,26,2,33
